,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
15529,0,1,2,1,1,3,4,3,2,0.41232432138409925,1.2687426538649103,2.97611082418684,0.09993937531226967,0.4768729827206243,simulated,simulated,simulated,5
9972,0,1,1,2,3,1,1,1,1,0.4123233316031998,1.2276502828265092,2.97611082418684,0.08613295889564332,0.4315036626173915,simulated,simulated,simulated,6
14028,0,1,2,2,3,2,4,0,0,0.41230266953297745,1.381494351033824,2.97611082418684,0.13784661134680998,0.5090786807804244,simulated,simulated,simulated,5
12639,0,0,1,2,3,4,0,4,4,0.4123022725825338,1.1354553218651373,2.97611082418684,0.05517568195781471,0.3875370117770077,simulated,simulated,simulated,6
12472,0,1,2,1,3,2,4,2,1,0.4122875764768943,1.3555564440595445,2.97611082418684,0.12914633440944998,0.5022172699503162,simulated,simulated,simulated,3
7878,0,1,2,3,1,1,2,1,3,0.4122588023546203,1.3140668524986217,2.97611082418684,0.11523423266657229,0.4789157497477218,simulated,simulated,simulated,4
9913,0,1,1,2,3,1,2,1,1,0.41224919133011895,1.254905616775712,2.97611082418684,0.09536513647287916,0.4439076867038334,simulated,simulated,simulated,5
7906,0,1,1,2,2,0,3,3,2,0.4122278816837541,1.2804769133947338,2.97611082418684,0.10397863173652813,0.49745149601996097,simulated,simulated,simulated,3
16792,0,1,1,2,3,0,3,4,0,0.4122145898359171,1.3827222492262505,2.97611082418684,0.1383472758785638,0.5127572176055069,simulated,simulated,simulated,4
7192,0,1,2,3,3,3,0,0,3,0.41220714659136193,1.1768557441596588,2.97611082418684,0.06918172213876089,0.3933769678950315,simulated,simulated,simulated,6
14578,0,1,2,2,2,1,3,4,1,0.41220545153385113,1.3366646486984313,2.97611082418684,0.1228806462241715,0.5016140781628909,simulated,simulated,simulated,4
15965,0,1,1,0,2,2,3,4,3,0.4122014754097103,1.1740963957317372,2.97611082418684,0.06826022743482237,0.5020233644580842,simulated,simulated,simulated,4
20346,0,1,2,0,3,4,1,5,5,0.4121989132569095,1.2259999684300067,2.97611082418684,0.08570285676403659,0.478004905373583,simulated,simulated,simulated,4
17397,0,1,2,0,3,4,4,1,4,0.4121829878915777,1.2273037175198387,2.97611082418684,0.08615685354768933,0.46952859782104617,simulated,simulated,simulated,5
4201,0,1,1,2,2,3,3,2,1,0.41218083976796893,1.2889419355924947,2.97611082418684,0.10686999723360127,0.47270774931550585,simulated,simulated,simulated,6
14669,0,1,2,3,0,4,0,0,2,0.4121708315815835,1.2138354529367306,2.97611082418684,0.08164355184259497,0.39740357743888666,simulated,simulated,simulated,4
14755,0,1,2,1,3,3,4,2,0,0.4121690880526381,1.360943479384609,2.97611082418684,0.13107491514656094,0.5091647133464623,simulated,simulated,simulated,3
