,gamma,informativity,complexity
957,18.916955148893575,0.43933334847362526,1.6965858774578317
958,18.975160453700333,0.4393357822912862,1.6966319884041587
959,19.03354484956488,0.43933816150732463,1.6966772035662123
960,19.09210888752989,0.43934048719536767,1.6967215374612026
961,19.150853120333522,0.43934276041113685,1.6967650044248497
962,19.209778102414678,0.43170516839058637,1.6328303892057303
963,19.26888438991817,0.43934715356068854,1.6968493940022131
964,19.328172540700045,0.4317086242045147,1.6328969774571207
965,19.387643114332768,0.43935134905284645,1.6969304834091867
966,19.447296672110557,0.4317119277538226,1.6329610241113859
967,19.507133777054687,0.4393553547132205,1.697008380945232
968,19.56715499391876,0.439357288729632,1.6970461658478155
969,19.627360889194083,0.4393591781035182,1.6970831921443972
970,19.68775203111497,0.43171810177021674,1.633081821545031
971,19.748328989664135,0.43171955920595906,1.6331105591308956
972,19.809092336578075,0.4393645873438612,1.6971898462357908
973,19.87004264535243,0.43936630704434676,1.6972239641161353
974,19.931180491247456,0.4393679864742739,1.6972573855694428
975,19.992506451293387,0.4393696264629521,1.6972901225415198
976,20.054021104295916,0.4393712278251547,1.6973221868181412
977,20.11572503084168,0.43937279136132323,1.6973535900264622
978,20.17761881330368,0.4393743178577749,1.6973843436364229
979,20.23970303584685,0.43937580808689924,1.6974144589621516
980,20.301978284433503,0.43937726280736333,1.6974439471633587
981,20.36444514682889,0.4393786827643049,1.697472819246737
982,20.42710421260677,0.4393800686895324,1.6975010860673518
983,20.48995607315494,0.4284859381696713,1.645477418797866
984,20.553001321680835,0.43938926424126645,1.6976693055856964
985,20.616240553217114,0.4393840293970568,1.6975823612579655
986,20.679674364627274,0.4393852862535734,1.697608312594121
987,20.74330335461133,0.4393865125441234,1.6976337107168749
988,20.807128123711383,0.4393877089245073,1.6976585656005458
989,20.87114927431737,0.43186031416819337,1.6353524160307213
990,20.935367410672693,0.43939001444194403,1.6977066832459267
991,20.99978313887993,0.4393911249834279,1.6977299684385805
992,21.064397066906608,0.43939220804340406,1.6977527472897262
993,21.12920980459085,0.43174434500184566,1.6336154855446507
994,21.194221963647234,0.4393942943258704,1.6977968277242597
995,21.25943415767247,0.43939529871001515,1.6978181474592076
996,21.32484700215124,0.43174682500105455,1.6336681252292966
997,21.390461114462042,0.43939723278693554,1.6978593903472408
998,21.45627711388292,0.43939816357699857,1.6978793308605789
999,21.52229562159741,0.4393990709156821,1.6978988287784704
1000,21.588517260700346,0.43174993346539225,1.633734390941517
1001,21.654942656203726,0.431750573802554,1.6337486722994552
1002,21.72157243504269,0.4416860877151745,1.7182757341676087
1003,21.788407226081333,0.43940247606600136,1.6979725598015365
1004,21.85544766011874,0.4394032737939395,1.6979899676334023
1005,21.922694369894863,0.4394040510611099,1.6980069811629712
1006,21.99014799009651,0.4394048083327329,1.698023608013479
1007,22.057809157363398,0.43940554606493376,1.6980398556899936
1008,22.125678510294048,0.43940626470489375,1.6980557315806868
1009,22.19375668945194,0.43940696469099083,1.6980712429581113
1010,22.262044337371446,0.4394076464529393,1.6980863969804607
1011,22.330542098563953,0.43940831041193507,1.6981012006928353
1012,22.399250619523958,0.43940895698079085,1.6981156610284933
1013,22.46817054873511,0.43177658439471966,1.634205882705826
1014,22.537302536676414,0.43941019955823535,1.698143578750978
1015,22.60664723582829,0.4394107963517606,1.6981570494563312
1016,22.676205300678763,0.43941182696593084,1.6981784494537662
1017,22.745977387729674,0.4394119428517145,1.698183047048136
1018,22.815964155502808,0.4394124932963932,1.6981955866155087
1019,22.886166264546183,0.43941302901719004,1.6982078283116353
1020,22.956584377440223,0.4394135503646419,1.6982197782195316
1021,23.027219158804023,0.43176163980639637,1.6339951806732913
1022,23.09807127530168,0.43176205778327637,1.634004820253679
1023,23.16914139564849,0.4394150315648837,1.698253936539017
1024,23.240430190617364,0.43941549878194763,1.6982647781258529
1025,23.31193833304505,0.4394159532726176,1.69827535685121
1026,23.383666497838554,0.43941639534596955,1.6982856782110536
1027,23.455615361981526,0.43176399061961046,1.6340498021127616
1028,23.52778560454057,0.43941724344462973,1.6983055703505523
1029,23.60017790667174,0.4394176500560365,1.6983151516580939
1030,23.672792951626903,0.4285227170060364,1.6462765232289904
1031,23.745631424760212,0.4394184298218333,1.6983336103896376
1032,23.818694013534607,0.43941880352564566,1.6983424978032262
1033,23.891981407528228,0.43941916679987125,1.6983511637628441
1034,23.96549429844102,0.43941951990466044,1.6983596130466052
1035,24.039233380101166,0.4394198630945234,1.6983678503479513
1036,24.11319934847168,0.43942019661843856,1.6983758802767572
1037,24.18739290165702,0.4394205207199442,1.6983837073604215
1038,24.26181473990957,0.439420835637242,1.6983913360449587
1039,24.336465565636367,0.43942114160329204,1.698398770696076
1040,24.41134608340564,0.43942143884591056,1.6984060156002447
1041,24.486456999953482,0.4317682109340162,1.6341508151918815
1042,24.56179902419058,0.43176845532509933,1.634156808623158
1043,24.637372867208807,0.4394222804361476,1.698426653529594
1044,24.713179242288028,0.43942254496359157,1.6984331807631399
1045,24.789218864902757,0.4340550543016013,1.6545269293346743
1046,24.865492452728937,0.4394230512425952,1.6984457306651797
1047,24.94200072565076,0.43942329338742026,1.6984517609280927
1048,25.018744405767364,0.43942352845720634,1.6984576330096688
1049,25.095724217399756,0.4394237566375665,1.698463350530307
1050,25.17294088709756,0.4394239781098548,1.6984689170414908
1051,25.250395143645907,0.43942419305125147,1.698474336026768
1052,25.328087718072354,0.43942440163483987,1.6984796109027374
1053,25.4060193436537,0.43942460402968897,1.6984847450200204
1054,25.484190755922995,0.43942480040092957,1.6984897416642268
1055,25.562602692676414,0.43177108416707366,1.6342226047948392
1056,25.64125589398023,0.4394251757138825,1.6984993353565274
1057,25.720151102177873,0.439425354966855,1.6985039386593577
1058,25.79928906189681,0.43942552881888997,1.6985084170004618
1059,25.878670520055703,0.44171217790484785,1.7188812722146962
1060,25.958296225871358,0.439425860902952,1.6985170106371064
1061,26.038166930865827,0.4394260194177215,1.6985211317048963
1062,26.11828338887356,0.4394261730971729,1.6985251393572665
1063,26.198646356048407,0.43942632207432886,1.6985290363368386
1064,26.27925659087088,0.43942646647898864,1.6985328253304328
1065,26.360114854155196,0.43942660643780096,1.6985365089699451
1066,26.44122190905652,0.43177266339518905,1.6342636271893105
1067,26.522578521078195,0.4394268735090954,1.6985435704448792
1068,26.604185458078877,0.439427000859687,1.6985469532772368
1069,26.68604349027989,0.4394271242407708,1.698550240751078
1070,26.768153390272392,0.43942724376418174,1.6985534352365248
1071,26.85051593302473,0.4394273595389733,1.698556539053859
1072,26.933131895889773,0.44171409169705145,1.7189317320739088
1073,27.016002058612155,0.43942758026536466,1.6985624837209976
1074,27.099127203335758,0.43942768542169386,1.6985653289694729
1075,27.182508114610993,0.43942778723897824,1.698568092348768
1076,27.266145579402234,0.4394278858132299,1.6985707759420534
1077,27.350040387095298,0.44171464036671737,1.718946620448186
1078,27.4341933295048,0.43942807360454106,1.6985759118787522
1079,27.51860520088173,0.43942816300162657,1.698578368166268
1080,27.60327679792086,0.4394282495158408,1.6985807525574927
1081,27.688208919768293,0.43942833323150476,1.6985830669178916
1082,27.77340236802906,0.4394284142307563,1.6985853130716209
1083,27.85885794677458,0.43942849259359296,1.6985874928022606
1084,27.944576462550376,0.43942856839792155,1.6985896078535252
1085,28.030558724383557,0.43942864171960494,1.6985916599299786
1086,28.11680554379053,0.43406109152200223,1.6546844689840674
1087,28.203317734784683,0.4394287812085502,1.698595581785135
1088,28.29009611388397,0.4394433245122882,1.6988879823524725
1089,28.377141500118743,0.4317746926865613,1.6343190008850401
1090,28.464454715039366,0.4394289736062402,1.698601032696657
1091,28.55203658272402,0.4417157711738202,1.7189781698865723
1092,28.639887929786532,0.4394290914215404,1.6986043964514674
1093,28.728009585384054,0.4394291473826841,1.6986060016227227
1094,28.816402381225025,0.43942920145929487,1.6986075575112227
1095,28.905067151576915,0.44171600725926785,1.7189849512357682
1096,28.994004733274128,0.43942930418861104,1.6986105268088676
1097,29.083215965725973,0.43942935295224395,1.6986119428233284
1098,29.17270169092445,0.43177517139872545,1.6343327659997644
1099,29.262462753452336,0.439429445543408,1.6986146438657428
1100,29.35250000049106,0.43942948947292404,1.6986159313166505
1101,29.44281428182871,0.43942953189068823,1.69861717828739
1102,29.533406449868135,0.4394295728442057,1.6986183859173942
1103,29.624277359634863,0.43942961237964084,1.698619555318297
1104,29.715427868785305,0.4317754229279287,1.6343401696637962
1105,29.80685883761473,0.4335353358040719,1.6562567543966784
1106,29.898571129065438,0.4394297229197641,1.6986228448573422
1107,29.990565608734954,0.4394297572189505,1.6986238719214442
1108,30.08284314488408,0.4394297903119688,1.6986248659167613
1109,30.175404608445227,0.4394298222376354,1.698625827799505
1110,30.268250873030503,0.4317892087871025,1.634583161876295
1111,30.361382814940043,0.439429882736591,1.6986276589321923
1112,30.454801313170286,0.4317756912317485,1.634348236943803
1113,30.548507249422187,0.43942993900441474,1.6986293724964767
1114,30.642501508109653,0.4394299656372733,1.6986301873339418
1115,30.73678497636779,0.4394299913130899,1.6986309753075934
1116,30.831358544061313,0.4394300160634059,1.698631737215303
1117,30.926223103792992,0.4394300399188227,1.698632473834203
1118,31.021379550911984,0.43943006290903375,1.6986331859211357
1119,31.116828783522383,0.43943008506284453,1.6986338742130922
1120,31.2125717024916,0.43177589800296223,1.6343546087142795
1121,31.308609211458922,0.43943012697218164,1.698635182263395
1122,31.404942216844063,0.43943014678108683,1.6986358034003495
1123,31.50157162785564,0.43943016586039185,1.698636403500375
1124,31.59849835649985,0.4394301842348012,1.6986369832075852
1125,31.69572331758899,0.4394302019282652,1.6986375431487422
1126,31.79324742875012,0.4317760208670991,1.63435847799384
1127,31.891071610433798,0.4394302353645003,1.698638606155541
1128,31.989196785922623,0.4394302511515731,1.6986391103914484
1129,32.0876238813401,0.4394302663463432,1.6986395972025894
1130,32.18635382565925,0.43943028096927894,1.6986400671347213
1131,32.28538755071147,0.43943029504020803,1.698640520718507
1132,32.3847259911953,0.43943030857833243,1.6986409584698638
1133,32.48437008468521,0.4394303216022528,1.698641380890313
1134,32.584320771640535,0.4394303341299792,1.6986417884673166
1135,32.68457899541423,0.4394303461789506,1.6986421816746156
1136,32.785145702261865,0.43943035776604766,1.6986425609725548
1137,32.886021841350555,0.43943036890761333,1.698642926808405
1138,32.98720836476785,0.43943037961946363,1.6986432796166784
1139,33.08870622753082,0.43943038991690764,1.698643619819441
1140,33.190516387594954,0.4317762270481562,1.6343651647838575
1141,33.29263980586328,0.4394304093273318,1.6986442640362718
1142,33.39507744619545,0.4394304184685054,1.6986445688349336
1143,33.49783027541674,0.4394304272516836,1.6986448625978547
1144,33.6008992633273,0.43943043568983353,1.6986451456893021
1145,33.7042853827112,0.4394304437954959,1.6986454184628315
1146,33.807989609345654,0.4394304515807965,1.6986456812615602
1147,33.91201292201027,0.4394304590574549,1.6986459344184264
1148,34.0163563024962,0.43943046623680493,1.6986461782564535
1149,34.12102073561551,0.43177631581179954,1.6343681498497422
1150,34.22600720921037,0.4394304797470139,1.6986466392200137
1151,34.33131671416243,0.4394304860986824,1.6986468569442683
1152,34.43695024440222,0.44171732620860493,1.7190254112106573
1153,34.54290879691842,0.43943049804456047,1.6986472683071743
1154,34.649193371767375,0.44171733821517667,1.7190258259354134
1155,34.75580497208246,0.4394305090425037,1.6986476493614504
1156,34.862744604083574,0.43943051420806967,1.6986478291689904
1157,34.97001327708668,0.4394305191625312,1.6986480021588555
1158,35.07761200351323,0.4394305239139007,1.6986481685680328
1159,35.185541798899855,0.43943052846991426,1.698648328626112
1160,35.293803681907804,0.43943053283803546,1.6986484825554853
1161,35.40239867433265,0.43943053702546764,1.6986486305715436
1162,35.51132780111396,0.43943054103916057,1.6986487728828685
1163,35.62059209034485,0.4394305448858211,1.6986489096914217
1164,35.73019257328183,0.43943054857191455,1.6986490411927238
1165,35.84013028435443,0.4394305521036803,1.6986491675760373
1166,35.950406261174976,0.4417173922944688,1.719027731707425
1167,36.06102154454848,0.4394305587280716,1.6986494057155004
1168,36.171977178482315,0.431776431808488,1.634372212229861
1169,36.28327421019622,0.4394305648045769,1.6986496255052717
1170,36.39491369013205,0.43943056765072575,1.6986497289305302
1171,36.50689667196376,0.43177644390619996,1.6343726518138662
1172,36.61922421260737,0.4394305729838559,1.6986499236181567
1173,36.73189737223086,0.4394305754803076,1.698650015175806
1174,36.8449172142643,0.43943057786937456,1.698650103064731
1175,36.95828480540973,0.43943058015536907,1.698650187420582
1176,37.07200121565135,0.4417174201108027,1.719028746085276
1177,37.186067518265595,0.4394305844345945,1.6986503460530649
1178,37.300484789831195,0.4394305864356718,1.698650420578802
1179,37.41525411023947,0.43943058834937787,1.698650492069935
1180,37.53037656270436,0.439430590179281,1.6986505606406936
1181,37.64585323377277,0.4394309899127191,1.6986595480247966
1182,37.7616852133348,0.43943059360126835,1.6986506894586013
1183,37.87787359463397,0.4394305951998314,1.6986507499151473
1184,37.99441947427765,0.43943059672755447,1.6986508078703444
1185,38.11132395224728,0.4394305981873754,1.6986508634200408
1186,38.22858813190884,0.43943059958212016,1.6986509166567414
1187,38.346213120023286,0.4394306009145068,1.698650967669707
1188,38.46420002675687,0.43943060218714547,1.6986510165450583
1189,38.58254996569177,0.43943060340254725,1.6986510633658753
1190,38.70126405383648,0.4394306045631273,1.6986511082122888
1191,38.82034341163641,0.43943060567120096,1.6986511511615765
1192,38.939789162984496,0.43943060672899703,1.6986511922882541
1193,39.05960243523169,0.43943060773865605,1.6986512316641609
1194,39.179784359197754,0.4394306087022348,1.6986512693585472
1195,39.30033606918179,0.4394306096217049,1.6986513054381573
1196,39.42125870297301,0.4394306104989638,1.6986513399673115
1197,39.54255340186155,0.43943061133583017,1.698651373007983
1198,39.66422131064906,0.439430612134053,1.698651404619876
1199,39.786263577659675,0.43177651037500087,1.6343751671673223
1200,39.9086813547508,0.4340633467761279,1.6547535775919637
1201,40.03147579732391,0.439430614313284,1.6986514914474278
1202,40.15464806433561,0.4417174534790864,1.7190300236716114
1203,40.27819931830841,0.439430615601869,1.6986515431876388
1204,40.40213072534178,0.4394306162011561,1.6986515673626705
1205,40.52644345512318,0.4394306167722011,1.6986515904693
1206,40.651138680939006,0.4394306173162579,1.6986516125515843
1207,40.776217579685806,0.4394306178345253,1.6986516336519086
1208,40.90168133188122,0.44171745684816655,1.7190301601480762
1209,41.02753112167523,0.4394306187982564,1.698651673068205
1210,41.15376813686136,0.43943061924587945,1.6986516914610974
1211,41.28039356888775,0.4394306196720401,1.6986517090259767
1212,41.4074086128686,0.43943062007771005,1.698651725797694
1213,41.53481446759524,0.4394306204638163,1.6986517418097502
1214,41.66261233554757,0.43177652560429625,1.6343757858848018
1215,41.790803422905434,0.4394306211808652,1.6986517716823895
1216,41.91938893955988,0.4394306215134747,1.6986517856036245
1217,42.048370099124725,0.4394306218298618,1.6986517988865906
1218,42.177748118947875,0.439430622130772,1.6986518115587044
1219,42.307524220122886,0.4394306224169233,1.698651823646294
1220,42.437699627500535,0.4394306226889979,1.6986518351746362
1221,42.56827556970023,0.4317765301753427,1.6343759782936602
1222,42.69925327912181,0.439430623193507,1.6986518566496671
1223,42.83063399195698,0.4394306234271683,1.6986518666419983
1224,42.962418948201076,0.4317765317775786,1.6343760468070294
1225,43.094609391664825,0.4417174623311029,1.7190303895058079
1226,43.22720656998592,0.4394306240605679,1.6986518938930935
1227,43.36021173464098,0.43943062425091894,1.6986519021339748
1228,43.493626140957225,0.439430624431693,1.6986519099843498
1229,43.62745104812436,0.4417174630555618,1.7190304209118739
1230,43.761687719206535,0.43943062476631867,1.698651924582462
1231,43.89633742115413,0.43943062492102225,1.6986519313628663
1232,44.031401424815854,0.4417174635057983,1.7190304406428407
1233,44.16688100495063,0.43943062520719933,1.6986519439629961
1234,44.30277744023965,0.44171746376789645,1.7190304522183262
1235,44.439092013298534,0.4394306254648499,1.6986519553770179
1236,44.57582601068927,0.4394306255838325,1.698651960672561
1237,44.71298072293255,0.43177676658540487,1.6343816541317522
1238,44.85055744451977,0.43943062580368886,1.6986519705024854
1239,44.98855747392535,0.44171746431064296,1.719030476440628
1240,45.12698211361899,0.4394306260013352,1.6986519793938408
1241,45.26583267007791,0.43943062609250627,1.6986519835143492
1242,45.40511045379925,0.4394306261789094,1.6986519874314483
1243,45.54481677931236,0.43943062626078366,1.6986519911546236
1244,45.68495296519124,0.4417174647223643,1.7190304950997308
1245,45.82552033406706,0.4394306264118373,1.6986519980550936
1246,45.96652021264046,0.43943062648143516,1.6986520012493576
1247,46.10795393169432,0.4394306265473462,1.6986520042836677
1248,46.24982282610609,0.4394306266097554,1.698652007165603
1249,46.39212823486049,0.43943062666883925,1.698652009902405
1250,46.53487150106222,0.43943062672476785,1.6986520125009932
1251,46.67805397194845,0.431776540025109,1.6343764134916252
1252,46.82167699890175,0.4394306268277919,1.6986520173096753
1253,46.96574193746267,0.4394306268751851,1.6986520195321122
1254,47.1102501473426,0.44171746526706923,1.719030520334057
1255,47.255202992436665,0.4394306269624295,1.698652023641978
1256,47.40060184083647,0.43943062700253765,1.6986520255401503
1257,47.54644806484316,0.43943062704046243,1.698652027340571
1258,47.692743040980226,0.43943062707631864,1.6986520290480194
1259,47.83948815000655,0.4394306271102144,1.6986520306670523
1260,47.98668477692955,0.4394306271422519,1.6986520322020189
1261,48.13433431101804,0.439430627172527,1.698652033657065
1262,48.28243814581554,0.43943062720113457,1.698652035036147
1263,48.4309976791533,0.4317765415894743,1.63437648775982
1264,48.580014313163524,0.43943062725369053,1.6986520375813188
1265,48.729489454292676,0.439430627277801,1.6986520387544284
1266,48.87942451331462,0.4394306273005697,1.6986520398656269
1267,49.02982090534408,0.4394306273220676,1.6986520409180237
1268,49.180680049849876,0.43177654203830906,1.6343765096590788
1269,49.332003370668374,0.4394306273615183,1.6986520428581215
1270,49.483792296016965,0.4394306273795965,1.698652043751332
1271,49.63604825850744,0.43943062739665617,1.698652044596771
1272,49.78877269515964,0.43943062741275085,1.6986520453968734
1273,49.9419670474149,0.4394306274279334,1.698652046153958
1274,50.095632761149695,0.43943062744225436,1.698652046870231
1275,50.24977128668936,0.43943062745575867,1.698652047547792
1276,50.40438407882164,0.4394306274684925,1.6986520481886374
1277,50.55947259681058,0.4394306274804982,1.6986520487946666
1278,50.715038304410136,0.4394306274918136,1.6986520493676858
1279,50.87108266987807,0.4394306275024793,1.698652049909413
1280,51.02760716598989,0.4394306275125308,1.6986520504214817
1281,51.18461327005255,0.43943062752200035,1.698652050905444
1282,51.34210246391862,0.4394306275309221,1.6986520513627734
1283,51.500076234000076,0.4394306275393247,1.6986520517948738
1284,51.65853607128243,0.43943062754723883,1.6986520522030752
1285,51.81748347133883,0.43943062755469153,1.698652052588644
1286,51.97691993434407,0.4394306275617077,1.6986520529527798
1287,52.136846965088885,0.4394306275683131,1.6986520532966254
1288,52.297266072994006,0.4394306275745312,1.6986520536212628
1289,52.458178772124484,0.4394306275803812,1.69865205392772
1290,52.61958658120405,0.439430627585887,1.6986520542169732
1291,52.781491023629265,0.4394306275910662,1.6986520544899482
1292,52.94389362748413,0.439430627595939,1.698652054747523
1293,53.10679592555427,0.4394306276005231,1.698652054990532
1294,53.27019945534157,0.43943062760483187,1.6986520552197653
1295,53.434105759078655,0.43943062760888485,1.6986520554359716
1296,53.598516383743345,0.4394306276126949,1.6986520556398634
1297,53.76343288107345,0.43943062761627516,1.6986520558321128
1298,53.9288568075812,0.43943062761964247,1.6986520560133591
1299,54.094789724568045,0.4317765433916816,1.6343765787452562
1300,54.26123319813945,0.43943062762577734,1.6986520563452312
1301,54.42818879921952,0.44171746589769967,1.7190305513178783
1302,54.595658103565995,0.4394306276311928,1.6986520566399486
1303,54.76364269178499,0.4394306276336557,1.6986520567746437
1304,54.93214414934594,0.4340633817109978,1.654755076161755
1305,55.101164066596674,0.4394306276381412,1.6986520570210175
1306,55.270704038778234,0.43943062764018026,1.6986520571335455
1307,55.44076566604016,0.4317765435241856,1.634376585996231
1308,55.61135055345536,0.43177654353748673,1.6343765867347817
1309,55.78246031103537,0.43943062764557683,1.6986520574331305
1310,55.954096553745664,0.43943062764715846,1.6986520575214947
1311,56.126260901520624,0.4394306276486417,1.6986520576046478
1312,56.298954979279124,0.4394306511521473,1.6986526318168307
1313,56.47218041693963,0.4317765435952041,1.634376589968334
1314,56.645938849435694,0.43943062765256413,1.6986520578257236
1315,56.820231916731444,0.4394306276537119,1.6986520578908384
1316,56.99506126383688,0.439430627654787,1.6986520579520699
1317,57.170428540823636,0.4417174659184342,1.7190305524695142
1318,57.34633540284031,0.43406338188502147,1.6547550859063274
1319,57.52278351012823,0.43943062765762697,1.6986520581146438
1320,57.69977452803718,0.4394306276584572,1.6986520581624602
1321,57.87731012704091,0.43406338190922655,1.6547550873006882
1322,58.05539198275314,0.4394306276599633,1.6986520582496143
1323,58.234021775943205,0.431776543675934,1.6343765945922653
1324,58.413201192551924,0.4394306276612838,1.6986520583265377
1325,58.59293192370768,0.4394306276618827,1.6986520583615312
1326,58.773215665742164,0.43943062766244245,1.6986520583943934
1327,58.954054120206564,0.4317765436985739,1.634376595918534
1328,59.135448993887486,0.439430627663457,1.6986520584542184
1329,59.31740199882311,0.43943062766391683,1.6986520584814122
1330,59.49991485231945,0.4394306276643456,1.6986520585069353
1331,59.682989276966374,0.4317765437170842,1.63437659701629
1332,59.866627000654056,0.43943062766512364,1.698652058553364
1333,60.05082975658911,0.4394306276654758,1.698652058574451
1334,60.23559928331103,0.4417174659253562,1.7190305528736183
1335,60.42093732470869,0.43943062766611196,1.698652058612786
1336,60.60684563003658,0.4394306276663993,1.698652058630187
1337,60.793325953931586,0.43943062766666796,1.698652058646504
1338,60.98038005642929,0.43943062766691954,1.6986520586618032
1339,61.168009702980726,0.43943062766715424,1.6986520586761449
1340,61.35621666446911,0.4394306276673734,1.6986520586895888
1341,61.54500271722632,0.4394306276675781,1.698652058702188
1342,61.734369643049945,0.43943062766777086,1.6986520587139955
1343,61.92431922921986,0.4394306276679494,1.6986520587250586
1344,62.11485326851521,0.44171746592679373,1.719030552961421
1345,62.30597355923139,0.4394306276682729,1.6986520587451326
1346,62.49768190519683,0.4394306276684188,1.698652058754226
1347,62.68998011579025,0.43943062766855445,1.6986520587627425
1348,62.88287000595754,0.43943062766868124,1.6986520587707168
1349,63.07635339622897,0.4317765437659724,1.6343766000035203
1350,63.270432112736444,0.43943062766891083,1.6986520587851728
1351,63.46510798723057,0.4340633820244859,1.6547550942090519
1352,63.66038285709815,0.43943062766911,1.6986520587978375
1353,63.85625856537933,0.43943062766920016,1.6986520588035674
1354,64.05273696078507,0.43943062766928387,1.6986520588089287
1355,64.2498198977147,0.4394306276693618,1.698652058813944
1356,64.4475092362732,0.4394306276694351,1.6986520588186358
1357,64.64580684228902,0.43943062766950325,1.6986520588230243
1358,64.84471458733142,0.43943062766956587,1.6986520588271274
1359,65.0442343487283,0.4394306276696256,1.698652058830965
1360,65.24436800958397,0.43943062766968044,1.698652058834553
1361,65.44511745879667,0.4394306276697324,1.6986520588379068
1362,65.64648459107677,0.4394306276697799,1.6986520588410419
1363,65.84847130696429,0.4394306276698239,1.6986520588439717
1364,66.05107951284698,0.43943062766986607,1.6986520588467096
1365,66.25431112097849,0.4394306276699047,1.6986520588492682
1366,66.45816804949605,0.4394306276699407,1.6986520588516583
1367,66.662652222439,0.43943062766997376,1.698652058853891
1368,66.86776556976653,0.4394306276700055,1.698652058855976
1369,67.07351002737617,0.44171746592784156,1.7190305530282073
1370,67.27988753712205,0.43943062767006147,1.6986520588597418
1371,67.48690004683303,0.43943062767008634,1.6986520588614398
1372,67.69454951033136,0.4317765437872927,1.634376601386818
1373,67.90283788745086,0.4394306276701314,1.698652058864504
1374,68.11176714405556,0.43943062767015206,1.6986520588658847
1375,68.32133925205832,0.4394306276701714,1.6986520588671727
1376,68.5315561894392,0.4394306276701885,1.6986520588683751
1377,68.74241994026443,0.43177654378926644,1.6343766015214591
1378,68.95393249470487,0.43943062767022,1.698652058870543
1379,69.16609584905493,0.43943062767023444,1.6986520588715186
1380,69.37891200575146,0.4394306276702473,1.6986520588724288
1381,69.59238297339246,0.43943062767025953,1.6986520588732772
1382,69.80651076675632,0.43943062767027086,1.6986520588740681
1383,70.02129740682051,0.4340633820482447,1.654755095771374
1384,70.23674492078085,0.4394306276702915,1.6986520588754932
1385,70.45285534207073,0.4394306276703006,1.6986520588761336
1386,70.66963071038,0.4394306276703084,1.69865205887673
1387,70.88707307167459,0.43943062767031704,1.6986520588772869
1388,71.10518447821549,0.4394306276703246,1.698652058877805
1389,71.32396698857828,0.43943062767033103,1.6986520588782876
1390,71.54342266767264,0.43943062767033725,1.698652058878737
1391,71.76355358676159,0.4388153222814881,1.7036858316655152
1392,71.98436182348136,0.4394306276703486,1.6986520588795455
1393,72.2058494618607,0.44171746592797323,1.71903055303728
1394,72.42801859234066,0.4394306276703579,1.698652058880246
1395,72.65087131179452,0.4394306276703621,1.6986520588805603
1396,72.87440972354715,0.4317765437931451,1.6343766017944332
1397,73.09863593739531,0.43943062767037033,1.6986520588811251
1398,73.3235520696273,0.43943062767037366,1.698652058881378
1399,73.54916024304289,0.43943062767037677,1.6986520588816136
1400,73.77546258697367,0.4394306276703799,1.6986520588818323
1401,74.00246123730273,0.439430627670383,1.6986520588820364
1402,74.2301583364852,0.4394306276703852,1.6986520588822251
1403,74.4585560335682,0.44171746592798433,1.7190305530380563
1404,74.68765648421119,0.43943062767038943,1.698652058882565
1405,74.91746185070649,0.43177654379389296,1.634376601849658
1406,75.14797430199937,0.43177654379395247,1.6343766018541497
1407,75.37919601370886,0.43943062767039565,1.69865205888299
1408,75.61112916814801,0.43943062767039653,1.6986520588831118
1409,75.8437759543446,0.4394306276703981,1.6986520588832252
1410,76.0771385680619,0.4394306276704003,1.6986520588833305
1411,76.31121921181914,0.44171746592798766,1.7190305530383314
1412,76.5460200949126,0.43943062767040253,1.6986520588835186
1413,76.78154343343624,0.4394306276704034,1.6986520588836032
1414,77.01779145030262,0.43943062767040386,1.6986520588836813
1415,77.2547663752641,0.4394306276704054,1.698652058883754
1416,77.49247044493359,0.43882341865305197,1.7042840419798706
1417,77.7309059028059,0.4394306276704065,1.6986520588838832
1418,77.97007499927878,0.43943062767040764,1.6986520588839413
1419,78.20997999167415,0.43177654379446273,1.6343766018931225
1420,78.45062314425955,0.43943062767040897,1.6986520588840446
1421,78.69200672826929,0.4317765437945098,1.6343766018967731
1422,78.93413302192617,0.43943062767040986,1.6986520588841336
1423,79.17700431046268,0.43943062767041097,1.6986520588841734
1424,79.4206228861427,0.43943062767041097,1.69865205888421
1425,79.66499104828328,0.43943062767041163,1.6986520588842438
1426,79.91011110327608,0.4394306276704121,1.6986520588842757
1427,80.15598536460934,0.43943062767041186,1.6986520588843046
1428,80.40261615288959,0.44171746592799055,1.7190305530385301
1429,80.65000579586356,0.43943062767041274,1.698652058884357
1430,80.89815662844035,0.4394306276704134,1.6986520588843799
1431,81.14707099271311,0.4394306276704134,1.6986520588844012
1432,81.3967512379815,0.4394306276704141,1.6986520588844212
1433,81.64719972077364,0.4394306276704141,1.6986520588844394
1434,81.89841880486836,0.43943062767041496,1.6986520588844567
1435,82.15041086131768,0.43943062767041496,1.698652058884472
1436,82.40317826846899,0.434063382052279,1.6547550960663484
1437,82.65672341198766,0.44171746592799077,1.7190305530385575
1438,82.9110486848794,0.43943062767041496,1.6986520588845124
1439,83.16615648751292,0.43882630705647174,1.7045151584632035
1440,83.42204922764273,0.43943062767041563,1.6986520588845344
1441,83.6787293204315,0.43406338205231454,1.6547550960692934
1442,83.93619918847332,0.43943062767041563,1.6986520588845528
1443,84.19446126181614,0.43943062767041563,1.6986520588845617
1444,84.45351797798493,0.4394306276704163,1.69865205888457
