,place,goal,source,real,simulated,optimal,real_sd,simulated_sd,optimal_sd,real_minus_opt_resid,real_minus_opt_resid_sq,real_minus_sim_resid,real_minus_sim_resid_sq,dist_to_hull,dist_to_hull_sq,prior_spec,mu,gamma
0,0,1.842105263,0,-0.193955531,-0.098388488,0,0.167756149,0.160038151,0,0,0,5.239628893,1.97124212,46.25303647,10.93413559,place_goal_source,0.1,2
0,0,2.368421053,0.789473684,0.138439111,0.173959495,0,0.116531683,0.122397067,0,0,0,5.279228499,1.535720898,19.64290581,3.968792274,place_goal_source,0.2,2
0,0,4.473684211,-3.947368421,-0.258320431,-0.109947473,0,0.284365433,0.209550157,0,0,0,8.968090736,1.944442272,24.35862791,7.487549916,source_place_goal,0.3,2
0,0,-4.473684211,3.947368421,-0.258320431,-0.109947473,0,0.284365433,0.209550157,0,0,0,8.968090736,1.944442272,24.35862791,7.487549916,source_place_goal,0.3,2
0,0,-3.947368421,-5,-0.131716807,-0.04841812,0,0.234501658,0.17432499,0,0,0,8.341829639,1.998979993,24.3621089,7.462458434,goal_place_source,0.2,2
0,0,3.947368421,5,-0.131716807,-0.04841812,0,0.234501658,0.17432499,0,0,0,8.341829639,1.998979993,24.3621089,7.462458434,goal_place_source,0.2,2
0,0,-3.421052632,5,-0.433794482,-0.293528763,0,0.303982749,0.188226156,0,0,0,3.570035436,1.334812623,24.36457121,6.949465706,goal_place_source,0.2,2
0,0,3.421052632,-5,-0.433794482,-0.293528763,0,0.303982749,0.188226156,0,0,0,3.570035436,1.334812623,24.36457121,6.949465706,goal_place_source,0.2,2
0,0,-3.421052632,3.421052632,-0.612826022,-0.383474099,0,0.352890292,0.205289806,0,0,0,3.792924711,1.33103511,24.36760309,6.793702559,place_place_place,0.2,2
0,0,3.421052632,-3.421052632,-0.612826022,-0.383474099,0,0.352890292,0.205289806,0,0,0,3.792924711,1.33103511,24.36760315,6.793702559,place_place_place,0.2,2
0,0,-2.368421053,-0.263157895,0.095229837,0.191016997,0,0.134991442,0.177177273,0,0,0,6.299913247,5.914694482,24.37580204,4.581579,goal_source_place,0.1,2
0,0,2.368421053,0.263157895,0.095229837,0.191016997,0,0.134991442,0.177177273,0,0,0,6.299913247,5.914694482,24.37580207,4.581579,goal_source_place,0.1,2
0,0,-2.368421053,-0.789473684,0.138439111,0.173959495,0,0.116531683,0.122397067,0,0,0,5.279228499,1.535720898,19.64290605,3.968792274,place_goal_source,0.2,2
0,0,4.473684211,-2.368421053,-0.36724057,-0.243652136,0,0.291860533,0.184477911,0,0,0,5.281343905,1.336920333,24.81349342,7.280892555,place_goal_source,0.2,2
0,0,-3.947368421,1.842105263,-0.432958833,-0.245557786,0,0.296349712,0.18024556,0,0,0,4.197578415,1.29670016,24.38504729,6.83292128,place_place_place,0.2,2
0,0,3.947368421,-1.842105263,-0.432958833,-0.245557786,0,0.296349712,0.18024556,0,0,0,4.197578415,1.29670016,24.38504729,6.83292128,place_place_place,0.2,2
0,0,2.894736842,0.263157895,0.053119797,0.131579653,0,0.114283825,0.164878325,0,0,0,10.02493019,2.322514196,24.38873042,5.048733893,source_goal_place,0.2,2
0,0,-2.894736842,-0.263157895,0.053119797,0.131579653,0,0.114283825,0.164878325,0,0,0,10.02493019,2.322514196,24.38873048,5.048733893,source_goal_place,0.2,2
0,0,-5,-1.842105263,-0.321635896,-0.209347389,0,0.276691668,0.182007908,0,0,0,6.151564214,1.336272804,24.3997843,7.057943045,goal_place_source,0.2,2
0,0,5,1.842105263,-0.321635896,-0.209347389,0,0.276691668,0.182007908,0,0,0,6.151564214,1.336272804,24.3997843,7.057943045,goal_place_source,0.2,2
0,0,3.947368421,4.473684211,0.084949855,0.166203794,0,0.166031835,0.195513047,0,0,0,14.88846854,3.214698308,24.41200362,6.743067675,place_source_goal,0.3,2
0,0,-3.947368421,-4.473684211,0.084949855,0.166203794,0,0.166031835,0.195513047,0,0,0,14.88846854,3.214698308,24.41200393,6.743067675,place_source_goal,0.3,2
0,0,2.894736842,2.368421053,0.514551247,0.50946066,0,0.143533552,0.161328709,0,0,0,16.68660434,6.858913845,24.41607409,6.142650866,place_place_place,0.3,2
0,0,-2.894736842,-2.368421053,0.514551247,0.50946066,0,0.143533552,0.161328709,0,0,0,16.68660434,6.858913845,24.41607412,6.142650866,place_place_place,0.3,2
0,0,-4.473684211,2.368421053,-0.36724057,-0.243652136,0,0.291860533,0.184477911,0,0,0,5.281343905,1.336920333,24.81349342,7.280892555,place_goal_source,0.2,2
0,0,-3.421052632,-5,-0.294788757,-0.180290253,0,0.262742394,0.178105671,0,0,0,5.405789835,1.284668892,23.56400085,6.71804619,place_goal_source,0.2,2
0,0,0.263157895,-3.421052632,-0.065440242,0.248357857,0,0.226330186,0.186943063,0,0,0,-16.79461528,12.47413097,24.42727862,5.77437666,unif_unif_unif,0.2,2
0,0,-0.263157895,3.421052632,-0.065440242,0.248357857,0,0.226330186,0.186943063,0,0,0,-16.79461528,12.47413097,24.42727867,5.77437666,unif_unif_unif,0.2,2
0,0,3.421052632,0,0.438794835,0.451001082,0,0.151544587,0.19128325,0,0,0,17.05983447,8.094263807,24.43117888,4.852255656,goal_source_place,0.2,2
0,0,3.421052632,5,-0.294788757,-0.180290253,0,0.262742394,0.178105671,0,0,0,5.405789835,1.284668892,23.56400091,6.71804619,place_goal_source,0.2,2
0,0,5,-2.368421053,-0.370968309,-0.246960048,0,0.294262541,0.185820062,0,0,0,5.419469068,1.348365827,24.96980676,7.375708686,place_goal_source,0.2,2
0,0,2.894736842,2.368421053,-0.362739478,-0.240423954,0,0.217916388,0.169365454,0,0,0,3.552728154,1.502647641,24.46085543,5.142800557,goal_place_source,0.1,2
0,0,-2.894736842,-2.368421053,-0.362739478,-0.240423954,0,0.217916388,0.169365454,0,0,0,3.552728154,1.502647641,24.46085546,5.142800557,goal_place_source,0.1,2
0,0,-3.947368421,1.315789474,0.101167402,0.277946301,0,0.232370643,0.174715615,0,0,0,-1.538212564,6.687548963,24.4615536,7.401160198,unif_unif_unif,0.3,2
0,0,3.947368421,-1.315789474,0.101167402,0.277946301,0,0.232370643,0.174715615,0,0,0,-1.538212564,6.687548963,24.4615536,7.401160198,unif_unif_unif,0.3,2
0,0,4.473684211,3.947368421,0.092007015,0.170725198,0,0.164975164,0.193595889,0,0,0,14.8383663,3.203115638,24.4616502,6.738714957,place_source_goal,0.3,2
0,0,-4.473684211,-3.947368421,0.092007015,0.170725198,0,0.164975164,0.193595889,0,0,0,14.8383663,3.203115638,24.46165066,6.738714957,place_source_goal,0.3,2
0,0,-5,-1.315789474,0.121355872,0.289022645,0,0.230528983,0.171105265,0,0,0,-1.377545407,6.719820035,24.46260526,7.367469205,unif_unif_unif,0.3,2
0,0,5,1.315789474,0.121355872,0.289022645,0,0.230528983,0.171105265,0,0,0,-1.377545407,6.719820035,24.46260526,7.367469205,unif_unif_unif,0.3,2
0,0,-5,2.368421053,-0.370968309,-0.246960048,0,0.294262541,0.185820062,0,0,0,5.419469068,1.348365827,24.96980676,7.375708686,place_goal_source,0.2,2
0,0,-3.421052632,-1.842105263,-0.146162188,-0.063981165,0,0.207894336,0.150897284,0,0,0,5.432855721,1.252172192,20.1918924,4.950909713,place_goal_source,0.2,2
0,0,-4.473684211,4.473684211,-0.270046313,-0.118407319,0,0.288546633,0.210863705,0,0,0,8.80554258,1.945733202,24.49399839,7.581065766,source_place_goal,0.3,2
0,0,4.473684211,-4.473684211,-0.270046313,-0.118407319,0,0.288546633,0.210863705,0,0,0,8.80554258,1.945733202,24.49399839,7.581065766,source_place_goal,0.3,2
0,0,3.421052632,1.842105263,-0.146162188,-0.063981165,0,0.207894336,0.150897284,0,0,0,5.432855721,1.252172192,20.19189242,4.950909713,place_goal_source,0.2,2
0,0,5,2.368421053,-0.332732836,-0.217242524,0,0.27855323,0.179302562,0,0,0,5.559918571,1.321974798,23.93079023,6.800855358,place_goal_source,0.2,2
0,0,2.368421053,2.368421053,-0.316109001,-0.151983704,0,0.125386641,0.177547433,0,0,0,3.586047794,2.050632514,24.4974572,4.197099044,goal_source_place,0.1,2
0,0,-2.368421053,-2.368421053,-0.316109001,-0.151983704,0,0.125386641,0.177547433,0,0,0,3.586047794,2.050632514,24.49745748,4.197099044,goal_source_place,0.1,2
0,0,-3.421052632,1.842105263,-0.022770037,0.189501928,0,0.248872565,0.167185166,0,0,0,-7.240526933,6.36066379,24.49864682,7.509448216,unif_unif_unif,0.3,2
0,0,3.421052632,-1.842105263,-0.022770037,0.189501928,0,0.248872565,0.167185166,0,0,0,-7.240526933,6.36066379,24.49864702,7.509448216,unif_unif_unif,0.3,2
0,0,-5,1.842105263,-0.117023368,-0.002596336,0,0.239211247,0.203177031,0,0,0,11.84540308,2.164065502,24.51174859,7.657770474,source_place_goal,0.3,2
0,0,5,-1.842105263,-0.117023368,-0.002596336,0,0.239211247,0.203177031,0,0,0,11.84540308,2.164065502,24.51174859,7.657770474,source_place_goal,0.3,2
0,0,2.894736842,5,-0.044686239,0.082019423,0,0.210608994,0.156285836,0,0,0,5.284488345,1.778557585,24.51360284,7.071222311,place_place_place,0.3,2
0,0,-2.894736842,-5,-0.044686239,0.082019423,0,0.210608994,0.156285836,0,0,0,5.284488345,1.778557585,24.51360341,7.071222311,place_place_place,0.3,2
0,0,3.947368421,2.368421053,0.175628085,0.197744439,0,0.17874718,0.158378138,0,0,0,12.67161377,2.655408311,24.51693854,7.447331959,goal_place_source,0.3,2
0,0,-3.947368421,-2.368421053,0.175628085,0.197744439,0,0.17874718,0.158378138,0,0,0,12.67161377,2.655408311,24.51693859,7.447331959,goal_place_source,0.3,2
0,0,-5,-2.368421053,-0.332732836,-0.217242524,0,0.27855323,0.179302562,0,0,0,5.559918571,1.321974798,23.93079023,6.800855358,place_goal_source,0.2,2
0,0,-5,-2.894736842,-0.339086074,-0.221361326,0,0.279685196,0.181470104,0,0,0,5.574523602,1.316925689,23.88582773,6.808850956,place_goal_source,0.2,2
0,0,-5,0.789473684,0.120307374,0.189766681,0,0.166243437,0.198194753,0,0,0,16.81945804,3.578640608,24.52808135,7.320224495,source_goal_place,0.3,2
0,0,5,-0.789473684,0.120307374,0.189766681,0,0.166243437,0.198194753,0,0,0,16.81945804,3.578640608,24.52808151,7.320224495,source_goal_place,0.3,2
0,0,2.894736842,-3.421052632,-0.2507926,0.03701899,0,0.306756773,0.186270559,0,0,0,-10.90399216,7.053676265,24.53344191,7.877293141,unif_unif_unif,0.3,2
0,0,-2.894736842,3.421052632,-0.2507926,0.03701899,0,0.306756773,0.186270559,0,0,0,-10.90399216,7.053676265,24.53344191,7.877293141,unif_unif_unif,0.3,2
0,0,5,2.894736842,-0.339086074,-0.221361326,0,0.279685196,0.181470104,0,0,0,5.574523602,1.316925689,23.8858281,6.808850956,place_goal_source,0.2,2
0,0,-4.473684211,-2.368421053,-0.294009719,-0.185559103,0,0.263513732,0.173581668,0,0,0,5.606260615,1.299122837,23.02110798,6.3277068,place_goal_source,0.2,2
0,0,-2.894736842,-0.263157895,-0.035571256,0.055021582,0,0.13443283,0.163467179,0,0,0,8.149881025,1.57722065,24.54210489,5.143593607,source_place_goal,0.2,2
0,0,2.894736842,0.263157895,-0.035571256,0.055021582,0,0.13443283,0.163467179,0,0,0,8.149881025,1.57722065,24.54210489,5.143593607,source_place_goal,0.2,2
0,0,3.947368421,-0.789473684,0.066961389,0.140553386,0,0.176939625,0.195130528,0,0,0,15.14976663,2.876600034,24.54409786,7.217775516,source_place_goal,0.3,2
0,0,-3.947368421,0.789473684,0.066961389,0.140553386,0,0.176939625,0.195130528,0,0,0,15.14976663,2.876600034,24.54409786,7.217775516,source_place_goal,0.3,2
0,0,3.421052632,-3.947368421,-0.628163976,-0.394684491,0,0.358288715,0.208372064,0,0,0,3.840197004,1.3442936,24.55510569,6.911368986,place_place_place,0.2,2
0,0,-3.421052632,3.947368421,-0.628163976,-0.394684491,0,0.358288715,0.208372064,0,0,0,3.840197004,1.3442936,24.55510575,6.911368986,place_place_place,0.2,2
0,0,4.473684211,2.368421053,-0.294009719,-0.185559103,0,0.263513732,0.173581668,0,0,0,5.606260615,1.299122837,23.02110801,6.3277068,place_goal_source,0.2,2
0,0,-2.368421053,-1.315789474,0.50483209,0.474582753,0,0.086725423,0.117766729,0,0,0,5.663099725,1.739139587,12.49835023,1.997401725,place_goal_source,0.3,2
0,0,5,2.368421053,-0.042608015,0.168175181,0,0.256190458,0.159878655,0,0,0,-8.590651794,6.476295855,24.56747501,7.464440885,unif_unif_unif,0.3,2
0,0,-5,-2.368421053,-0.042608015,0.168175181,0,0.256190458,0.159878655,0,0,0,-8.590651794,6.476295855,24.56747501,7.464440885,unif_unif_unif,0.3,2
0,0,2.894736842,-0.263157895,-0.452456168,-0.288432745,0,0.185266939,0.182014963,0,0,0,3.693902341,0.870907486,24.57227831,4.331644655,source_place_goal,0.1,2
0,0,-2.894736842,0.263157895,-0.452456168,-0.288432745,0,0.185266939,0.182014963,0,0,0,3.693902341,0.870907486,24.57227849,4.331644655,source_place_goal,0.1,2
0,0,2.368421053,1.315789474,0.50483209,0.474582753,0,0.086725423,0.117766729,0,0,0,5.663099725,1.739139587,12.49835027,1.997401725,place_goal_source,0.3,2
0,0,1.842105263,0.263157895,0.638667496,0.586562352,0,0.121523987,0.128119425,0,0,0,5.754787573,2.470831162,16.14951792,2.301735019,place_goal_source,0.3,2
0,0,-4.473684211,5,-0.27714745,-0.123412538,0,0.291109824,0.211722677,0,0,0,8.703835852,1.946590076,24.58794848,7.647370567,source_place_goal,0.3,2
0,0,4.473684211,-5,-0.27714745,-0.123412538,0,0.291109824,0.211722677,0,0,0,8.703835852,1.946590076,24.58794851,7.647370567,source_place_goal,0.3,2
0,0,-1.842105263,-0.263157895,0.638667496,0.586562352,0,0.121523987,0.128119425,0,0,0,5.754787573,2.470831162,16.14951794,2.301735019,place_goal_source,0.3,2
0,0,-3.947368421,-2.368421053,-0.22784303,-0.130487479,0,0.239697152,0.166133378,0,0,0,5.8512725,1.296632653,22.23089277,5.993010106,place_goal_source,0.2,2
0,0,-3.421052632,-0.263157895,0.215082341,0.254155339,0,0.121386085,0.171664179,0,0,0,14.7153037,2.917112424,24.61139934,6.117881581,source_place_goal,0.3,2
0,0,3.421052632,0.263157895,0.215082341,0.254155339,0,0.121386085,0.171664179,0,0,0,14.7153037,2.917112424,24.61139936,6.117881581,source_place_goal,0.3,2
0,0,-0.263157895,-3.947368421,-0.07724748,0.241331746,0,0.229171505,0.189295505,0,0,0,-16.58323398,12.49936478,24.61780953,5.897045105,unif_unif_unif,0.2,2
0,0,0.263157895,3.947368421,-0.07724748,0.241331746,0,0.229171505,0.189295505,0,0,0,-16.58323398,12.49936478,24.61780955,5.897045105,unif_unif_unif,0.2,2
0,0,-5,2.368421053,-0.176367934,-0.048792776,0,0.258192477,0.204867119,0,0,0,10.61199144,2.025848572,24.61891985,7.672541662,source_place_goal,0.3,2
0,0,5,-2.368421053,-0.176367934,-0.048792776,0,0.258192477,0.204867119,0,0,0,10.61199144,2.025848572,24.61891987,7.672541662,source_place_goal,0.3,2
0,0,3.947368421,2.368421053,-0.22784303,-0.130487479,0,0.239697152,0.166133378,0,0,0,5.8512725,1.296632653,22.23089283,5.993010106,place_goal_source,0.2,2
0,0,-2.894736842,2.368421053,0.058079364,0.121162805,0,0.18558952,0.151020023,0,0,0,5.858295196,1.546307277,24.42393428,7.056673704,place_goal_source,0.3,2
0,0,4.473684211,-1.842105263,-0.439132404,-0.250752171,0,0.300076152,0.182129851,0,0,0,4.429724653,1.321978642,24.6458542,6.978990181,place_place_place,0.2,2
0,0,-4.473684211,1.842105263,-0.439132404,-0.250752171,0,0.300076152,0.182129851,0,0,0,4.429724653,1.321978642,24.6458542,6.978990181,place_place_place,0.2,2
0,0,3.421052632,-4.473684211,-0.635698276,-0.400057934,0,0.360963908,0.209938097,0,0,0,3.855781347,1.350680467,24.64770266,6.970081451,place_place_place,0.2,2
0,0,-3.421052632,4.473684211,-0.635698276,-0.400057934,0,0.360963908,0.209938097,0,0,0,3.855781347,1.350680467,24.64770266,6.970081451,place_place_place,0.2,2
0,0,-3.947368421,2.368421053,-0.536646884,-0.327101939,0,0.32971634,0.193145693,0,0,0,3.995948251,1.305186304,24.65924632,6.958860371,place_place_place,0.2,2
0,0,3.947368421,-2.368421053,-0.536646884,-0.327101939,0,0.32971634,0.193145693,0,0,0,3.995948251,1.305186304,24.65924638,6.958860371,place_place_place,0.2,2
0,0,-5,-3.947368421,-0.137118541,-0.05398333,0,0.238871744,0.176724118,0,0,0,8.721503519,2.053526572,24.66321239,7.656004201,goal_place_source,0.2,2
0,0,5,3.947368421,-0.137118541,-0.05398333,0,0.238871744,0.176724118,0,0,0,8.721503519,2.053526572,24.66321239,7.656004201,goal_place_source,0.2,2
0,0,2.894736842,-2.368421053,0.058079364,0.121162805,0,0.18558952,0.151020023,0,0,0,5.858295196,1.546307277,24.42393453,7.056673704,place_goal_source,0.3,2
0,0,-3.947368421,1.842105263,-0.287940282,-0.179363591,0,0.268102184,0.175721461,0,0,0,5.861466676,1.343791556,24.37832764,7.06632342,place_goal_source,0.2,2
0,0,3.947368421,-1.842105263,-0.287940282,-0.179363591,0,0.268102184,0.175721461,0,0,0,5.861466676,1.343791556,24.37832764,7.06632342,place_goal_source,0.2,2
0,0,2.894736842,-1.315789474,-0.138784494,-0.054620345,0,0.214618773,0.156492742,0,0,0,5.861699982,1.327551639,21.97455105,5.782274802,place_goal_source,0.2,2
0,0,5,-2.894736842,-0.219619572,-0.082096271,0,0.272563445,0.207338116,0,0,0,9.868360978,1.981364059,24.68378943,7.680603398,source_place_goal,0.3,2
0,0,-5,2.894736842,-0.219619572,-0.082096271,0,0.272563445,0.207338116,0,0,0,9.868360978,1.981364059,24.68378963,7.680603398,source_place_goal,0.3,2
0,0,-2.894736842,1.315789474,-0.138784494,-0.054620345,0,0.214618773,0.156492742,0,0,0,5.861699982,1.327551639,21.97455105,5.782274802,place_goal_source,0.2,2
0,0,-3.947368421,-1.842105263,-0.217502855,-0.12394696,0,0.238098696,0.162714487,0,0,0,5.86733824,1.304318196,22.23727514,5.930748128,place_goal_source,0.2,2
0,0,-3.421052632,5,-0.639333661,-0.402590013,0,0.36226345,0.210709664,0,0,0,3.858691488,1.353618879,24.69264945,6.998661105,place_place_place,0.2,2
0,0,3.421052632,-5,-0.639333661,-0.402590013,0,0.36226345,0.210709664,0,0,0,3.858691488,1.353618879,24.69264945,6.998661105,place_place_place,0.2,2
0,0,2.368421053,-0.789473684,0.000370087,0.180315604,0,0.159758339,0.150319981,0,0,0,-6.941852342,4.489540029,24.69489007,5.349538615,unif_unif_unif,0.2,2
0,0,-2.368421053,0.789473684,0.000370087,0.180315604,0,0.159758339,0.150319981,0,0,0,-6.941852342,4.489540029,24.69489019,5.349538615,unif_unif_unif,0.2,2
0,0,4.473684211,2.368421053,0.064482597,0.149121456,0,0.194948098,0.140787114,0,0,0,7.285677391,2.191190752,24.69772027,7.04564949,place_place_place,0.3,2
0,0,-4.473684211,-2.368421053,0.064482597,0.149121456,0,0.194948098,0.140787114,0,0,0,7.285677391,2.191190752,24.69772027,7.04564949,place_place_place,0.3,2
0,0,2.894736842,-1.842105263,0.068238202,0.125384807,0,0.182458058,0.158371363,0,0,0,7.856588675,1.644552354,24.70345982,7.256280134,goal_place_source,0.3,2
0,0,-2.894736842,1.842105263,0.068238202,0.125384807,0,0.182458058,0.158371363,0,0,0,7.856588675,1.644552354,24.70345984,7.256280134,goal_place_source,0.3,2
0,0,3.947368421,1.842105263,-0.217502855,-0.12394696,0,0.238098696,0.162714487,0,0,0,5.86733824,1.304318196,22.23727514,5.930748128,place_goal_source,0.2,2
0,0,2.894736842,3.947368421,-0.172985085,-0.077746851,0,0.220514134,0.16702812,0,0,0,5.987111243,1.350042508,22.37800998,6.23301574,place_goal_source,0.2,2
0,0,3.947368421,-2.894736842,-0.420324553,-0.286207273,0,0.305062583,0.190519054,0,0,0,4.660957254,1.345412587,24.71483518,7.166670991,goal_place_source,0.2,2
0,0,-3.947368421,2.894736842,-0.420324553,-0.286207273,0,0.305062583,0.190519054,0,0,0,4.660957254,1.345412587,24.71483521,7.166670991,goal_place_source,0.2,2
0,0,0.263157895,-0.263157895,0.480151456,0.624834466,0,0.314220852,0.173459876,0,0,0,-5.093395837,23.78132135,24.71623868,5.536756357,unif_unif_unif,0.1,2
0,0,-0.263157895,0.263157895,0.480151456,0.624834466,0,0.314220852,0.173459876,0,0,0,-5.093395837,23.78132135,24.71623868,5.536756357,unif_unif_unif,0.1,2
0,0,-3.947368421,3.421052632,-0.435734478,-0.298075373,0,0.309592407,0.192040857,0,0,0,4.439782968,1.358384399,24.71818276,7.160946235,goal_place_source,0.2,2
0,0,3.947368421,-3.421052632,-0.435734478,-0.298075373,0,0.309592407,0.192040857,0,0,0,4.439782968,1.358384399,24.71818276,7.160946235,goal_place_source,0.2,2
0,0,5,-3.421052632,-0.248822721,-0.104264638,0,0.282505792,0.209614087,0,0,0,9.427291951,1.970632304,24.71993236,7.683133438,source_place_goal,0.3,2
0,0,-5,3.421052632,-0.248822721,-0.104264638,0,0.282505792,0.209614087,0,0,0,9.427291951,1.970632304,24.71993239,7.683133438,source_place_goal,0.3,2
0,0,-3.947368421,1.315789474,-0.263406272,-0.160301079,0,0.263238063,0.183393184,0,0,0,7.390297035,1.395189539,24.73645637,7.307138395,goal_place_source,0.2,2
0,0,3.947368421,-1.315789474,-0.263406272,-0.160301079,0,0.263238063,0.183393184,0,0,0,7.390297035,1.395189539,24.73645637,7.307138395,goal_place_source,0.2,2
0,0,2.894736842,-3.947368421,-0.288579659,0.011997195,0,0.319589853,0.192758094,0,0,0,-10.74952034,7.172155043,24.74083658,8.027996863,unif_unif_unif,0.3,2
0,0,-2.894736842,3.947368421,-0.288579659,0.011997195,0,0.319589853,0.192758094,0,0,0,-10.74952034,7.172155043,24.74083675,8.027996863,unif_unif_unif,0.3,2
0,0,-5,3.947368421,-0.267578542,-0.11826039,0,0.288999841,0.211352238,0,0,0,9.160835669,1.969509234,24.74224252,7.685296308,source_place_goal,0.3,2
0,0,5,-3.947368421,-0.267578542,-0.11826039,0,0.288999841,0.211352238,0,0,0,9.160835669,1.969509234,24.74224252,7.685296308,source_place_goal,0.3,2
0,0,-3.947368421,3.947368421,-0.443616554,-0.304014874,0,0.311937873,0.192878969,0,0,0,4.31874614,1.365265006,24.74350376,7.172143545,goal_place_source,0.2,2
0,0,3.947368421,-3.947368421,-0.443616554,-0.304014874,0,0.311937873,0.192878969,0,0,0,4.31874614,1.365265006,24.74350376,7.172143545,goal_place_source,0.2,2
0,0,3.947368421,-2.368421053,-0.391476463,-0.263531733,0,0.296771483,0.188065559,0,0,0,5.072041926,1.325832541,24.74624313,7.201744069,goal_place_source,0.2,2
0,0,-3.947368421,2.368421053,-0.391476463,-0.263531733,0,0.296771483,0.188065559,0,0,0,5.072041926,1.325832541,24.74624316,7.201744069,goal_place_source,0.2,2
0,0,-0.263157895,0,0.491371314,0.554538609,0,0.271793162,0.17840336,0,0,0,3.188285814,16.94290349,24.74721029,3.976338221,source_place_goal,0.1,2
0,0,0.263157895,0,0.491371314,0.554538609,0,0.271793162,0.17840336,0,0,0,3.188285814,16.94290349,24.74721029,3.976338221,source_place_goal,0.1,2
0,0,-5,-1.315789474,-0.260675768,-0.159397984,0,0.263617371,0.183645734,0,0,0,7.66027513,1.427637506,24.75227499,7.328448748,goal_place_source,0.2,2
0,0,5,1.315789474,-0.260675768,-0.159397984,0,0.263617371,0.183645734,0,0,0,7.66027513,1.427637506,24.75227499,7.328448748,goal_place_source,0.2,2
0,0,0.263157895,-3.947368421,-0.085435841,0.236452969,0,0.231362,0.190983567,0,0,0,-16.42092876,12.51817167,24.76209937,5.990044823,unif_unif_unif,0.2,2
0,0,-0.263157895,3.947368421,-0.085435841,0.236452969,0,0.231362,0.190983567,0,0,0,-16.42092876,12.51817167,24.76209938,5.990044823,unif_unif_unif,0.2,2
0,0,-5,4.473684211,-0.279222678,-0.126781583,0,0.293084763,0.212556754,0,0,0,8.996449155,1.970197944,24.76696478,7.695398002,source_place_goal,0.3,2
0,0,5,-4.473684211,-0.279222678,-0.126781583,0,0.293084763,0.212556754,0,0,0,8.996449155,1.970197944,24.76696481,7.695398002,source_place_goal,0.3,2
0,0,-5,1.842105263,-0.442107914,-0.253194491,0,0.301882113,0.183052384,0,0,0,4.535404816,1.334156752,24.77196005,7.050179348,place_place_place,0.2,2
0,0,5,-1.842105263,-0.442107914,-0.253194491,0,0.301882113,0.183052384,0,0,0,4.535404816,1.334156752,24.77196005,7.050179348,place_place_place,0.2,2
0,0,-3.421052632,-3.421052632,-0.456276616,-0.275920355,0,0.175688451,0.187086633,0,0,0,3.148380676,1.218140568,24.77823982,4.429028765,place_source_goal,0.1,2
0,0,3.421052632,3.421052632,-0.456276616,-0.275920355,0,0.175688451,0.187086633,0,0,0,3.148380676,1.218140568,24.77823982,4.429028765,place_source_goal,0.1,2
0,0,-1.842105263,0.263157895,0.122791262,0.210489079,0,0.144540908,0.173868934,0,0,0,5.766191459,6.081107462,24.7787403,4.960466478,place_source_goal,0.1,2
0,0,1.842105263,-0.263157895,0.122791262,0.210489079,0,0.144540908,0.173868934,0,0,0,5.766191459,6.081107462,24.77874074,4.960466478,place_source_goal,0.1,2
0,0,-3.947368421,1.842105263,-0.341143722,-0.223278073,0,0.282916955,0.18500938,0,0,0,5.865752895,1.315756814,24.78234148,7.259586563,goal_place_source,0.2,2
0,0,3.947368421,-1.842105263,-0.341143722,-0.223278073,0,0.282916955,0.18500938,0,0,0,5.865752895,1.315756814,24.78234148,7.259586563,goal_place_source,0.2,2
0,0,-3.421052632,-0.263157895,-0.457399542,-0.292490278,0,0.188265836,0.183681076,0,0,0,3.848249121,0.886828798,24.79003449,4.422910657,source_place_goal,0.1,2
0,0,3.421052632,0.263157895,-0.457399542,-0.292490278,0,0.188265836,0.183681076,0,0,0,3.848249121,0.886828798,24.79003449,4.422910657,source_place_goal,0.1,2
0,0,-3.947368421,2.894736842,-0.594641532,-0.371771066,0,0.349253445,0.202714319,0,0,0,4.116300055,1.338694182,24.79806932,7.0309425,place_place_place,0.2,2
0,0,3.947368421,-2.894736842,-0.594641532,-0.371771066,0,0.349253445,0.202714319,0,0,0,4.116300055,1.338694182,24.79806935,7.0309425,place_place_place,0.2,2
0,0,0.789473684,0.789473684,0.170682808,0.264814441,0,0.130201048,0.109482964,0,0,0,-12.21547869,5.358938824,24.79913417,3.842771434,place_source_goal,0.1,2
0,0,-3.947368421,4.473684211,-0.447534414,-0.30690305,0,0.31311183,0.193312121,0,0,0,4.252987668,1.368586226,24.79965576,7.204614146,goal_place_source,0.2,2
0,0,3.947368421,-4.473684211,-0.447534414,-0.30690305,0,0.31311183,0.193312121,0,0,0,4.252987668,1.368586226,24.79965576,7.204614146,goal_place_source,0.2,2
0,0,-2.894736842,-3.947368421,-0.172985085,-0.077746851,0,0.220514134,0.16702812,0,0,0,5.987111243,1.350042508,22.37800998,6.23301574,place_goal_source,0.2,2
0,0,-2.368421053,-0.263157895,-0.265590918,-0.163504122,0,0.196358647,0.170234995,0,0,0,6.130295246,1.797333584,28.19580374,6.170684004,place_goal_source,0.1,2
0,0,-2.368421053,3.947368421,-0.214634739,-0.031898096,0,0.264033307,0.181703827,0,0,0,3.887552517,1.92123742,24.82516032,7.56714273,place_place_place,0.3,2
0,0,2.368421053,-3.947368421,-0.214634739,-0.031898096,0,0.264033307,0.181703827,0,0,0,3.887552517,1.92123742,24.82516038,7.56714273,place_place_place,0.3,2
