,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
11743,0,1,1,2,3,2,4,0,0,0.41204307351747205,1.396602741543072,3.4173473655494755,0.1043938969908457,0.4748618702434615,simulated,simulated,simulated,3
12871,0,1,2,3,1,4,2,0,4,0.4120310791954134,1.4005412650369948,3.4173473655494755,0.1055584002833495,0.41877667333902147,simulated,simulated,simulated,4
20562,0,1,2,2,1,3,4,5,0,0.41201762676186293,1.4264892028432203,3.4173473655494755,0.11316485835273565,0.42063273441126325,simulated,simulated,simulated,3
11785,0,1,2,3,3,0,4,0,2,0.41199208679117927,1.3847420982824477,3.4173473655494755,0.10097416740067842,0.46822526809517573,simulated,simulated,simulated,4
14808,0,1,2,0,2,2,3,3,4,0.4119842865434269,1.1753537783316732,3.4173473655494755,0.039709788512755834,0.297852017478069,simulated,simulated,simulated,5
17693,0,1,1,2,1,3,4,2,2,0.411963129927972,1.3406013648569073,3.4173473655494755,0.08808645858613627,0.41757034701716844,simulated,simulated,simulated,4
20308,0,1,2,2,2,3,4,5,1,0.41196066045464685,1.409361203791208,3.4173473655494755,0.10820975031694494,0.46105880174629765,simulated,simulated,simulated,3
18750,0,1,2,1,3,4,5,1,2,0.4119438632647827,1.389796650606543,3.4173473655494755,0.10250147741826712,0.4506627751774629,simulated,simulated,simulated,3
13797,0,1,2,3,3,4,0,1,0,0.4119415031533946,1.280917899017012,3.4173473655494755,0.07064323339934482,0.4661598307631928,simulated,simulated,simulated,5
20265,0,1,2,2,3,4,4,5,1,0.41193568984830087,1.5180384915794152,3.4173473655494755,0.1400363717837773,0.46449572563653796,simulated,simulated,simulated,2
14716,0,1,2,3,4,4,3,3,1,0.4119205510174244,1.4203090768818214,3.4173473655494755,0.11145347703960341,0.4558392285901126,simulated,simulated,simulated,5
19235,0,1,2,3,2,1,1,4,5,0.41190129267956577,1.4379674570861867,3.4173473655494755,0.11664001230762742,0.4595477582258489,simulated,simulated,simulated,2
18906,0,1,1,2,3,4,2,5,0,0.41188733045519954,1.4185970923941007,3.4173473655494755,0.11098572877876413,0.45946642870282906,simulated,simulated,simulated,4
13115,0,1,2,3,1,1,2,1,4,0.41188445635604953,1.3534118061864513,3.4173473655494755,0.09191378278066939,0.41466092067128923,simulated,simulated,simulated,4
17628,0,1,2,3,0,4,4,1,2,0.4118793904896636,1.4023461871226433,3.4173473655494755,0.10623825364214101,0.4545265045541256,simulated,simulated,simulated,3
16236,0,1,2,3,4,4,0,3,0,0.4118789445029929,1.3701562211068743,3.4173473655494755,0.09681912281309836,0.46832014002304534,simulated,simulated,simulated,5
13496,0,1,2,3,0,2,4,0,4,0.41181224833134333,1.3765941595200144,3.4173473655494755,0.09876971831498325,0.43987775453834166,simulated,simulated,simulated,5
19578,0,0,1,2,3,4,4,5,1,0.4117895228553925,1.3386044932797838,3.4173473655494755,0.08767573185722574,0.4605776171868733,simulated,simulated,simulated,4
19900,0,1,1,2,3,4,0,2,5,0.4117599766588991,1.3365215209069676,3.4173473655494755,0.08709574903895916,0.46752681540661845,simulated,simulated,simulated,4
3625,0,1,2,3,3,2,0,1,1,0.4117535897481397,1.2379466806440762,3.4173473655494755,0.05825671003351476,0.44280540524284506,simulated,simulated,simulated,5
16676,0,1,2,3,4,1,4,3,2,0.4117510593123861,1.475216586668035,3.4173473655494755,0.12769025834468067,0.4578535821779246,simulated,simulated,simulated,3
15596,0,1,2,3,4,4,1,0,4,0.4117502600315075,1.4239933172315056,3.4173473655494755,0.11270186748559431,0.467374961366236,simulated,simulated,simulated,4
17093,0,1,2,3,3,3,2,4,4,0.4117488171219006,1.4092222137430495,3.4173473655494755,0.10838092173861784,0.4645478794215502,simulated,simulated,simulated,4
17836,0,1,1,2,0,1,3,4,4,0.411736682156455,1.3277583528993222,3.4173473655494755,0.08455472476714353,0.4390960700501342,simulated,simulated,simulated,4
18666,0,1,2,1,3,4,5,3,3,0.4117268777134375,1.426662129408477,3.4173473655494755,0.11350620997291014,0.44748766644097526,simulated,simulated,simulated,4
16863,0,1,1,2,3,4,4,0,0,0.41170892842434914,1.4169981253493806,3.4173473655494755,0.11069623367371331,0.46974430699808367,simulated,simulated,simulated,3
12304,0,1,2,3,0,2,4,0,1,0.4116974815599619,1.3691343393728923,3.4173473655494755,0.09670155799433856,0.439852573131127,simulated,simulated,simulated,4
14588,0,1,2,3,1,0,4,0,0,0.41165257991784565,1.3746810954314974,3.4173473655494755,0.09836957706212894,0.4209280205976754,simulated,simulated,simulated,5
20374,0,1,2,3,0,4,5,0,3,0.41164849048293206,1.4196005847403845,3.4173473655494755,0.11151821532509665,0.45726566690812354,simulated,simulated,simulated,3
14172,0,1,2,3,4,4,1,4,3,0.41164596995098846,1.4537207731861748,3.4173473655494755,0.12150514329239734,0.46075350554783834,simulated,simulated,simulated,4
14833,0,1,1,2,3,3,0,3,4,0.41162052812014904,1.3013003123165263,3.4173473655494755,0.07692860453261552,0.46483836863403316,simulated,simulated,simulated,5
18128,0,1,2,0,3,0,4,4,5,0.41161928683441373,1.2324306901243736,3.4173473655494755,0.056776898275928765,0.3351294004650084,simulated,simulated,simulated,5
12165,0,1,2,3,2,4,0,4,3,0.4116015044343726,1.3859970878757952,3.4173473655494755,0.10173199061979814,0.46094687378275223,simulated,simulated,simulated,3
20129,0,1,0,2,3,2,4,5,5,0.4115938597514148,1.4706541403667517,3.4173473655494755,0.12651237375609264,0.47524936901106174,simulated,simulated,simulated,3
18037,0,1,2,3,0,4,0,5,5,0.41157385106131317,1.3294821895871776,3.4173473655494755,0.08522199293099933,0.45826152448766844,simulated,simulated,simulated,4
16457,0,1,2,3,1,4,2,1,3,0.41155836219007047,1.3959330416137476,3.4173473655494755,0.10468263762586884,0.4160571191555884,simulated,simulated,simulated,3
19271,0,1,0,2,3,1,4,4,5,0.41154660174637514,1.437455668187384,3.4173473655494755,0.11684494120492964,0.46952156970385606,simulated,simulated,simulated,4
14972,0,1,2,3,4,3,4,1,3,0.4115051825080651,1.4643931338242222,3.4173473655494755,0.12476892629194343,0.4613201649760491,simulated,simulated,simulated,5
15838,0,1,1,2,3,2,4,2,3,0.41143278618534973,1.4304041482955476,3.4173473655494755,0.11489530838405412,0.46944196492703405,simulated,simulated,simulated,4
12323,0,1,2,3,3,4,1,2,2,0.41138678056744404,1.3752938337973124,3.4173473655494755,0.09881467874860327,0.4623132776202932,simulated,simulated,simulated,5
15714,0,1,2,3,3,4,0,0,4,0.4113442590418963,1.2812686567212852,3.4173473655494755,0.07134311785341098,0.4625461695057237,simulated,simulated,simulated,5
12555,0,1,2,3,4,2,1,3,1,0.41134164510653815,1.4348185033110907,3.4173473655494755,0.11627819845509416,0.44774800443022045,simulated,simulated,simulated,4
13657,0,1,2,3,1,0,4,3,4,0.411321595511585,1.4128946400870475,3.4173473655494755,0.10988278573999385,0.42093763031945897,simulated,simulated,simulated,4
19612,0,1,2,0,3,4,4,3,5,0.4113178734533811,1.2811411473121748,3.4173473655494755,0.07133219104857805,0.3283305742517778,simulated,simulated,simulated,4
20063,0,1,2,1,3,1,4,5,5,0.41130781197823585,1.4051312614579508,3.4173473655494755,0.10762481349359404,0.4526049877338043,simulated,simulated,simulated,4
15585,0,1,1,2,3,3,3,4,3,0.41129066910293854,1.4154414163265536,3.4173473655494755,0.11065896159713953,0.463057191492643,simulated,simulated,simulated,4
20928,0,0,1,2,3,4,5,2,6,0.41126636968736663,1.34162395009532,3.4173473655494755,0.08908245245125448,0.46250950977458527,simulated,simulated,simulated,3
18433,0,1,0,2,3,4,4,5,5,0.41125971465829236,1.49104952417306,3.4173473655494755,0.13281471043895973,0.47038066371760523,simulated,simulated,simulated,4
15419,0,1,2,3,0,2,4,2,3,0.4112540878766686,1.4088742230400546,3.4173473655494755,0.10877382033400049,0.4383473397309503,simulated,simulated,simulated,3
13177,0,1,2,0,3,1,4,1,4,0.41124236495762423,1.209470716637826,3.4173473655494755,0.050435166463014755,0.3265978592315377,simulated,simulated,simulated,5
19434,0,1,2,1,3,3,4,5,0,0.4112375057659807,1.4164178245515353,3.4173473655494755,0.1109978460272543,0.4547509814363855,simulated,simulated,simulated,3
