,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],MI_Objective,grammar_complexity,Language,Area,LangCategory
14825,0,0,1,1,2,3,1,1,4,0.2324013248483281,1.1344541926391514,0.6696515429424952,2___2___5,simulated,simulated,simulated
5544,0,1,2,3,0,2,0,1,3,0.23239250104396136,1.1755326713161258,0.7107476692282031,2___2___4,simulated,simulated,simulated
17334,0,1,2,0,3,4,3,0,3,0.2323862379411854,1.1522652054217633,0.6874927295393924,2___2___5,simulated,simulated,simulated
9921,0,1,2,1,0,0,3,1,0,0.23237152341023992,1.1810571599310569,0.716314113110577,2___3___4,simulated,simulated,simulated
3199,0,1,0,2,2,1,0,0,1,0.23236839892936778,0.9800927005249547,0.5153559026662191,2___3___3,simulated,simulated,simulated
6099,0,1,2,3,1,3,3,1,2,0.23235334385918982,1.2204413310954023,0.7557346433770227,2___3___4,simulated,simulated,simulated
15426,0,1,1,1,2,3,1,3,4,0.2323469384765977,1.2414402088205245,0.7767463318673291,2___2___5,simulated,simulated,simulated
4602,0,1,2,3,2,1,3,3,3,0.23234237395502033,1.1692903146434155,0.7046055667333748,2___2___4,simulated,simulated,simulated
6413,0,1,2,3,1,0,1,2,3,0.23232221085254778,1.3135448179669038,0.8489003962618082,2___2___4,simulated,simulated,simulated
14490,0,1,2,3,1,3,3,0,4,0.23231121503823338,1.2530185451475913,0.7883961150711245,2___3___5,simulated,simulated,simulated
9043,0,1,0,2,0,3,1,2,3,0.232305209710175,1.2727416390338024,0.8081312196134525,2___2___4,simulated,simulated,simulated
5432,0,1,2,0,3,0,1,0,2,0.2322657456231918,1.0865548454471374,0.6220233542007538,2___3___4,simulated,simulated,simulated
6301,0,1,2,1,3,0,3,2,1,0.23226082754175992,1.3275694849758284,0.8630478298923085,2___1___4,simulated,simulated,simulated
1903,0,0,0,0,1,2,2,2,0,0.23224627601642922,0.8924278036434371,0.42793525161057866,2___3___3,simulated,simulated,simulated
14384,0,1,2,1,3,0,3,1,4,0.23224090827474275,1.3066163192168918,0.8421345026674063,2___2___5,simulated,simulated,simulated
1977,0,0,0,1,1,0,0,2,2,0.23221293198870585,0.9312922582451812,0.46686639426776955,2___3___3,simulated,simulated,simulated
4592,0,1,2,3,1,0,1,0,2,0.23219620623333892,1.2477601406773862,0.7833677282107083,2___3___4,simulated,simulated,simulated
7650,0,1,1,2,2,3,2,3,1,0.2321956363570732,1.2159040782677932,0.7515128055536469,2___3___4,simulated,simulated,simulated
6833,0,0,0,1,2,3,1,2,3,0.23216605224854092,1.2168146865694847,0.7524825820724028,2___1___4,simulated,simulated,simulated
333,0,1,0,0,1,2,1,2,2,0.23214988115653146,1.0134655729380935,0.5491658106250306,2___2___3,simulated,simulated,simulated
1152,0,1,1,2,1,1,0,2,2,0.2321315107387898,1.0725148982152661,0.6082518767376865,3___2___3,simulated,simulated,simulated
16450,0,1,2,2,3,4,2,1,0,0.23212048564936572,1.332096938074712,0.8678559667759806,2___3___5,simulated,simulated,simulated
9880,0,1,2,2,3,3,0,2,2,0.23210967599636234,1.1968877402656444,0.7326683882729197,2___2___4,simulated,simulated,simulated
6084,0,1,2,1,3,0,3,3,0,0.23207495333607153,1.201720303543173,0.7375703968710299,2___2___4,simulated,simulated,simulated
7827,0,1,2,2,3,0,1,0,1,0.23207348788383242,1.2887050303740841,0.8245580546064193,2___1___4,simulated,simulated,simulated
9006,0,1,2,1,2,1,1,3,3,0.23206771103013857,1.1692903146434155,0.7051548925831383,2___2___4,simulated,simulated,simulated
12426,0,1,2,3,3,2,3,0,4,0.2320599519412705,1.2153802070086026,0.7512603031260616,2___3___5,simulated,simulated,simulated
8363,0,1,0,1,2,3,0,0,0,0.23205226576868676,1.0034421524222905,0.539337620884917,2___2___4,simulated,simulated,simulated
4747,0,0,1,2,3,2,3,0,0,0.23204864480438103,1.18729802921909,0.7232007396103279,2___2___4,simulated,simulated,simulated
6682,0,1,2,1,0,2,0,3,0,0.23203882083565475,1.0865548454471374,0.6224772037758279,2___3___4,simulated,simulated,simulated
1279,0,1,2,1,0,0,2,2,1,0.23203782648691007,1.0986122886681096,0.6345366356942894,2___1___3,simulated,simulated,simulated
10198,0,1,0,1,2,0,0,3,2,0.23203501760648804,1.1744900349281038,0.7104199997151277,2___3___4,simulated,simulated,simulated
13783,0,1,2,1,2,3,1,2,4,0.23202719819622675,1.2302995987769114,0.7662452023844579,2___2___5,simulated,simulated,simulated
5827,0,1,2,3,2,2,3,0,0,0.2320147273159412,1.2292784702669,0.7652490156350176,2___3___4,simulated,simulated,simulated
13579,0,1,2,3,1,4,1,0,3,0.2320096805368752,1.3066163192168918,0.8425969581431414,2___2___5,simulated,simulated,simulated
4666,0,1,0,2,1,3,0,1,2,0.23200062230523977,1.1682831608560547,0.7042819162455751,2___3___4,simulated,simulated,simulated
3849,0,0,1,0,2,0,1,0,3,0.23198772562224723,0.9625157303125706,0.4985402790680762,2___3___4,simulated,simulated,simulated
9065,0,1,0,2,0,2,1,0,3,0.23198478092491848,1.1872980292190898,0.7233284673692528,2___2___4,simulated,simulated,simulated
434,0,1,1,2,1,1,0,2,1,0.23196676764368984,1.0795425228656006,0.6156089875782209,2___3___3,simulated,simulated,simulated
3899,0,0,0,1,2,1,0,2,3,0.2319556045946809,1.0946066569466744,0.6306954477573126,2___3___4,simulated,simulated,simulated
11836,0,1,2,1,3,4,3,0,1,0.23194829722608667,1.3206409862258164,0.856744391773643,2___1___5,simulated,simulated,simulated
16199,0,1,2,3,3,0,3,1,4,0.231906166597748,1.2234320185081398,0.7596196853126438,2___3___5,simulated,simulated,simulated
13242,0,1,2,2,2,2,2,3,4,0.23190335388339345,1.182578062780773,0.718771355013986,2___3___5,simulated,simulated,simulated
7242,0,0,1,1,0,2,0,3,2,0.2318993942006191,1.048635607558494,0.5848368191572557,2___3___4,simulated,simulated,simulated
16502,0,1,2,2,1,3,2,0,4,0.2318875574801873,1.253018545147591,0.7892434301872164,2___3___5,simulated,simulated,simulated
2266,0,0,0,1,0,0,2,0,1,0.23188459904773628,1.0079550387484768,0.5441858406530042,2___3___3,simulated,simulated,simulated
7080,0,1,0,2,3,3,3,0,1,0.23187706380105633,1.3166126536283365,0.8528585260262238,2___1___4,simulated,simulated,simulated
9608,0,1,1,2,2,1,2,3,2,0.23186971398719924,1.1592286108834373,0.6954891829090388,2___3___4,simulated,simulated,simulated
3102,0,1,1,0,2,1,1,2,1,0.23186111975996027,1.0322594329895625,0.5685371934696419,2___3___3,simulated,simulated,simulated
1040,0,1,0,2,0,2,1,1,0,0.2318433152223487,1.0809996424996955,0.6173130120549981,2___2___3,simulated,simulated,simulated
1307,0,1,2,0,2,2,2,2,1,0.23183642423702933,0.9768987362740521,0.5132258877999935,2___2___3,simulated,simulated,simulated
2568,0,1,1,1,1,1,0,2,1,0.23181407026344203,0.9242445827291296,0.4606164422022455,2___3___3,simulated,simulated,simulated
3310,0,0,1,2,3,1,2,1,0,0.23181174212021083,1.2292784702668997,0.7656549860264781,2___3___4,simulated,simulated,simulated
4216,0,1,1,2,3,1,2,0,0,0.23179814120162168,1.2292784702668997,0.7656821878636564,2___3___4,simulated,simulated,simulated
7605,0,1,2,3,3,3,1,3,1,0.2317956356197659,1.1763411978715979,0.712749926632066,2___2___4,simulated,simulated,simulated
14442,0,1,2,3,4,0,3,3,4,0.23178283764097696,1.2702080529506286,0.8066423776686746,2___2___5,simulated,simulated,simulated
8570,0,1,2,1,3,1,0,3,0,0.23177676665230584,1.142004196368738,0.6784506630641263,2___3___4,simulated,simulated,simulated
10861,0,1,2,2,3,3,2,1,3,0.23177675520340935,1.277792963391877,0.8142394529850583,2___2___4,simulated,simulated,simulated
14192,0,1,2,3,0,4,1,3,0,0.2317217143894419,1.3206409862258164,0.8571975574469326,2___1___5,simulated,simulated,simulated
9038,0,1,0,1,2,3,3,1,1,0.23170530555619884,1.2663764221462108,0.8029658110338131,2___2___4,simulated,simulated,simulated
484,0,1,1,1,1,2,2,0,2,0.23170458654208237,1.082402013545371,0.6189928404612062,2___3___3,simulated,simulated,simulated
13781,0,1,2,0,3,0,0,1,4,0.23169960470823114,1.0118701251504811,0.5484709157340188,2___3___5,simulated,simulated,simulated
2775,0,1,2,0,2,0,2,1,1,0.23165548266751967,1.0488142592061482,0.5855032938711089,2___3___3,simulated,simulated,simulated
4578,0,1,0,2,1,3,1,1,2,0.23162374845671452,1.1622785652200982,0.6990310683066692,2___2___4,simulated,simulated,simulated
12260,0,1,0,2,3,4,2,0,1,0.2316224316035489,1.3114900682039872,0.8482452049968894,2___2___5,simulated,simulated,simulated
16114,0,1,1,1,2,3,1,4,2,0.2315959985373346,1.2414402088205245,0.7782482117458553,2___2___5,simulated,simulated,simulated
10319,0,1,1,2,3,0,2,3,1,0.23158970325574724,1.3004452833532765,0.837265876841782,2___2___4,simulated,simulated,simulated
1393,0,1,0,0,2,2,2,1,1,0.23156552679759468,1.0488142592061482,0.5856832056109589,2___3___3,simulated,simulated,simulated
10248,0,0,0,1,2,3,1,3,2,0.2315604309634951,1.2393401740268781,0.7762193120998879,2___2___4,simulated,simulated,simulated
5601,0,1,2,0,2,3,0,3,1,0.23155479373226395,1.0506188043814837,0.5875092169169558,2___2___4,simulated,simulated,simulated
9963,0,1,0,2,1,3,2,3,2,0.2315528392477051,1.259947043897603,0.7968413654021929,2___3___4,simulated,simulated,simulated
10781,0,1,2,3,2,2,2,0,2,0.2315480853931604,1.2673222958123629,0.8042261250260421,2___2___4,simulated,simulated,simulated
5373,0,1,1,1,2,3,0,2,0,0.2315442789265969,1.1420041963687377,0.6789156385155439,2___3___4,simulated,simulated,simulated
3006,0,1,0,0,2,1,1,1,2,0.2315137224179522,0.9763588808773789,0.5133314360414745,2___3___3,simulated,simulated,simulated
10670,0,1,2,3,2,2,3,0,2,0.23149605019926822,1.2503083411944944,0.787316240795958,2___3___4,simulated,simulated,simulated
6821,0,1,2,1,3,2,3,1,3,0.23149119223636472,1.2477601406773862,0.7847777562046567,2___3___4,simulated,simulated,simulated
8692,0,1,2,1,2,0,0,3,1,0.23147349282867857,1.1887802308112265,0.7258332451538694,2___2___4,simulated,simulated,simulated
3124,0,1,2,2,2,0,1,1,2,0.2314507578744358,1.0809996424996955,0.6180981267508239,2___2___3,simulated,simulated,simulated
289,0,1,2,0,1,0,2,1,0,0.23144154512079496,1.0429786161940786,0.5800955259524887,2___3___3,simulated,simulated,simulated
5164,0,1,0,2,1,1,1,3,2,0.23143401119717844,1.2663764221462108,0.803508399751854,2___2___4,simulated,simulated,simulated
2566,0,0,1,0,1,2,1,1,2,0.23142688508143483,0.8919445082959017,0.429090738133032,2___2___3,simulated,simulated,simulated
8893,0,1,1,2,0,0,0,3,0,0.23140620415799562,1.110428168603664,0.6476157602876726,2___3___4,simulated,simulated,simulated
1643,0,1,2,0,0,0,2,1,0,0.23139306444387941,0.9635946167298137,0.5008084878420549,2___3___3,simulated,simulated,simulated
2035,0,0,0,0,1,1,2,0,0,0.23139191774979095,0.8545145332550397,0.39173069775545777,3___2___3,simulated,simulated,simulated
3253,0,1,2,1,2,1,0,2,2,0.23138243962411442,1.0725148982152661,0.6097500189670373,2___2___3,simulated,simulated,simulated
4858,0,1,1,1,0,2,3,1,0,0.23138005687972352,1.1763411978715979,0.7135810841121508,2___2___4,simulated,simulated,simulated
10492,0,0,1,2,3,0,2,1,3,0.2313783714920601,1.2393401740268781,0.776583431042758,2___2___4,simulated,simulated,simulated
4850,0,1,2,0,2,3,2,2,0,0.2313634639481308,1.048508775054488,0.5857818471582263,2___3___4,simulated,simulated,simulated
7400,0,1,2,3,2,2,3,3,0,0.23134651201052026,1.187996455013541,0.7253034309925004,2___3___4,simulated,simulated,simulated
7227,0,1,0,1,0,2,2,0,3,0.23133609431277136,1.1872980292190898,0.7246258405935471,2___2___4,simulated,simulated,simulated
6021,0,1,1,2,3,0,2,1,3,0.23132861937983296,1.2894669441277744,0.8268097053681085,2___3___4,simulated,simulated,simulated
10602,0,1,2,2,3,2,1,2,2,0.23132463495751399,1.2673222958123627,0.8046730258973347,2___2___4,simulated,simulated,simulated
7919,0,0,1,2,1,3,0,0,2,0.2313221454144927,1.0243850605733986,0.5617407697444132,2___2___4,simulated,simulated,simulated
5457,0,1,0,0,2,3,2,3,0,0.2313123627596938,1.1744900349281038,0.7118653094087162,2___3___4,simulated,simulated,simulated
12677,0,1,1,1,2,1,1,3,4,0.23126572833658998,1.182578062780773,0.720046606107593,2___3___5,simulated,simulated,simulated
8562,0,1,2,2,1,1,2,2,3,0.23124648157843986,1.1014742372154462,0.6389812740585665,2___3___4,simulated,simulated,simulated
5250,0,1,2,0,3,1,0,2,3,0.2312419522254039,1.0506188043814837,0.5881348999306759,2___2___4,simulated,simulated,simulated
9081,0,1,2,3,0,1,2,3,0,0.23123272079574453,1.3275694849758284,0.8651040433843393,2___1___4,simulated,simulated,simulated
9246,0,1,2,2,3,1,1,0,0,0.23116848875611118,1.2887050303740841,0.8263680528618618,2___1___4,simulated,simulated,simulated
2454,0,1,0,0,1,0,2,0,2,0.23114465582400234,0.9635946167298137,0.501305305081809,2___1___3,simulated,simulated,simulated
9423,0,1,1,2,3,1,2,2,0,0.23112992589620096,1.187996455013541,0.725736603221139,2___3___4,simulated,simulated,simulated
4382,0,1,0,1,0,2,0,3,3,0.23111302125329547,1.0623042984620423,0.6000782559554514,2___2___4,simulated,simulated,simulated
9282,0,0,1,2,1,3,2,3,2,0.23110656239432936,1.2276446854129708,0.7654315606243121,2___2___4,simulated,simulated,simulated
12431,0,1,2,2,2,3,2,1,4,0.23109268100237634,1.1946641743780357,0.732478812373283,2___3___5,simulated,simulated,simulated
8594,0,1,2,1,3,3,0,3,1,0.2310922822772743,1.171524096598909,0.7093395320443605,2___3___4,simulated,simulated,simulated
12043,0,1,2,1,0,3,1,2,4,0.23108980997449557,1.1911296600235073,0.7289500400745161,2___2___5,simulated,simulated,simulated
10042,0,0,1,2,3,2,3,0,3,0.23108834529078148,1.1956019704380387,0.7334252798564758,2___2___4,simulated,simulated,simulated
15796,0,0,1,2,2,3,0,2,4,0.23107462857457883,1.0591621454857176,0.59701288833656,2___3___5,simulated,simulated,simulated
6574,0,1,2,3,2,3,0,3,1,0.23106917938973703,1.2393401740268781,0.7772018152474041,2___2___4,simulated,simulated,simulated
3501,0,1,1,2,2,3,1,2,1,0.23106533823883302,1.1810571599310569,0.7189264834533908,2___3___4,simulated,simulated,simulated
7863,0,1,2,2,2,3,1,0,2,0.23106336145651696,1.2060386582874734,0.7439119353744394,2___2___4,simulated,simulated,simulated
6915,0,1,2,0,0,0,3,0,0,0.23106184940581032,0.9266644274321487,0.4645407286205281,2___2___4,simulated,simulated,simulated
16879,0,1,2,3,3,1,3,3,4,0.23105703155772406,1.1244425780047602,0.6623285148893121,2___2___5,simulated,simulated,simulated
4620,0,1,1,2,0,2,0,0,3,0.23105686727963692,1.0243850605733986,0.5622713260141248,2___3___4,simulated,simulated,simulated
3770,0,1,0,1,2,1,0,2,3,0.23105562027185478,1.1420041963687377,0.6798929558250282,2___3___4,simulated,simulated,simulated
10088,0,1,0,2,3,3,2,3,3,0.23102704363079285,1.2626076399212407,0.800553552659655,2___1___4,simulated,simulated,simulated
2782,0,1,2,1,1,2,2,0,2,0.23102630439236194,1.0925816243060686,0.6305290155213448,2___3___3,simulated,simulated,simulated
7416,0,1,1,2,3,0,0,0,2,0.23100054400183567,1.1413826913891632,0.6793816033854918,2___2___4,simulated,simulated,simulated
17001,0,1,0,2,3,4,2,3,2,0.23098108694774222,1.332096938074712,0.8701347641792276,2___2___5,simulated,simulated,simulated
8051,0,1,2,3,3,1,0,3,1,0.23095126079097206,1.1361754103308543,0.6742728887489102,2___2___4,simulated,simulated,simulated
3829,0,1,1,2,1,0,2,1,3,0.23095015275647124,1.1848379101243005,0.722937604611358,2___3___4,simulated,simulated,simulated
14711,0,1,2,0,3,3,3,0,4,0.23094747942566674,1.1522652054217633,0.6903702465704298,2___2___5,simulated,simulated,simulated
9705,0,1,2,1,2,3,2,3,0,0.23094688695809462,1.3275694849758282,0.8656757110596389,2___1___4,simulated,simulated,simulated
2459,0,0,1,0,0,2,2,1,0,0.23093641440437584,0.8903658361354614,0.4284930073267097,2___2___3,simulated,simulated,simulated
5657,0,0,0,1,2,3,2,1,3,0.23093061975882656,1.2727416390338024,0.8108803995161493,2___2___4,simulated,simulated,simulated
15485,0,1,0,2,3,4,0,2,0,0.23091700568319062,1.2466399291052128,0.7848059177388316,2___2___5,simulated,simulated,simulated
6246,0,0,1,1,2,3,0,0,2,0.23090778475140117,1.0243850605733986,0.5625694910705963,2___2___4,simulated,simulated,simulated
16731,0,1,2,0,2,3,2,0,4,0.230893884978157,1.152265205421763,0.690477435465449,2___2___5,simulated,simulated,simulated
9933,0,1,2,0,0,3,1,0,2,0.23089282777501974,0.969557214631373,0.5077715590813335,2___3___4,simulated,simulated,simulated
4727,0,1,2,2,3,3,1,2,0,0.23089192870591702,1.3275694849758282,0.8657856275639941,2___1___4,simulated,simulated,simulated
6101,0,1,2,0,3,3,3,1,0,0.2308865670386422,1.1420041963687377,0.6802310622914534,2___3___4,simulated,simulated,simulated
1200,0,1,1,2,1,1,1,1,1,0.23087946946824878,0.9774243093599229,0.5156653704234253,3___2___3,simulated,simulated,simulated
1047,0,1,1,0,1,2,2,0,1,0.23087099380198906,1.0312328829619073,0.5694908953579292,2___2___3,simulated,simulated,simulated
2332,0,1,1,2,2,0,0,0,1,0.2308636608509812,0.9800927005249547,0.5183653788229923,2___2___3,simulated,simulated,simulated
5267,0,0,1,2,0,3,3,0,2,0.23085059656705043,1.1622785652200984,0.7005773720859976,2___2___4,simulated,simulated,simulated
7084,0,1,1,2,2,2,1,2,3,0.23084525090040153,1.1763411978715979,0.7146506960707948,2___2___4,simulated,simulated,simulated
10436,0,1,1,1,0,2,0,3,2,0.23083571854217544,1.1043658582297493,0.6426944211453984,2___3___4,simulated,simulated,simulated
3607,0,1,2,0,2,3,2,1,0,0.23083297259113222,1.1420041963687377,0.6803382511864733,2___3___4,simulated,simulated,simulated
8836,0,1,2,3,0,1,3,1,1,0.23083249640067627,1.1835292469941197,0.7218642541927671,2___2___4,simulated,simulated,simulated
10460,0,1,2,3,2,3,3,1,2,0.2307952232560806,1.277792963391877,0.8162025168797158,2___2___4,simulated,simulated,simulated
1892,0,0,1,0,0,2,1,2,0,0.23079038341113411,0.8903658361354614,0.42878506931319316,2___2___3,simulated,simulated,simulated
8356,0,1,0,2,3,2,3,0,0,0.23078948114984632,1.2851170512145944,0.8235380889149018,2___2___4,simulated,simulated,simulated
5167,0,0,0,1,0,2,1,2,3,0.23077872370531005,1.0990687182701395,0.6375112708595194,2___3___4,simulated,simulated,simulated
6312,0,0,1,0,2,3,2,2,0,0.23077045845587107,0.9303367839242526,0.4687958670125104,2___3___4,simulated,simulated,simulated
10375,0,1,2,1,0,1,2,1,3,0.2307633535441631,1.1872980292190898,0.7257713221307636,2___2___4,simulated,simulated,simulated
5200,0,1,0,2,1,3,2,1,1,0.23075774842678398,1.1848379101243005,0.7233224132707325,2___3___4,simulated,simulated,simulated
17798,0,1,2,1,3,2,1,0,4,0.2307449164226536,1.2153802070086026,0.7538903741632954,2___3___5,simulated,simulated,simulated
6814,0,0,1,2,3,0,2,3,1,0.2307046540360913,1.2168146865694847,0.755405378497302,2___2___4,simulated,simulated,simulated
6972,0,1,1,0,0,2,0,3,3,0.230699650515229,0.8592036778852421,0.3978043768547841,2___2___4,simulated,simulated,simulated
6705,0,1,1,2,3,3,2,0,3,0.23069800339819757,1.268142924868644,0.8067469180722489,2___2___4,simulated,simulated,simulated
5731,0,1,2,3,0,0,3,1,1,0.23069362598940835,1.171524096598909,0.7101368446200924,2___3___4,simulated,simulated,simulated
7123,0,1,0,2,0,3,2,1,1,0.230679046643538,1.1715240965989089,0.7101660033118329,2___3___4,simulated,simulated,simulated
6025,0,1,2,2,3,1,2,1,1,0.23066191950478543,1.2399553199598412,0.7786314809502703,2___2___4,simulated,simulated,simulated
1752,0,0,1,1,1,0,2,0,1,0.23065480441791175,1.0617388699332548,0.6004292610974313,2___2___3,simulated,simulated,simulated
7903,0,1,2,3,2,0,2,2,3,0.23064337781096111,1.2663764221462108,0.8050896665242886,2___2___4,simulated,simulated,simulated
7983,0,1,2,3,2,3,2,0,1,0.2306114382870712,1.3275694849758284,0.866346608401686,2___1___4,simulated,simulated,simulated
16581,0,1,2,3,2,0,3,0,4,0.23060889526115846,1.3114900682039872,0.8502722776816702,2___2___5,simulated,simulated,simulated
10175,0,1,2,1,2,3,0,2,1,0.23060031821974625,1.1715240965989089,0.7103234601594164,2___3___4,simulated,simulated,simulated
2905,0,1,1,0,1,1,0,2,1,0.230588247783428,0.8519566986184621,0.3907802030516061,2___2___3,simulated,simulated,simulated
5881,0,1,0,2,0,0,2,3,1,0.23058268579378427,1.1968877402656444,0.7357223686780758,2___3___4,simulated,simulated,simulated
6716,0,1,2,3,2,1,1,3,3,0.23057380395704774,1.3166126536283365,0.855465045714241,2___1___4,simulated,simulated,simulated
8152,0,1,2,0,1,1,0,3,0,0.23057311164398475,0.9186801879878915,0.457533964699922,2___3___4,simulated,simulated,simulated
4976,0,1,2,0,3,1,0,3,2,0.23056823476943533,1.0280933169240902,0.5669568473852196,2___3___4,simulated,simulated,simulated
4448,0,1,2,3,3,2,0,3,0,0.2305602632381607,1.1199277178602762,0.6588071913839548,2___3___4,simulated,simulated,simulated
1546,0,0,1,0,0,1,2,0,0,0.23055477038183714,0.7519785366908232,0.2908689959271489,2___2___3,simulated,simulated,simulated
6592,0,1,0,1,2,1,0,3,1,0.23052701418167265,1.1463277970499928,0.6852737686866475,2___3___4,simulated,simulated,simulated
5091,0,1,0,2,3,0,3,0,0,0.23052391955596763,1.2673222958123627,0.8062744567004274,2___2___4,simulated,simulated,simulated
10183,0,1,2,2,3,2,1,2,1,0.23052027970272193,1.2741602198671025,0.8131196604616586,2___2___4,simulated,simulated,simulated
4984,0,0,1,2,0,2,0,1,3,0.2304649558557441,1.0243850605733986,0.5634551488619104,2___3___4,simulated,simulated,simulated
542,0,1,0,1,1,0,2,1,2,0.2304636024539688,1.0573825495463793,0.5964553446384417,2___3___3,simulated,simulated,simulated
6779,0,1,1,0,1,2,0,3,0,0.23042567367576294,0.9186801879878915,0.45782884063636564,2___3___4,simulated,simulated,simulated
7020,0,1,2,0,2,1,0,1,3,0.23042545171283757,0.9828027269535146,0.5219518235278394,2___3___4,simulated,simulated,simulated
11356,0,1,2,3,0,0,3,3,4,0.23041005884006527,1.1522652054217633,0.6914450877416327,2___2___5,simulated,simulated,simulated
8268,0,1,1,2,0,3,0,1,0,0.23040753399849456,1.1014742372154462,0.6406591692184571,2___2___4,simulated,simulated,simulated
4560,0,1,1,1,2,3,0,0,1,0.23039809614805074,1.0376628774834202,0.5768666851873188,2___2___4,simulated,simulated,simulated
5951,0,1,2,1,0,3,3,0,3,0.230397813295254,1.201720303543173,0.740924676952665,2___2___4,simulated,simulated,simulated
2892,0,1,2,0,2,2,2,1,2,0.23039645983764445,1.0322594329895625,0.5714665133142736,2___3___3,simulated,simulated,simulated
11619,0,1,0,2,0,3,2,2,4,0.23039547949419514,1.152265205421763,0.6914742464333727,2___2___5,simulated,simulated,simulated
9067,0,1,2,2,0,3,3,0,0,0.23039295955535266,1.266376422146211,0.8055905030355057,2___2___4,simulated,simulated,simulated
1734,0,1,0,2,0,0,1,1,2,0.2303856514073228,1.0809996424996955,0.6202283396850499,2___3___3,simulated,simulated,simulated
13361,0,1,2,2,3,4,2,4,0,0.23037358914351636,1.3788729725172009,0.9181257942301682,2___2___5,simulated,simulated,simulated
8997,0,1,1,2,3,0,3,2,1,0.23035427076603288,1.3563722358175943,0.8956636942855285,2___2___4,simulated,simulated,simulated
4286,0,1,2,1,0,2,0,2,3,0.2303416676475496,1.1089180620864199,0.6482347267913207,2___3___4,simulated,simulated,simulated
10612,0,1,2,2,3,0,0,3,1,0.23034149626069467,1.259947043897603,0.7992640513762137,2___3___4,simulated,simulated,simulated
6047,0,1,0,2,1,3,1,3,2,0.23033297705492273,1.3135448179669038,0.8528788638570584,2___2___4,simulated,simulated,simulated
9109,0,1,2,2,2,0,0,3,2,0.23032723529425647,1.1463277970499925,0.6856733264614796,2___2___4,simulated,simulated,simulated
8119,0,1,2,1,3,3,3,3,0,0.23027625305770827,1.1872980292190898,0.7267455231036732,2___2___4,simulated,simulated,simulated
6243,0,1,0,1,2,3,2,3,1,0.23027159374413464,1.3275694849758282,0.8670262974875589,2___1___4,simulated,simulated,simulated
8318,0,1,2,3,0,3,0,0,2,0.23026721862685795,1.048635607558494,0.588101170304778,2___2___4,simulated,simulated,simulated
3744,0,1,2,1,0,2,1,3,2,0.23023788898889452,1.1494015505380688,0.6889257725602798,2___3___4,simulated,simulated,simulated
6156,0,1,0,2,3,0,0,0,3,0.23023756117757332,1.110428168603664,0.6499530462485172,2___3___4,simulated,simulated,simulated
9634,0,1,2,1,3,2,3,1,1,0.23021879421582248,1.2394561994584374,0.7790186110267925,2___3___4,simulated,simulated,simulated
10286,0,0,1,2,3,3,3,0,3,0.23021670958645046,1.181057159931057,0.7206237407581562,2___3___4,simulated,simulated,simulated
4215,0,1,0,2,0,1,0,3,0,0.2302124947750297,1.110428168603664,0.6500031790536045,2___2___4,simulated,simulated,simulated
4210,0,1,0,2,0,3,2,1,3,0.23020421106904232,1.2168146865694849,0.7564062644314002,2___2___4,simulated,simulated,simulated
2395,0,0,0,1,0,2,2,0,2,0.23019892029532696,1.0314327124515694,0.5710348718609155,2___3___3,simulated,simulated,simulated
10744,0,1,2,1,3,0,0,3,3,0.2301808156583003,1.1598286079850015,0.699466976668401,2___3___4,simulated,simulated,simulated
886,0,1,1,2,0,1,0,1,1,0.23016805652245265,1.02730367626475,0.5669675632198448,2___2___3,simulated,simulated,simulated
3298,0,1,1,0,2,3,0,2,3,0.23016103065286275,1.0280933169240902,0.5677712556183647,2___2___4,simulated,simulated,simulated
6214,0,1,2,3,0,3,2,3,3,0.2301400019903177,1.2851170512145946,0.8248370472339592,2___2___4,simulated,simulated,simulated
10987,0,1,2,2,1,3,0,2,2,0.2301287163439587,1.1501117058231556,0.6898542731352382,2___2___4,simulated,simulated,simulated
1525,0,1,2,0,2,1,2,1,2,0.2301255643150597,1.0569217686605659,0.5966706400304465,2___2___3,simulated,simulated,simulated
13344,0,1,2,0,2,3,0,0,4,0.2301254789834133,0.9313535720623511,0.47110261409552456,2___2___5,simulated,simulated,simulated
5278,0,1,1,1,2,0,0,3,0,0.2301173488100159,1.1356255803263597,0.675390882706328,2___3___4,simulated,simulated,simulated
7776,0,1,2,3,2,0,2,1,3,0.23011288645396233,1.3598718434604609,0.8996460705525362,2___2___4,simulated,simulated,simulated
7488,0,1,2,0,3,0,3,3,0,0.23009609299341394,1.0425225203903141,0.5823303344034862,2___2___4,simulated,simulated,simulated
9997,0,1,2,1,2,3,2,2,1,0.2300829342381563,1.1763411978715979,0.7161753293952853,2___2___4,simulated,simulated,simulated
9024,0,1,1,1,0,2,2,0,3,0.2300761945447578,1.1956019704380385,0.7354495813485229,2___2___4,simulated,simulated,simulated
12049,0,1,0,2,3,2,2,3,4,0.23006275925631714,1.332096938074712,0.8719714195620778,2___2___5,simulated,simulated,simulated
5192,0,1,1,2,3,2,2,3,3,0.23006123118778388,1.266814624166375,0.8066921617908072,2___2___4,simulated,simulated,simulated
5685,0,0,1,1,2,2,1,3,1,0.23005586536589684,1.1744900349281038,0.7143783041963101,2___3___4,simulated,simulated,simulated
