,Unnamed: 0,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],Language,Area,dist_to_hull,r patterns,theta patterns
19503,19503,0,1,2,3,4,5,0,4,5,0.3873782182281664,1.4554932065706598,simulated19504,simulated,0.02172575136436412,2.0,1.0
19504,19504,0,1,2,3,4,2,0,4,5,0.3772827452364058,1.4187622945259113,simulated19505,simulated,0.025746763413636384,3.0,1.0
19505,19505,0,0,0,1,2,3,4,5,1,0.29271983551665914,1.1475368791746117,simulated19506,simulated,0.054739729230785385,1.0,2.0
19506,19506,0,1,2,3,0,4,3,4,5,0.26931249193697937,1.3452874360367408,simulated19507,simulated,0.11705679321357056,2.0,1.0
19507,19507,0,1,2,3,2,3,4,2,5,0.3508639252299341,1.4935789476300494,simulated19508,simulated,0.06269970704036883,2.0,2.0
19508,19508,0,1,2,3,1,4,5,2,1,0.3748596957950734,1.5067638210917642,simulated19509,simulated,0.04053780408880877,2.0,1.0
19509,19509,0,1,2,3,3,4,1,4,5,0.34877888821270986,1.399324742151725,simulated19510,simulated,0.04983786156577075,1.0,2.0
19510,19510,0,1,2,1,3,4,5,0,0,0.30111343476711383,1.3661699731365462,simulated19511,simulated,0.09001166972804353,1.0,2.0
19511,19511,0,1,2,3,4,1,5,2,0,0.385640739231254,1.5698669481991276,simulated19512,simulated,0.03773022091154781,1.0,1.0
19512,19512,0,0,1,2,3,4,5,3,1,0.3483813626612693,1.3144893921839256,simulated19513,simulated,0.0334627544343641,3.0,2.0
19513,19513,0,1,2,3,4,0,0,5,5,0.3614270740992689,1.4084300241307064,simulated19514,simulated,0.039244649728107546,2.0,2.0
19514,19514,0,1,2,3,2,3,4,5,0,0.3584007303364578,1.5229661161794306,simulated19515,simulated,0.05889116660664603,1.0,2.0
19515,19515,0,1,2,3,4,4,5,2,0,0.4051540895520143,1.5888074967115289,simulated19516,simulated,0.02072460563617953,1.0,2.0
19516,19516,0,1,2,1,3,0,4,5,2,0.2789062222473315,1.367665304750766,simulated19517,simulated,0.11207551431183152,2.0,1.0
19517,19517,0,1,2,1,3,3,4,4,5,0.3105434044108206,1.378613558464233,simulated19518,simulated,0.08322446461813246,1.0,3.0
19518,19518,0,0,1,2,1,3,1,4,5,0.2623482840830036,1.1596607967442196,simulated19519,simulated,0.08692082777334507,1.0,2.0
19519,19519,0,1,0,0,2,2,3,4,5,0.2212347208170915,1.0903336575498892,simulated19520,simulated,0.11337137195447194,2.0,3.0
19520,19520,0,1,2,3,1,4,5,5,4,0.38000870227638295,1.5177499249174913,simulated19521,simulated,0.036805724723973005,3.0,2.0
19521,19521,0,0,1,2,3,4,0,0,5,0.3301056697391933,1.067335440050917,simulated19522,simulated,0.00229926500954098,2.0,2.0
19522,19522,0,1,2,2,3,4,2,4,5,0.2653204636327533,1.3743742493873072,simulated19523,simulated,0.12671753131295918,2.0,1.0
19523,19523,0,1,0,2,3,3,4,5,3,0.3428973435703975,1.4567627118795623,simulated19524,simulated,0.06601312960010544,2.0,3.0
19524,19524,0,1,1,2,1,3,4,5,4,0.3527260150149303,1.405865813924308,simulated19525,simulated,0.047263361048269684,2.0,3.0
19525,19525,0,1,1,2,3,3,4,0,5,0.382533100366578,1.4491657950046841,simulated19526,simulated,0.02573887219454695,1.0,2.0
19526,19526,0,1,2,2,3,4,5,3,0,0.32148515169414393,1.4971935411766346,simulated19527,simulated,0.09229974488892594,2.0,1.0
19527,19527,0,1,2,3,4,1,5,0,3,0.37594354290562215,1.5393327124536214,simulated19528,simulated,0.0435289854126914,1.0,1.0
19528,19528,0,1,2,3,4,3,0,0,5,0.3690319697607813,1.3582820224340713,simulated19529,simulated,0.021877581576454242,2.0,3.0
19529,19529,0,1,2,2,3,0,4,5,1,0.2991219875278339,1.458522630551382,simulated19530,simulated,0.1096609522551912,1.0,1.0
19530,19530,0,1,2,3,4,2,5,4,4,0.3950780950591333,1.5977516570999029,simulated19531,simulated,0.03184075089168943,3.0,2.0
19531,19531,0,1,2,3,2,4,4,3,5,0.3272776107754469,1.5074011437622865,simulated19532,simulated,0.08783059707862906,1.0,1.0
19532,19532,0,1,2,3,4,5,3,2,0,0.3436444233359304,1.4886921641353423,simulated19533,simulated,0.06925400655335652,2.0,1.0
19533,19533,0,1,2,3,4,5,1,0,4,0.36600349583398106,1.4724728285629365,simulated19534,simulated,0.04504811637522466,1.0,1.0
19534,19534,0,0,1,2,0,3,4,5,3,0.2911641708349981,1.1557215079022256,simulated19535,simulated,0.057899175909782274,3.0,2.0
19535,19535,0,1,2,3,2,4,5,5,2,0.3852465850562239,1.5545624746404183,simulated19536,simulated,0.036200450954770015,2.0,2.0
19536,19536,0,1,2,2,3,3,4,5,1,0.3380758498287661,1.4981196635087584,simulated19537,simulated,0.0759610583376616,1.0,2.0
19537,19537,0,1,2,3,1,4,3,5,1,0.3168482014093643,1.4018367274527388,simulated19538,simulated,0.08163486928634063,3.0,1.0
19538,19538,0,1,1,2,1,3,3,4,5,0.32339796395551423,1.3731976156776236,simulated19539,simulated,0.06955331124826616,2.0,2.0
19539,19539,0,1,0,2,3,4,2,5,3,0.2806647656998462,1.3583963065564293,simulated19540,simulated,0.10851880316433077,2.0,2.0
19540,19540,0,1,2,3,4,5,5,2,1,0.3839650342001746,1.5925689055416228,simulated19541,simulated,0.042225757183566484,1.0,1.0
19541,19541,0,1,2,3,4,4,0,5,0,0.394872220062698,1.434030877708227,simulated19542,simulated,0.011513725796030641,2.0,3.0
19542,19542,0,1,2,0,3,4,5,3,0,0.2856234499655099,1.2726934352567607,simulated19543,simulated,0.08667328783457857,3.0,1.0
19543,19543,0,1,1,2,3,4,2,0,5,0.3210234341504941,1.3490504624284978,simulated19544,simulated,0.06710820856016739,2.0,2.0
19544,19544,0,1,2,3,4,1,3,5,0,0.3276292448455449,1.464939854560103,simulated19545,simulated,0.08218020993038358,2.0,1.0
19545,19545,0,1,2,3,4,4,5,4,1,0.4001964855281677,1.5881282581984144,simulated19546,simulated,0.02557177432690733,2.0,2.0
19546,19546,0,1,2,2,2,3,2,4,5,0.24655563518382875,1.2273719909346792,simulated19547,simulated,0.1159028238174112,2.0,2.0
19547,19547,0,1,2,3,4,0,4,5,5,0.33243144080870235,1.5176591349078232,simulated19548,simulated,0.08399623729649157,1.0,2.0
19548,19548,0,1,2,3,4,0,5,5,4,0.3717096548017107,1.5578509860877383,simulated19549,simulated,0.05004312127544963,1.0,2.0
19549,19549,0,1,0,2,1,2,3,4,5,0.2883504206178356,1.319556931889061,simulated19550,simulated,0.09330664127906704,2.0,2.0
19550,19550,0,1,2,1,2,3,4,2,5,0.2701464964750768,1.328343021470576,simulated19551,simulated,0.11288934755992425,2.0,1.0
19551,19551,0,0,1,0,2,3,4,1,5,0.2182311017411679,0.9168456443492377,simulated19552,simulated,0.08121661010614742,2.0,2.0
19552,19552,0,1,2,3,0,2,4,5,3,0.3272225475039472,1.4501073844426344,simulated19553,simulated,0.08073083008505634,2.0,1.0
19553,19553,0,1,2,1,0,3,4,1,5,0.2320582403600271,1.2093814628546606,simulated19554,simulated,0.12651429790157825,2.0,1.0
19554,19554,0,1,2,3,4,3,4,0,5,0.33557665302256656,1.4670127993041244,simulated19555,simulated,0.07455055527674466,1.0,2.0
19555,19555,0,1,2,2,3,2,4,4,5,0.3231530319199709,1.445871558860523,simulated19556,simulated,0.0841580571190038,2.0,3.0
19556,19556,0,1,2,1,3,4,0,5,1,0.2963818594549743,1.248550984095833,simulated19557,simulated,0.07129754398508717,2.0,1.0
19557,19557,0,1,2,3,4,4,3,5,0,0.34714259516630563,1.4838804030725037,simulated19558,simulated,0.06518106894140889,2.0,2.0
19558,19558,0,1,2,0,3,4,2,0,5,0.2465850538706327,1.1690388220501178,simulated19559,simulated,0.1042336671713029,2.0,1.0
19559,19559,0,0,1,2,3,4,0,5,1,0.3411155989439536,1.138503305004087,simulated19560,simulated,0.005509145696644536,2.0,2.0
19560,19560,0,0,1,2,3,3,4,3,5,0.3374374547808736,1.2772258242526084,simulated19561,simulated,0.03680477812344194,2.0,3.0
19561,19561,0,1,2,3,4,5,2,1,1,0.3786055759494524,1.5339195124694074,simulated19562,simulated,0.04022295371807042,2.0,2.0
19562,19562,0,1,1,0,2,3,3,4,5,0.2544300723288728,1.1643736455730958,simulated19563,simulated,0.09561326528776573,2.0,2.0
19563,19563,0,0,1,2,1,1,3,4,5,0.32008343394653216,1.2250217864807875,simulated19564,simulated,0.04341290014216927,2.0,3.0
19564,19564,0,1,2,3,0,4,5,1,1,0.3466515773666803,1.437527504407306,simulated19565,simulated,0.059474217777191925,2.0,2.0
19565,19565,0,1,2,3,4,5,5,0,4,0.3742098691716504,1.5626292611506951,simulated19566,simulated,0.04816225971397542,1.0,1.0
19566,19566,0,1,1,2,3,3,4,5,1,0.3980287678324797,1.5038561359350668,simulated19567,simulated,0.01718700163875122,2.0,2.0
19567,19567,0,1,2,0,3,2,0,4,5,0.2643467810393596,1.0754575126933337,simulated19568,simulated,0.06818175964945668,3.0,1.0
19568,19568,0,1,0,2,0,0,3,4,5,0.2515579384006941,1.2326413604747075,simulated19569,simulated,0.1120470610244258,2.0,3.0
19569,19569,0,1,2,2,3,4,0,5,0,0.3190606137650047,1.3428278028172047,simulated19570,simulated,0.06780555924377099,2.0,2.0
19570,19570,0,1,2,3,4,0,0,0,5,0.3469345177773666,1.3359337795730095,simulated19571,simulated,0.03911922281883018,2.0,2.0
19571,19571,0,1,2,3,4,1,4,1,5,0.3455888914910019,1.485455653486902,simulated19572,simulated,0.06692066073153377,2.0,1.0
19572,19572,0,0,1,2,3,1,4,5,1,0.35279554050130746,1.3087713778583885,simulated19573,simulated,0.028008758877193743,2.0,2.0
19573,19573,0,1,0,2,3,4,5,4,4,0.3414787367640937,1.4821522775416232,simulated19574,simulated,0.07058485854477445,2.0,3.0
19574,19574,0,1,0,2,3,4,5,1,1,0.35043740271072465,1.4404754739755619,simulated19575,simulated,0.05634618538449624,2.0,3.0
19575,19575,0,1,2,3,2,3,3,4,5,0.29367543901471604,1.3943617764444178,simulated19576,simulated,0.10287271639667056,2.0,2.0
19576,19576,0,1,1,2,3,4,0,3,5,0.3655106867923161,1.3348060678091314,simulated19577,simulated,0.020689617916967776,3.0,2.0
19577,19577,0,1,2,3,4,5,1,3,3,0.3491383434834105,1.481214610490478,simulated19578,simulated,0.06286807288824853,1.0,2.0
19578,19578,0,0,1,2,3,4,4,5,1,0.3333126159559121,1.3085229178439628,simulated19579,simulated,0.047052943855293884,2.0,2.0
19579,19579,0,1,1,2,3,4,2,5,1,0.33651910161639603,1.4037408033588803,simulated19580,simulated,0.06272796774957551,3.0,2.0
19580,19580,0,1,2,0,3,4,0,5,0,0.269468982971572,1.093173023476011,simulated19581,simulated,0.06667450924410186,2.0,2.0
19581,19581,0,1,0,2,1,3,4,5,5,0.31542143340503226,1.3795665645437876,simulated19582,simulated,0.07863219460912639,2.0,3.0
19582,19582,0,1,0,2,3,1,4,3,5,0.3109654507744881,1.412433828705009,simulated19583,simulated,0.08949788098823243,2.0,2.0
19583,19583,0,1,2,3,4,3,3,5,2,0.3334728542264662,1.4649992111374244,simulated19584,simulated,0.07638607067422046,3.0,2.0
19584,19584,0,1,2,1,2,3,4,5,4,0.28096647030001964,1.3677275073408244,simulated19585,simulated,0.11006636832278427,1.0,2.0
19585,19585,0,1,2,3,4,3,4,5,1,0.349170117311596,1.5236788249663848,simulated19586,simulated,0.06814094692411428,1.0,2.0
19586,19586,0,1,2,2,3,4,4,5,0,0.3064164049887865,1.4912270668366716,simulated19587,simulated,0.1065062118465514,1.0,1.0
19587,19587,0,1,2,0,3,4,2,5,1,0.26444188947201885,1.2333895336312604,simulated19588,simulated,0.0995768129201122,2.0,1.0
19588,19588,0,1,2,3,2,4,3,5,5,0.3243414446624835,1.4617551292531503,simulated19589,simulated,0.0850414775859721,2.0,2.0
19589,19589,0,1,2,3,4,2,5,0,2,0.4019611069595719,1.5630077861419345,simulated19590,simulated,0.020675712971808518,2.0,1.0
19590,19590,0,1,2,0,3,2,4,4,5,0.29391814140408434,1.2529148942779469,simulated19591,simulated,0.07458164223587962,2.0,2.0
19591,19591,0,1,2,3,4,5,5,5,0,0.3823519856969364,1.5801754867032036,simulated19592,simulated,0.042278615785819706,1.0,2.0
19592,19592,0,0,1,2,3,4,5,4,3,0.3442422318206022,1.3313356881708842,simulated19593,simulated,0.04084704883571689,1.0,2.0
19593,19593,0,1,1,2,3,4,4,3,5,0.3534909841799885,1.482234817409003,simulated19594,simulated,0.05868022671239175,2.0,2.0
19594,19594,0,0,1,2,3,4,5,1,0,0.3492494222701854,1.3023435074300078,simulated19595,simulated,0.030209652418898312,1.0,2.0
19595,19595,0,1,2,2,3,4,5,5,0,0.3341324156199081,1.495812088824743,simulated19596,simulated,0.07957940797481568,1.0,2.0
19596,19596,0,1,2,3,4,5,2,4,0,0.358267606579064,1.5459237027160766,simulated19597,simulated,0.061890360914901174,2.0,1.0
19597,19597,0,0,1,2,3,2,3,4,5,0.2864110865643026,1.2127763910205784,simulated19598,simulated,0.0739401706153123,1.0,3.0
19598,19598,0,1,2,3,0,4,5,4,0,0.33049207573383743,1.465603911571753,simulated19599,simulated,0.07941938568754979,1.0,1.0
19599,19599,0,1,2,3,4,0,5,1,2,0.3819274025636577,1.5427328675000245,simulated19600,simulated,0.03801663288249134,2.0,1.0
19600,19600,0,1,2,3,4,5,0,2,4,0.3914690372534748,1.4502460085200108,simulated19601,simulated,0.017016919534306764,2.0,1.0
19601,19601,0,1,2,3,1,4,0,5,5,0.3682142105729518,1.3664891728683448,simulated19602,simulated,0.02429963830017949,3.0,2.0
19602,19602,0,1,1,2,3,4,1,2,5,0.32101581558899706,1.3521299016288475,simulated19603,simulated,0.0677241909525822,1.0,2.0
19603,19603,0,0,1,2,2,3,4,2,5,0.3102685884157619,1.1642159961379344,simulated19604,simulated,0.04087055141297535,2.0,2.0
19604,19604,0,1,2,3,1,4,5,3,3,0.3493476395558601,1.4875804641770882,simulated19605,simulated,0.06345504688903658,2.0,2.0
19605,19605,0,1,2,3,1,4,5,0,0,0.3664720926676783,1.4681101185611125,simulated19606,simulated,0.04404241714224664,2.0,2.0
19606,19606,0,1,2,3,3,1,4,5,1,0.3760384386591229,1.476358589554252,simulated19607,simulated,0.03557401061368737,2.0,2.0
19607,19607,0,1,1,2,3,4,5,4,2,0.3792073180667086,1.5263933205222735,simulated19608,simulated,0.03867581774491535,1.0,2.0
19608,19608,0,1,2,3,3,4,5,4,1,0.38826533863544604,1.5174790584163915,simulated19609,simulated,0.02857541318315949,1.0,2.0
19609,19609,0,1,2,3,4,0,2,5,0,0.3312802107260835,1.5015857822005436,simulated19610,simulated,0.08313086386080595,2.0,1.0
19610,19610,0,1,2,3,3,4,0,1,5,0.3794724802060332,1.3084464282594206,simulated19611,simulated,0.0018143762163396794,2.0,2.0
19611,19611,0,1,0,2,3,3,4,1,5,0.3450754995404337,1.4147447413009913,simulated19612,simulated,0.056519849903424436,2.0,3.0
19612,19612,0,1,2,0,3,4,4,3,5,0.2608354604091725,1.2522654437248983,simulated19613,simulated,0.10687295699041124,3.0,1.0
19613,19613,0,1,2,3,4,1,2,5,3,0.3456520287927207,1.5270935350083903,simulated19614,simulated,0.0720559966981924,1.0,1.0
19614,19614,0,1,2,0,2,3,4,0,5,0.25442523074431,1.1725425080196763,simulated19615,simulated,0.0972478842685862,2.0,1.0
19615,19615,0,1,2,3,3,4,5,2,4,0.3912443007696047,1.5116775093692725,simulated19616,simulated,0.024909616155413927,2.0,2.0
19616,19616,0,0,1,2,3,0,0,4,5,0.2953543198008368,1.05657658303923,simulated19617,simulated,0.03403246710030754,2.0,2.0
19617,19617,0,1,2,3,0,4,2,1,5,0.3022605227836161,1.3693238583811558,simulated19618,simulated,0.08950848506443244,2.0,1.0
19618,19618,0,1,0,2,3,0,2,4,5,0.249345920144463,1.2837793105545214,simulated19619,simulated,0.12442832627300425,3.0,2.0
19619,19619,0,1,2,0,3,4,1,2,5,0.2604864186316809,1.162519891781012,simulated19620,simulated,0.08930959867257257,2.0,1.0
19620,19620,0,1,2,3,2,4,5,3,1,0.35855768786051456,1.5353990274391942,simulated19621,simulated,0.06028762779338291,1.0,1.0
19621,19621,0,1,2,3,4,1,5,1,5,0.3941474747625364,1.5601417791587475,simulated19622,simulated,0.028073742506858738,2.0,2.0
19622,19622,0,1,2,3,4,5,4,2,4,0.3618996116228197,1.5514480269201807,simulated19623,simulated,0.058975972120215416,1.0,2.0
19623,19623,0,1,2,3,1,4,4,5,5,0.3561945079606239,1.5139179224682158,simulated19624,simulated,0.059954600115522325,2.0,2.0
19624,19624,0,1,2,2,1,3,2,4,5,0.238125457260318,1.2676408351824229,simulated19625,simulated,0.132191008131238,3.0,1.0
19625,19625,0,1,2,0,0,3,4,5,4,0.2547004412431941,1.1179842102554214,simulated19626,simulated,0.08611362854450491,2.0,3.0
19626,19626,0,1,0,0,2,3,4,0,5,0.21096154821671376,1.0502831416698208,simulated19627,simulated,0.11546517216502428,2.0,2.0
19627,19627,0,1,2,3,4,4,2,5,3,0.3651653791134815,1.5460340835207915,simulated19628,simulated,0.055064400175099205,1.0,2.0
19628,19628,0,1,2,2,3,4,5,2,5,0.3208387166389464,1.4819253538918131,simulated19629,simulated,0.0910400231993733,1.0,2.0
19629,19629,0,1,2,3,2,4,0,0,5,0.3569055517285216,1.3413731871392878,simulated19630,simulated,0.030423274400256814,2.0,2.0
19630,19630,0,0,1,2,3,4,1,5,5,0.3201077302467539,1.2738966316698832,simulated19631,simulated,0.05312825682745002,1.0,3.0
19631,19631,0,1,1,2,3,2,4,5,3,0.37254830858974297,1.488877281157966,simulated19632,simulated,0.04059836544440288,1.0,3.0
19632,19632,0,1,0,2,1,3,4,0,5,0.3010770549017037,1.3083561155777108,simulated19633,simulated,0.07861817285033113,2.0,2.0
19633,19633,0,1,2,3,4,2,3,1,5,0.34477432494908844,1.4510116695541737,simulated19634,simulated,0.06342726316930943,3.0,1.0
19634,19634,0,1,0,2,3,4,2,1,5,0.28356583332435004,1.314629408724805,simulated19635,simulated,0.0970229477189797,3.0,2.0
19635,19635,0,1,2,3,4,2,5,3,1,0.3837578293728474,1.5748335638051592,simulated19636,simulated,0.04020911071383183,2.0,1.0
19636,19636,0,1,2,3,0,1,4,5,2,0.3271435694936524,1.4367531860287726,simulated19637,simulated,0.07844495853593464,2.0,1.0
19637,19637,0,1,2,2,3,1,0,4,5,0.2993021250352665,1.3037524817195782,simulated19638,simulated,0.07944713487990371,2.0,1.0
19638,19638,0,1,2,3,2,0,4,3,5,0.314747998570424,1.4693697047259056,simulated19639,simulated,0.0955100914105241,1.0,1.0
19639,19639,0,1,2,1,3,2,4,5,0,0.3028834430939338,1.3971647263859228,simulated19640,simulated,0.09440083897683957,2.0,1.0
19640,19640,0,1,2,3,4,5,3,1,5,0.35486979794084883,1.4877425815989225,simulated19641,simulated,0.058003802217295335,2.0,1.0
19641,19641,0,1,2,3,3,4,4,1,5,0.3674527775937049,1.4558751778592918,simulated19642,simulated,0.041539530601758516,2.0,2.0
19642,19642,0,1,1,1,2,3,4,0,5,0.2542813553955672,1.21804863491389,simulated19643,simulated,0.10647678588282854,1.0,2.0
19643,19643,0,1,2,3,4,3,5,0,1,0.386087262319752,1.5370286104061934,simulated19644,simulated,0.03319133634487142,1.0,2.0
19644,19644,0,1,2,3,0,3,4,5,0,0.31865584021569515,1.4221662781017763,simulated19645,simulated,0.0838807232827818,1.0,2.0
19645,19645,0,1,2,0,3,4,5,2,5,0.2980208430287661,1.2853445226154547,simulated19646,simulated,0.07704057844018522,2.0,2.0
19646,19646,0,1,2,3,4,5,0,5,3,0.3825636620539792,1.460889894734242,simulated19647,simulated,0.02716636393977689,2.0,1.0
19647,19647,0,1,2,3,0,4,3,5,3,0.2750482593403041,1.347614228429861,simulated19648,simulated,0.11189262651866362,2.0,2.0
19648,19648,0,1,2,3,4,0,3,2,5,0.30506992878991057,1.427989844173145,simulated19649,simulated,0.09834957755019176,2.0,1.0
19649,19649,0,1,2,3,0,4,4,5,2,0.3202326697185036,1.4541281406201771,simulated19650,simulated,0.08816570149017884,2.0,1.0
19650,19650,0,1,2,3,3,4,1,5,3,0.3520792583280257,1.401773290123406,simulated19651,simulated,0.04708616824141035,1.0,2.0
19651,19651,0,0,1,2,1,3,4,1,5,0.31202327797863405,1.2311691955273922,simulated19652,simulated,0.05253042473184424,2.0,2.0
19652,19652,0,1,2,3,0,2,4,1,5,0.3353008411696272,1.412262080716679,simulated19653,simulated,0.06560947871838613,3.0,1.0
19653,19653,0,1,2,3,4,3,1,5,5,0.3633469054772485,1.4870572706153646,simulated19654,simulated,0.04950510557967254,1.0,3.0
19654,19654,0,1,2,3,4,0,5,4,1,0.36357809043497497,1.5541265858613702,simulated19655,simulated,0.05765361175738065,2.0,1.0
19655,19655,0,1,0,0,2,3,4,5,1,0.2260905478062496,1.1167659473058007,simulated19656,simulated,0.113889100765356,2.0,2.0
19656,19656,0,1,1,0,2,3,4,5,4,0.2837581233882893,1.19704184381978,simulated19657,simulated,0.07340413697261547,2.0,3.0
19657,19657,0,1,2,3,0,4,4,3,5,0.2874834353189972,1.4075054497306263,simulated19658,simulated,0.11154019668267907,1.0,1.0
19658,19658,0,1,2,1,3,3,4,5,3,0.31031468296020503,1.405383345478276,simulated19659,simulated,0.08874115250367312,2.0,2.0
19659,19659,0,1,1,2,3,4,3,5,5,0.3536244116387828,1.4737652501323637,simulated19660,simulated,0.05749429046299893,1.0,2.0
19660,19660,0,1,0,1,2,3,4,0,5,0.2357183970011396,1.206415970153145,simulated19661,simulated,0.12234827844952598,1.0,2.0
19661,19661,0,1,2,3,4,2,4,5,3,0.3525509151914652,1.5453887845101573,simulated19662,simulated,0.06750099613117813,2.0,1.0
19662,19662,0,1,2,2,1,3,4,5,4,0.3017024964419863,1.41743380525639,simulated19663,simulated,0.0995667415874919,2.0,2.0
19663,19663,0,1,2,0,3,3,3,4,5,0.2419835888764141,1.1903126516591849,simulated19664,simulated,0.1129850674811158,2.0,2.0
19664,19664,0,1,2,3,1,1,4,5,3,0.3584543812956717,1.4764725744319598,simulated19665,simulated,0.05303362310250818,2.0,2.0
19665,19665,0,1,2,3,4,1,5,4,4,0.3815535777651351,1.578345799603558,simulated19666,simulated,0.042844537102367665,2.0,2.0
19666,19666,0,1,0,2,3,4,0,4,5,0.3172217580413297,1.2893857811697045,simulated19667,simulated,0.05903291771184999,2.0,2.0
19667,19667,0,1,0,2,3,4,5,2,3,0.3180336381890805,1.4435571555540498,simulated19668,simulated,0.08871859107010865,1.0,2.0
19668,19668,0,1,2,3,2,4,0,5,1,0.3682939341037825,1.4013591674968915,simulated19669,simulated,0.0311112343977638,2.0,1.0
19669,19669,0,1,2,3,4,5,4,5,3,0.3513134272295335,1.5663007169089522,simulated19670,simulated,0.0713359956403897,1.0,1.0
19670,19670,0,1,2,3,4,5,1,1,2,0.3878848849407763,1.4833991178029098,simulated19671,simulated,0.02470851450369092,2.0,2.0
19671,19671,0,1,2,3,4,3,5,5,5,0.3954672935122421,1.5735060320767706,simulated19672,simulated,0.028424988639013923,1.0,3.0
19672,19672,0,1,2,0,3,4,1,5,4,0.2680912304270542,1.1949043517468658,simulated19673,simulated,0.0883264002834317,3.0,1.0
19673,19673,0,1,2,2,1,0,3,4,5,0.2598448331775467,1.3467341679733251,simulated19674,simulated,0.12662183246551198,2.0,1.0
19674,19674,0,1,2,3,0,0,4,2,5,0.30774816564802504,1.3856834687997412,simulated19675,simulated,0.08736318448058912,1.0,2.0
19675,19675,0,1,2,2,3,4,0,4,5,0.3115891543673335,1.3440702716147181,simulated19676,simulated,0.07537288917636419,2.0,1.0
19676,19676,0,1,2,3,1,3,4,5,0,0.3551683775144243,1.4765791707393068,simulated19677,simulated,0.0563061972226851,2.0,2.0
19677,19677,0,1,2,3,0,0,4,5,0,0.3113041905347542,1.4007797723724755,simulated19678,simulated,0.08686066551474347,2.0,2.0
19678,19678,0,1,2,0,3,1,0,4,5,0.2508222637453619,1.0560516551969887,simulated19679,simulated,0.07753996764942712,2.0,1.0
19679,19679,0,1,2,3,2,1,4,5,1,0.3632452606223475,1.5306102835383586,simulated19680,simulated,0.05503884030295944,2.0,1.0
19680,19680,0,1,2,2,3,4,5,5,4,0.3386184233398193,1.5119030228486146,simulated19681,simulated,0.07713937605868462,2.0,2.0
19681,19681,0,1,2,0,3,4,3,5,5,0.26096888786796746,1.243795876448259,simulated19682,simulated,0.1050502883663368,2.0,2.0
19682,19682,0,1,2,1,3,4,1,5,3,0.2585696699829005,1.2675683498131125,simulated19683,simulated,0.11214314553779256,2.0,1.0
19683,19683,0,1,2,3,2,4,2,3,5,0.2961106941142899,1.4291764573555492,simulated19684,simulated,0.10736883383732004,1.0,1.0
19684,19684,0,1,2,1,3,4,5,4,5,0.3049291238504221,1.4280739761055845,simulated19685,simulated,0.09850419818318837,1.0,2.0
19685,19685,0,1,2,3,0,4,1,3,5,0.2792770619813285,1.317349017142868,simulated19686,simulated,0.10176561651954147,1.0,1.0
19686,19686,0,1,2,1,1,3,4,0,5,0.28218701232762394,1.215284619082884,simulated19687,simulated,0.07857113176345472,2.0,2.0
19687,19687,0,1,2,3,2,4,4,5,1,0.3562742314914549,1.5487879170967633,simulated19688,simulated,0.06423106900332136,1.0,1.0
19688,19688,0,1,2,3,4,5,5,4,5,0.3752462404946266,1.5951877182531362,simulated19689,simulated,0.05119912773816555,2.0,2.0
19689,19689,0,1,2,3,4,5,5,1,2,0.3944570147686808,1.5807643065364048,simulated19690,simulated,0.030347116592038786,2.0,1.0
19690,19690,0,1,1,2,3,0,4,5,2,0.3474797767544697,1.465419046182158,simulated19691,simulated,0.0625413613295503,1.0,2.0
19691,19691,0,0,1,2,3,4,5,0,5,0.35063256679185306,1.27245977838993,simulated19692,simulated,0.022922531101510844,2.0,3.0
19692,19692,0,1,2,1,3,4,5,5,3,0.31088353184095,1.410151700798404,simulated19693,simulated,0.08912488049971043,1.0,2.0
19693,19693,0,1,2,3,4,0,3,5,4,0.3089082280504152,1.4547162254444772,simulated19694,simulated,0.09947884770750294,2.0,1.0
19694,19694,0,1,2,3,4,5,2,3,5,0.34996832396267674,1.5426592727424169,simulated19695,simulated,0.06971633659176364,2.0,1.0
19695,19695,0,1,2,3,4,2,2,3,5,0.3286793312329561,1.4901694503758418,simulated19696,simulated,0.0842848491251801,2.0,1.0
19696,19696,0,1,2,3,4,5,2,0,2,0.3687291885417987,1.5175767136502536,simulated19697,simulated,0.04797067724700585,2.0,2.0
19697,19697,0,1,2,3,0,4,5,0,2,0.33773487754584464,1.4223673592760218,simulated19698,simulated,0.0652207303978239,3.0,1.0
19698,19698,0,0,1,1,2,3,4,0,5,0.271917159530654,1.1501540991732202,simulated19699,simulated,0.07565736249092157,2.0,2.0
19699,19699,0,1,2,3,3,4,3,3,5,0.3079828976691401,1.3246301597574055,simulated19700,simulated,0.07506427465655628,2.0,2.0
19700,19700,0,1,0,2,3,4,1,3,5,0.2958481776616701,1.3396523507086555,simulated19701,simulated,0.08992972226959982,2.0,2.0
19701,19701,0,1,0,2,3,0,4,5,0,0.31395811625716896,1.4038208176084408,simulated19702,simulated,0.0848597576202779,2.0,2.0
19702,19702,0,1,0,2,2,3,4,5,2,0.31951255711010274,1.3575783647867363,simulated19703,simulated,0.07027580030462433,1.0,3.0
19703,19703,0,1,1,2,3,4,5,2,1,0.37388797410563024,1.4889016523565015,simulated19704,simulated,0.0392737560533291,2.0,2.0
19704,19704,0,1,1,2,3,0,4,3,5,0.3409613719749649,1.4442033783726225,simulated19705,simulated,0.0663621033308807,2.0,2.0
