,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],Language,Area,dist_to_hull
18387,0,1,2,3,1,1,4,5,5,0.3712999361870801,1.4888052667709462,simulated,simulated,0.0418274143928708
18388,0,1,2,3,4,2,1,4,5,0.35705666928640967,1.4760346115380243,simulated,simulated,0.05436539612184418
18389,0,1,2,3,0,1,4,4,5,0.3198268893562084,1.4081044067848623,simulated,simulated,0.07995405221545095
18390,0,1,1,2,0,2,3,4,5,0.30122503116406874,1.318474217410114,simulated,simulated,0.08047202523664822
18391,0,1,2,3,4,5,0,3,0,0.37073142633584855,1.4190763941296614,simulated,simulated,0.032223015481682736
18392,0,1,2,3,4,5,4,5,5,0.3630212791075669,1.5744857080408903,simulated,simulated,0.060745746858844624
18393,0,1,2,3,4,4,5,1,3,0.40743572558088736,1.5762782413749181,simulated,simulated,0.016896545301411724
18394,0,1,2,3,3,4,5,5,5,0.3961340535167581,1.5023455027978811,simulated,simulated,0.01888083289874049
18395,0,1,2,2,3,4,3,5,5,0.2955736968119418,1.466053092974178,simulated,simulated,0.11412085819061936
18396,0,0,0,1,2,3,4,5,2,0.297897061557836,1.1534584732802804,simulated,simulated,0.05087517555939193
18397,0,1,2,3,4,1,3,0,5,0.3192709753005858,1.4136008316489328,simulated,simulated,0.0815858941136221
18398,0,1,0,2,3,2,4,5,1,0.3276275749681228,1.4313453944671177,simulated,simulated,0.07690056952088299
18399,0,1,2,3,0,4,4,4,5,0.3117482034563037,1.4202052782847019,simulated,simulated,0.09026558785090051
18400,0,1,2,1,3,4,5,0,1,0.302048769638684,1.3673115917103518,simulated,simulated,0.08931953369955321
18401,0,1,2,3,4,1,5,2,1,0.3909360633310679,1.5743912719832183,simulated,simulated,0.03303192459104162
18402,0,1,0,2,3,4,5,0,0,0.3388820365294416,1.4136768957929031,simulated,simulated,0.06237544872502537
18403,0,1,2,3,2,1,4,5,3,0.35349220566639894,1.5305972209779488,simulated,simulated,0.0647180093021516
18404,0,1,2,1,3,0,4,5,3,0.2706379090048052,1.3675352397739522,simulated,simulated,0.12015411713045536
18405,0,1,2,3,4,4,3,0,5,0.3387843256213461,1.432541380161334,simulated,simulated,0.0662032241452593
18406,0,1,2,3,3,3,4,0,5,0.3679909777462609,1.4104642846003739,simulated,simulated,0.0332080652971865
18407,0,1,2,3,0,0,4,3,5,0.2871055437515506,1.3659172241583375,simulated,simulated,0.10369285849081421
18408,0,1,2,3,4,0,1,5,5,0.34345559968315187,1.4695206297452257,simulated,simulated,0.06704682075357513
18409,0,1,0,2,3,4,0,5,5,0.3324565353103841,1.3059577803544542,simulated,simulated,0.04738311620172831
18410,0,1,2,3,2,4,4,5,3,0.34658130589124925,1.5479721755693534,simulated,simulated,0.0737455769174358
18411,0,1,0,2,3,3,4,5,4,0.3447381054493077,1.458076101124132,simulated,simulated,0.06434762676528676
18412,0,1,2,3,3,0,4,5,1,0.3565377973232067,1.456504784076276,simulated,simulated,0.05244381959383499
18413,0,1,2,3,1,3,4,3,5,0.3321385663295515,1.4381515178465256,simulated,simulated,0.07382454602262627
18414,0,1,2,3,4,5,1,2,2,0.3800532020728693,1.5060751924942077,simulated,simulated,0.03529896286869892
18415,0,1,2,2,3,0,4,5,2,0.29721274175312806,1.4559512503889838,simulated,simulated,0.1112348517816
18416,0,1,2,3,4,2,5,4,5,0.39459109368349465,1.598859242372467,simulated,simulated,0.03246614920200908
18417,0,1,2,1,3,4,5,2,2,0.31490384024475393,1.4105009007562512,simulated,simulated,0.08525412822516318
18418,0,1,2,3,4,5,1,0,5,0.3697700083688502,1.4781309072574578,simulated,simulated,0.042017817020667675
18419,0,1,2,3,3,4,2,0,5,0.3428690439223374,1.396962878019813,simulated,simulated,0.05516758254519854
18420,0,1,2,2,3,3,4,5,2,0.3361666040540603,1.4955482833463607,simulated,simulated,0.07752818508526323
18421,0,1,2,3,2,4,2,4,5,0.3130251668524464,1.4655081823168532,simulated,simulated,0.09673729325304381
18422,0,1,2,3,3,1,4,1,5,0.37284787729670943,1.4358182534669324,simulated,simulated,0.03345691384123384
18423,0,1,1,2,3,3,3,4,5,0.3346391126472299,1.4202820253432895,simulated,simulated,0.06784096805385625
18424,0,1,0,2,3,4,2,5,4,0.28443127823471537,1.3640543852509506,simulated,simulated,0.10594382239831288
18425,0,1,2,3,4,5,5,2,2,0.38825957541053824,1.5962316250819666,simulated,simulated,0.038420574562354814
18426,0,1,2,3,4,1,3,5,1,0.33292456894535905,1.4694641783441937,simulated,simulated,0.07748822091878009
18427,0,1,2,3,4,4,5,4,2,0.4039490992116659,1.593364175753488,simulated,simulated,0.02249266891137669
18428,0,0,1,2,3,3,4,5,3,0.35219146446376226,1.3082095195350922,simulated,simulated,0.02848220647559889
18429,0,1,0,2,3,4,1,4,5,0.29997736006352893,1.356628711672428,simulated,simulated,0.08923662509978106
18430,0,1,0,2,3,1,1,4,5,0.2815823579114918,1.308053282032012,simulated,simulated,0.09766986254928751
18431,0,1,2,0,1,3,4,1,5,0.26378850501904805,1.145089857186071,simulated,simulated,0.08260270480111347
18432,0,0,1,2,0,3,3,4,5,0.2606332807740901,1.1169596929525367,simulated,simulated,0.08009321517502682
18433,0,1,0,2,3,4,4,5,5,0.3234185106702523,1.4633571434449364,simulated,simulated,0.08616086470081423
18434,0,1,2,3,4,4,3,5,1,0.35237778991037616,1.4892074058235945,simulated,simulated,0.0606517135293374
18435,0,1,0,2,0,3,4,0,5,0.2672229661337544,1.2428650964479642,simulated,simulated,0.09873845432850228
18436,0,0,1,2,3,4,0,5,2,0.3276700596602502,1.132451645921604,simulated,simulated,0.017491244161727506
18437,0,1,2,3,4,5,2,1,2,0.3807080208963032,1.5355816940591498,simulated,simulated,0.038345635451336166
18438,0,1,2,3,0,4,5,1,2,0.349898114869045,1.4434649790437204,simulated,simulated,0.05740861605252483
18439,0,1,2,0,3,3,4,5,0,0.29697895335606206,1.2682925548377944,simulated,simulated,0.07464977587446879
18440,0,1,1,2,3,4,0,5,3,0.3772063176129976,1.3619433297243362,simulated,simulated,0.014582999254784297
18441,0,1,1,2,3,3,4,5,2,0.3864336390554024,1.505016079139535,simulated,simulated,0.02883753072734464
18442,0,1,2,2,0,3,4,1,5,0.26547806789869566,1.3205936968417131,simulated,simulated,0.11593406655360405
18443,0,1,2,3,4,3,0,5,2,0.3841729658195403,1.4235039203467483,simulated,simulated,0.019933042649419593
18444,0,1,2,2,3,4,0,5,1,0.3236713023451845,1.349125319987891,simulated,simulated,0.06452807339036064
18445,0,0,1,0,2,3,0,4,5,0.1932876020507689,0.721046711027316,simulated,simulated,0.04745966120782967
18446,0,1,2,2,3,4,1,5,0,0.2982100316511176,1.4010706342489132,simulated,simulated,0.09975383355799146
18447,0,1,2,3,4,5,4,1,3,0.3617809432728598,1.5326947200287604,simulated,simulated,0.05675229858514575
18448,0,1,1,2,1,3,4,0,5,0.341084576751552,1.344529473692271,simulated,simulated,0.04655399692346295
18449,0,1,2,3,3,4,5,1,3,0.3899510768162364,1.4812665611347078,simulated,simulated,0.02239963190007621
18450,0,1,2,0,3,0,4,5,2,0.27611097307135046,1.2326602120546981,simulated,simulated,0.0879913170350545
18451,0,1,2,3,4,5,1,5,1,0.37172026366569355,1.5168290488049316,simulated,simulated,0.04491246014572738
18452,0,1,2,1,0,3,0,4,5,0.2181013588995362,1.0775488243331153,simulated,simulated,0.11390041713588799
18453,0,0,1,2,3,4,3,3,5,0.30332241603775767,1.22558775712418,simulated,simulated,0.05992379243422024
18454,0,1,2,3,0,2,3,4,5,0.27054997989891083,1.3243755036379459,simulated,simulated,0.11170873869289182
18455,0,1,2,3,4,1,2,2,5,0.3526200302098781,1.4924383749330667,simulated,simulated,0.06081960359469716
18456,0,0,1,2,3,2,0,4,5,0.3134446017644621,1.0847747056058639,simulated,simulated,0.021928726516290298
18457,0,1,2,2,3,2,2,4,5,0.2568238724770817,1.3184062214118193,simulated,simulated,0.12398375961872089
18458,0,1,1,2,3,4,2,5,2,0.3282705178649976,1.4029882321107052,simulated,simulated,0.07066871418480654
18459,0,1,2,3,2,4,5,0,3,0.36426791868728703,1.519304033584001,simulated,simulated,0.05262197922550106
18460,0,1,2,2,3,4,5,1,4,0.34056785785923926,1.4966548392840862,simulated,simulated,0.07329917740156663
18461,0,1,1,2,3,1,4,4,5,0.3762880753290039,1.4558908142299647,simulated,simulated,0.03277075595755555
18462,0,1,2,3,4,4,2,2,5,0.3721333805306384,1.5113789234454678,simulated,simulated,0.04381947237929364
18463,0,1,2,3,2,2,4,3,5,0.3538458439778178,1.4945374470921178,simulated,simulated,0.05986323077125675
18464,0,1,2,3,0,4,5,3,3,0.3127858169214437,1.434071715585552,simulated,simulated,0.09198799909359587
18465,0,1,2,0,3,0,4,3,5,0.25614702900814224,1.2053928851626794,simulated,simulated,0.10212167540428715
18466,0,1,2,3,4,0,5,0,5,0.3642933127958248,1.5230001906533572,simulated,simulated,0.05305237041996652
18467,0,1,1,2,3,4,4,5,3,0.3651866150006695,1.5093720793242076,simulated,simulated,0.050464824983046844
18468,0,1,2,0,3,4,2,5,2,0.2670504106000029,1.234350158139662,simulated,simulated,0.09720617473769469
18469,0,1,1,2,3,2,4,2,5,0.3487990022198286,1.4400167729358344,simulated,simulated,0.05786181280834985
18470,0,0,1,2,3,2,4,4,5,0.3333576294075422,1.2593793404338112,simulated,simulated,0.037249262957606374
18471,0,1,0,2,0,3,4,5,1,0.2787807966393625,1.3052551782997142,simulated,simulated,0.09986226425236293
18472,0,1,2,3,4,0,0,5,2,0.36202705849156414,1.4021489908742029,simulated,simulated,0.03741419565266692
18473,0,1,2,3,4,2,0,2,5,0.38179313944998294,1.4134789950739879,simulated,simulated,0.02028169088761303
18474,0,1,2,3,4,0,5,3,0,0.3461685684120068,1.5291042119735578,simulated,simulated,0.07179471218941698
18475,0,1,2,3,4,2,5,0,3,0.3894680601996203,1.5587385699499658,simulated,simulated,0.03254129559681884
18476,0,1,2,3,3,4,1,2,5,0.3525070373710286,1.382759261831825,simulated,simulated,0.0429112115314174
18477,0,1,2,3,1,4,5,5,1,0.37964962816066006,1.5049714880960003,simulated,simulated,0.03557193522603277
18478,0,0,1,2,3,4,5,4,4,0.35077285765745847,1.3335990851971529,simulated,simulated,0.03489640222671088
18479,0,1,1,2,3,4,5,3,5,0.3828190352394045,1.5149030156556873,simulated,simulated,0.03367118346325646
18480,0,0,1,2,3,4,5,1,1,0.3567806217483116,1.3133270748130679,simulated,simulated,0.024995112936877957
18481,0,1,2,3,4,2,0,5,0,0.38888338703593583,1.4344961866921704,simulated,simulated,0.017486782670679223
18482,0,1,2,3,4,5,2,4,1,0.3635028013231345,1.5512507054671674,simulated,simulated,0.057360712142069094
18483,0,1,2,0,3,4,4,5,3,0.2725310912298542,1.279402705640103,simulated,simulated,0.10083796924148213
18484,0,1,2,3,4,0,5,1,3,0.3684818632799547,1.5366812084175412,simulated,simulated,0.05060398566481013
18485,0,1,2,1,3,4,2,5,1,0.27175725552578256,1.3550724142651214,simulated,simulated,0.11659297160031114
18486,0,1,2,3,4,5,0,2,5,0.3952355497883431,1.4559040872145321,simulated,simulated,0.013989923988013705
18487,0,1,2,1,3,3,4,2,5,0.3057534720452335,1.3804058914599964,simulated,simulated,0.08827664891356608
18488,0,1,2,3,1,4,1,5,5,0.3352687159679537,1.402755073730168,simulated,simulated,0.06375998772366721
18489,0,1,2,3,0,4,3,2,5,0.2730406410952979,1.3287219557168408,simulated,simulated,0.11012590616759252
18490,0,1,2,3,2,3,4,0,5,0.3500424607914987,1.4716270932682607,simulated,simulated,0.06077618459404146
18491,0,1,2,3,1,4,5,3,4,0.3545761480143206,1.4997760132718512,simulated,simulated,0.059793977205763814
18492,0,1,2,1,3,4,0,3,5,0.28349159300147453,1.2310006672952565,simulated,simulated,0.08042736591871051
18493,0,1,2,3,1,4,5,0,1,0.3696202303255762,1.4717183241225764,simulated,simulated,0.04137178963103503
18494,0,1,2,3,1,2,3,4,5,0.3071118025333268,1.3778842522294816,simulated,simulated,0.0864442675850754
18495,0,1,2,3,4,1,5,0,0,0.38138006970804694,1.5345257428708563,simulated,simulated,0.037534787552080624
18496,0,1,2,2,3,4,2,2,5,0.26436048260889233,1.3271192156398182,simulated,simulated,0.11831845746975073
18497,0,1,2,3,4,5,4,4,2,0.3698340604685497,1.5417261086250598,simulated,simulated,0.049890865679898845
18498,0,1,2,3,4,4,5,0,0,0.4008934200288077,1.5534662913832573,simulated,simulated,0.020561936694727626
18499,0,0,1,2,3,1,4,3,5,0.3337840889618515,1.2832864938568846,simulated,simulated,0.04160295276170961
18500,0,1,2,3,3,4,5,4,2,0.3920179523189442,1.522714975971465,simulated,simulated,0.025506740860829654
18501,0,1,2,3,4,0,2,5,1,0.33590444241275397,1.507252792090824,simulated,simulated,0.07924988160353844
18502,0,0,1,2,3,0,4,5,5,0.32387523960962583,1.2689158782364391,simulated,simulated,0.048451813196145305
18503,0,1,2,3,4,2,5,2,4,0.39653781436369373,1.5940114809290271,simulated,simulated,0.029923284081986298
18504,0,1,1,0,2,2,3,4,5,0.28085432242478237,1.1659392394940922,simulated,simulated,0.07003781736794767
18505,0,1,1,2,2,3,0,4,5,0.358470393680548,1.2371842660240373,simulated,simulated,0.008344955252804074
18506,0,1,2,3,4,0,4,5,2,0.3330314252009978,1.5113781016513197,simulated,simulated,0.0826172937965721
18507,0,1,2,3,2,4,5,3,2,0.3598140307941624,1.5365885629947782,simulated,simulated,0.05919310524733309
18508,0,1,2,3,2,0,4,5,3,0.33405169368622656,1.509940736532973,simulated,simulated,0.08142318341594185
18509,0,1,2,3,0,4,0,5,3,0.31304424555018184,1.2904616908083286,simulated,simulated,0.06334474668659336
18510,0,1,2,2,3,4,5,4,3,0.3263338292810447,1.524602757469757,simulated,simulated,0.09091268291688034
18511,0,1,2,3,4,5,3,0,0,0.33938375381272357,1.4533509588070712,simulated,simulated,0.06907034192794335
18512,0,1,2,3,0,2,4,5,0,0.3317295636957691,1.4446919791729578,simulated,simulated,0.0755202052936902
18513,0,1,2,3,4,4,2,5,4,0.3710655168091255,1.5502067503734076,simulated,simulated,0.049726625078984635
18514,0,1,2,0,3,3,0,4,5,0.2703356140661226,1.0749922037093897,simulated,simulated,0.06221293405958829
18515,0,1,2,1,3,4,4,3,5,0.2714718903891469,1.3784294168951279,simulated,simulated,0.12148971223455424
18516,0,1,2,0,3,4,5,1,0,0.30022014841069433,1.2560637993403412,simulated,simulated,0.06903681247784485
18517,0,1,2,3,4,0,4,3,5,0.3002821908014923,1.4647554107617693,simulated,simulated,0.10928703136068316
18518,0,1,2,1,2,3,4,0,5,0.2693250320366414,1.3063911671087876,simulated,simulated,0.1093485799772988
18519,0,1,2,2,3,1,4,5,5,0.32171512879920905,1.4906960658079347,simulated,simulated,0.09126069230577442
18520,0,1,2,3,1,2,4,3,5,0.34448067502256063,1.4630451012271024,simulated,simulated,0.06522274392987226
18521,0,1,2,0,2,3,3,4,5,0.24100198926062877,1.2088953359239105,simulated,simulated,0.11766516921096459
18522,0,1,2,3,4,5,5,0,1,0.3787255687306781,1.5575234085724352,simulated,simulated,0.04304045815922061
18523,0,1,2,3,0,1,4,5,3,0.313698030209949,1.4307015269462895,simulated,simulated,0.09042780617932873
18524,0,1,2,3,4,4,4,5,5,0.36040846039844276,1.5417221836436144,simulated,simulated,0.05924271352586778
18525,0,1,2,3,4,4,5,5,4,0.41138642875711073,1.5956990917920624,simulated,simulated,0.015406379539990982
18526,0,1,2,3,1,3,4,0,5,0.3468101079694652,1.4252401478281371,simulated,simulated,0.056891237486393714
18527,0,1,2,3,3,3,2,4,5,0.3376994636333599,1.3982251071551435,simulated,simulated,0.06048341239699191
18528,0,1,2,3,4,5,0,5,4,0.38774088809515606,1.466811488839911,simulated,simulated,0.02277406424158746
18529,0,1,2,3,4,2,3,5,4,0.34187325732458507,1.4947785673857978,simulated,simulated,0.07176994934360642
18530,0,1,2,3,0,4,4,5,3,0.30678713043479977,1.448076481537694,simulated,simulated,0.10063873385370427
18531,0,1,2,2,3,4,2,5,4,0.27665342458644515,1.3901932290332608,simulated,simulated,0.11873483782050409
18532,0,0,1,2,3,3,4,1,5,0.3476302535487912,1.2832320655168126,simulated,simulated,0.028022136244796172
18533,0,1,0,0,2,3,4,5,2,0.22157484824722062,1.1218717998840602,simulated,simulated,0.1193314110812772
18534,0,1,2,0,2,3,4,5,2,0.27353840927934425,1.2380827551564024,simulated,simulated,0.09160216987097836
18535,0,1,2,1,3,3,4,5,4,0.3121554448391155,1.4066967347228458,simulated,simulated,0.08719558367010781
18536,0,1,2,3,4,5,3,5,4,0.34063576936265383,1.5156904997845926,simulated,simulated,0.07561044351287671
18537,0,1,0,2,1,3,4,5,2,0.3025758785136239,1.3672338722048012,simulated,simulated,0.08878766389223758
18538,0,1,2,0,3,3,4,4,5,0.29990697443084713,1.2524495852940034,simulated,simulated,0.06862653597175773
18539,0,1,0,2,2,3,0,4,5,0.3060522825277028,1.174787618420838,simulated,simulated,0.04711612557665127
18540,0,1,1,2,3,4,0,1,5,0.37878656851333115,1.3115519625529928,simulated,simulated,0.0030950589430418156
18541,0,1,2,1,2,3,4,5,1,0.2795974323994599,1.3585761002346797,simulated,simulated,0.10960077529782186
18542,0,1,2,2,3,4,1,4,5,0.2913630784173369,1.4013425886268307,simulated,simulated,0.10652134850461305
18543,0,1,0,2,3,4,5,2,4,0.3218001507239494,1.4492152342485713,simulated,simulated,0.08600132003674181
18544,0,1,2,3,2,4,0,5,2,0.3695502770374308,1.4025487030524755,simulated,simulated,0.030115757313910887
18545,0,1,1,1,2,3,4,5,2,0.26335912012556784,1.2798205131544103,simulated,simulated,0.10989605673523957
18546,0,1,2,0,0,3,4,0,5,0.2386393956111259,1.04678418893695,simulated,simulated,0.08762904150491993
18547,0,0,1,2,1,3,0,4,5,0.3013181837322023,1.0678658703110804,simulated,simulated,0.030464548574563672
18548,0,1,2,3,4,5,1,1,3,0.3744393456570736,1.4773474587204267,simulated,simulated,0.03729182875381114
18549,0,1,2,0,3,1,4,5,5,0.2871103198552347,1.2684388492820158,simulated,simulated,0.08436661303207339
18550,0,1,2,3,1,3,4,5,1,0.35929531111861235,1.4798916679416874,simulated,simulated,0.05262562836511068
18551,0,1,2,3,2,4,2,5,3,0.31541438923009224,1.4697474891626168,simulated,simulated,0.0948971125871784
18552,0,1,2,3,4,5,5,3,0,0.3580872175596299,1.5674756581491285,simulated,simulated,0.0647623016175499
18553,0,1,0,2,3,1,4,1,5,0.32404634914752894,1.3931222229876352,simulated,simulated,0.07285812742478366
18554,0,1,2,3,4,2,2,5,3,0.34798302634875866,1.5307404821829096,simulated,simulated,0.07019809553984076
18555,0,1,2,1,3,1,4,5,4,0.29353681799267495,1.370417036469437,simulated,simulated,0.09827654526259429
18556,0,1,2,3,2,4,3,3,5,0.30358786029575646,1.402410625474207,simulated,simulated,0.09474682108506224
18557,0,1,0,2,3,4,1,5,3,0.30754380848235163,1.3667896126238606,simulated,simulated,0.08382839949178902
18558,0,1,1,2,3,4,1,0,5,0.3364189720159747,1.336850649301064,simulated,simulated,0.04960527495989906
18559,0,1,2,3,1,4,5,1,3,0.36936782164966786,1.4841666968315135,simulated,simulated,0.04317272876350524
18560,0,0,1,2,3,4,5,2,3,0.3273277590824457,1.2950039632095802,simulated,simulated,0.05024568524376992
18561,0,1,1,2,3,4,4,1,5,0.36676686590100305,1.4589807121528642,simulated,simulated,0.04260172331794692
18562,0,1,0,1,2,3,4,5,2,0.24239444665423648,1.271215320885904,simulated,simulated,0.12872014929702014
18563,0,1,2,3,4,5,2,2,0,0.37175401277572573,1.5324842104502887,simulated,simulated,0.04683794826001241
18564,0,1,2,3,1,4,2,5,1,0.33932871621267524,1.4594791466773456,simulated,simulated,0.06989012404236282
18565,0,1,1,2,1,3,2,4,5,0.2883125478353401,1.274647877022434,simulated,simulated,0.08441232799506825
18566,0,1,2,0,3,2,4,5,0,0.29099012032929994,1.2687578638217383,simulated,simulated,0.08061343714578739
18567,0,1,2,3,0,4,5,2,0,0.3342202248921562,1.4490384312518527,simulated,simulated,0.07365325560066684
18568,0,1,2,1,3,4,3,5,5,0.2716053178479416,1.3699598496184888,simulated,simulated,0.11968395227367966
18569,0,1,2,3,1,4,0,3,5,0.3360649605657413,1.3135854487222909,simulated,simulated,0.04535691690061393
18570,0,1,1,2,3,0,4,5,3,0.3526570027956468,1.471340640287827,simulated,simulated,0.058146865652791604
18571,0,0,1,2,2,3,4,0,5,0.32933296932602674,1.1481362526981143,simulated,simulated,0.018992256104310084
18572,0,1,2,2,2,3,4,5,5,0.32336552625832016,1.399041823091485,simulated,simulated,0.07469387718323092
18573,0,1,2,0,3,4,4,1,5,0.27543215885435735,1.2356358078084788,simulated,simulated,0.08925162989935208
18574,0,1,2,2,1,3,4,0,5,0.2900610581786076,1.3560974650243531,simulated,simulated,0.09885385510106885
18575,0,1,0,2,2,3,4,5,3,0.3275451479484788,1.3709487964610088,simulated,simulated,0.0650438505594485
18576,0,1,1,2,3,4,5,2,2,0.3660080754461372,1.4894457192663968,simulated,simulated,0.04715784353479282
18577,0,1,2,3,3,2,4,5,5,0.39265545588858,1.5080840768291737,simulated,simulated,0.023051742363403824
18578,0,1,1,2,0,3,4,5,3,0.3243942276359022,1.3777308305260443,simulated,simulated,0.06947357440660634
18579,0,1,2,3,4,5,0,1,2,0.4064767173810089,1.4333355569365336,simulated,simulated,0.0
18580,0,1,2,3,4,5,4,0,4,0.3566601461533234,1.5164025299509931,simulated,simulated,0.05980378092319501
18581,0,1,2,3,3,4,5,0,4,0.386004835300108,1.476632012400085,simulated,simulated,0.02571794113141887
18582,0,1,2,0,3,4,1,0,5,0.25098358184982694,1.1197897088929427,simulated,simulated,0.09010003600438754
18583,0,1,2,3,2,4,5,4,4,0.37748708687649923,1.5791000020050263,simulated,simulated,0.046970230482098654
18584,0,1,2,3,4,5,3,1,2,0.35937159864850665,1.482214567881215,simulated,simulated,0.052839532215492875
18585,0,1,2,3,1,4,4,3,5,0.3240452579534132,1.4610141983221625,simulated,simulated,0.08524772491792039
18586,0,1,2,3,4,2,5,1,1,0.41164589433546306,1.5768577348049306,simulated,simulated,0.012817640181446587
18587,0,1,2,0,3,4,5,2,2,0.30426741026477977,1.284336927586022,simulated,simulated,0.07072453711603119
18588,0,1,2,3,2,1,4,3,5,0.3341885105505964,1.4900261891708815,simulated,simulated,0.07880327996910784
18589,0,1,1,2,3,4,1,5,1,0.35154604765669073,1.389926353303759,simulated,simulated,0.04526685143895396
18590,0,0,1,2,2,3,4,5,1,0.3413410695495014,1.2168675903988315,simulated,simulated,0.02101054022665975
18591,0,1,2,3,2,0,4,1,5,0.3421299873519066,1.472095432807018,simulated,simulated,0.0686827183908814
18592,0,1,2,2,3,4,5,0,5,0.32738618650324347,1.472556242172186,simulated,simulated,0.08337137047845365
18593,0,1,2,1,1,3,4,5,2,0.29953309030015185,1.2771865623002183,simulated,simulated,0.07393530191206948
18594,0,0,1,2,3,4,1,3,5,0.3007437705758411,1.240348271521361,simulated,simulated,0.06539497230100741
18595,0,0,1,2,3,2,4,5,3,0.33240599630245904,1.2878980547009073,simulated,simulated,0.043862504713904696
18596,0,1,2,3,4,3,5,3,1,0.37141572067983875,1.5499399804245824,simulated,simulated,0.049345943100345506
18597,0,1,2,2,3,2,0,4,5,0.3074567239011774,1.2938577872725805,simulated,simulated,0.0694832962314012
18598,0,1,1,2,2,2,3,4,5,0.35896772357527995,1.3572071027738866,simulated,simulated,0.03152759803157751
18599,0,1,2,1,1,3,4,3,5,0.2836983286388024,1.2668955963719717,simulated,simulated,0.08738472407653217
18600,0,0,1,2,3,4,5,5,2,0.34758308730333076,1.3070562807495514,simulated,simulated,0.03277675353577504
18601,0,1,2,1,0,3,1,4,5,0.1872463925572263,1.0971652860652603,simulated,simulated,0.14803945063279916
18602,0,1,2,3,4,3,1,3,5,0.3319292702571026,1.4317856641599156,simulated,simulated,0.07277038262488639
18603,0,1,2,3,4,2,4,5,0,0.35700864604759963,1.540877523286476,simulated,simulated,0.06251355594739719
18604,0,1,2,2,1,3,4,5,1,0.30254626132775475,1.4107489851379034,simulated,simulated,0.09741607016589732
18605,0,1,2,3,4,0,5,2,1,0.3714354219951521,1.5545374665052425,simulated,simulated,0.049901716735607525
18606,0,1,2,3,4,3,5,1,4,0.39355039511522794,1.560139443393349,simulated,simulated,0.02866399231962171
18607,0,1,2,3,4,4,0,2,5,0.39112890982334503,1.4187078661858397,simulated,simulated,0.01216066641441086
18608,0,1,2,0,3,4,5,0,5,0.2885180062469117,1.2426143397273854,simulated,simulated,0.07782291290012978
18609,0,1,2,3,4,5,0,3,3,0.36936441943340803,1.423942293478365,simulated,simulated,0.034524321232842034
18610,0,1,2,3,4,1,3,2,5,0.32451044077008273,1.4486463286181204,simulated,simulated,0.08324144896266537
18611,0,1,2,3,4,0,3,0,5,0.2998798456162344,1.3917822537514832,simulated,simulated,0.09628152412229961
18612,0,1,2,3,1,1,4,5,0,0.36291211215180685,1.4719613132082785,simulated,simulated,0.04804871127763803
18613,0,1,2,3,1,4,5,4,2,0.3759924214601349,1.5305797245154475,simulated,simulated,0.042390907584675036
18614,0,1,2,3,4,5,4,5,0,0.35577115808566795,1.561789455685271,simulated,simulated,0.0663490067426174
18615,0,0,0,1,2,3,4,5,5,0.30556539040806774,1.159869571513598,simulated,simulated,0.044647582604606835
18616,0,1,2,3,2,2,4,5,1,0.38284246469382555,1.5359242204265942,simulated,simulated,0.03626126890615225
18617,0,1,0,2,3,2,4,5,4,0.3256755489424721,1.4360157090368941,simulated,simulated,0.07973680964795067
18618,0,1,1,2,3,4,5,5,1,0.39932052836769216,1.5068755640021418,simulated,simulated,0.016305814132254366
18619,0,1,2,0,3,2,3,4,5,0.24697159856084472,1.2063119448647144,simulated,simulated,0.11128833652373558
18620,0,1,2,3,3,4,5,5,0,0.39154822541528156,1.4937942423496373,simulated,simulated,0.022369658043176418
18621,0,1,2,2,3,4,3,5,0,0.28718587277666807,1.4492091394115103,simulated,simulated,0.12007645021730265
18622,0,1,2,1,3,4,5,0,4,0.30462064654073506,1.3825566155195013,simulated,simulated,0.08981012266091438
18623,0,1,2,3,4,1,5,2,4,0.3863602344162955,1.5802998035284779,simulated,simulated,0.03831304145971298
18624,0,1,1,2,3,4,3,3,5,0.3434647283250418,1.4265669835812387,simulated,simulated,0.0604312337920143
18625,0,1,0,2,3,4,5,0,3,0.33583850969296236,1.4252504307340272,simulated,simulated,0.06764737556805801
18626,0,1,2,3,4,4,5,2,4,0.40659649639152295,1.5974914247878258,simulated,simulated,0.020392651747554818
18627,0,1,2,3,4,5,4,3,3,0.3381141846089615,1.5293531156530753,simulated,simulated,0.07981724031791061
18628,0,1,2,3,0,0,4,0,5,0.30213684950525876,1.3465412686255875,simulated,simulated,0.0851272557857419
18629,0,1,2,2,3,4,5,5,1,0.33936761036397844,1.5011390915758336,simulated,simulated,0.07504995907858625
18630,0,1,2,2,3,4,0,2,5,0.30353036819185797,1.3018284060452572,simulated,simulated,0.07492963325791013
18631,0,1,0,2,3,4,0,2,5,0.30030728530317363,1.2530540562084003,simulated,simulated,0.06836743787946468
18632,0,0,1,0,0,2,3,4,5,0.17687097928804674,0.7340995880278887,simulated,simulated,0.06699791049442559
18633,0,1,2,3,4,5,3,4,1,0.341022286519824,1.4936082862425608,simulated,simulated,0.0724743401587263
18634,0,1,2,3,2,0,2,4,5,0.28129762554020665,1.4045339079767376,simulated,simulated,0.11701719752225925
18635,0,1,2,3,3,0,4,5,4,0.35458577129755553,1.4611750986460523,simulated,simulated,0.054967940402725075
