,mu,gamma,loc,total_num_words,total_distal,distal,word,value
3270,0.2,2,place,2,3,2,2,0.1
3271,0.2,2,place,2,3,3,1,0.31
3272,0.2,2,place,2,3,3,2,0.69
3273,0.2,2,place,3,3,1,1,0.15
3274,0.2,2,place,3,3,1,2,0.85
3275,0.2,2,place,3,3,1,3,0.01
3276,0.2,2,place,3,3,2,1,0.13
3277,0.2,2,place,3,3,2,2,0.76
3278,0.2,2,place,3,3,2,3,0.1
3279,0.2,2,place,3,3,3,1,0.05
3280,0.2,2,place,3,3,3,2,0.26
3281,0.2,2,place,3,3,3,3,0.69
3282,0.2,2,goal,2,3,1,1,1.0
3283,0.2,2,goal,2,3,1,2,0.0
3284,0.2,2,goal,2,3,2,1,0.92
3285,0.2,2,goal,2,3,2,2,0.08
3286,0.2,2,goal,2,3,3,1,0.35
3287,0.2,2,goal,2,3,3,2,0.65
3288,0.2,2,goal,3,3,1,1,0.7
3289,0.2,2,goal,3,3,1,2,0.29
3290,0.2,2,goal,3,3,1,3,0.0
3291,0.2,2,goal,3,3,2,1,0.65
3292,0.2,2,goal,3,3,2,2,0.27
3293,0.2,2,goal,3,3,2,3,0.08
3294,0.2,2,goal,3,3,3,1,0.25
3295,0.2,2,goal,3,3,3,2,0.1
3296,0.2,2,goal,3,3,3,3,0.65
3297,0.2,2,source,2,3,1,1,1.0
3298,0.2,2,source,2,3,1,2,0.0
3299,0.2,2,source,2,3,2,1,0.96
3300,0.2,2,source,2,3,2,2,0.04
3301,0.2,2,source,2,3,3,1,0.46
3302,0.2,2,source,2,3,3,2,0.54
3303,0.2,2,source,3,3,1,1,0.16
3304,0.2,2,source,3,3,1,2,0.83
3305,0.2,2,source,3,3,1,3,0.0
3306,0.2,2,source,3,3,2,1,0.16
3307,0.2,2,source,3,3,2,2,0.8
3308,0.2,2,source,3,3,2,3,0.04
3309,0.2,2,source,3,3,3,1,0.08
3310,0.2,2,source,3,3,3,2,0.38
3311,0.2,2,source,3,3,3,3,0.54
3312,0.2,2,place,2,4,1,1,1.0
3313,0.2,2,place,2,4,1,2,0.0
3314,0.2,2,place,2,4,2,1,0.95
3315,0.2,2,place,2,4,2,2,0.05
3316,0.2,2,place,2,4,3,1,0.28
3317,0.2,2,place,2,4,3,2,0.72
3318,0.2,2,place,2,4,4,1,0.04
3319,0.2,2,place,2,4,4,2,0.96
3320,0.2,2,place,3,4,1,1,0.88
3321,0.2,2,place,3,4,1,2,0.11
3322,0.2,2,place,3,4,1,3,0.0
3323,0.2,2,place,3,4,2,1,0.84
3324,0.2,2,place,3,4,2,2,0.11
3325,0.2,2,place,3,4,2,3,0.05
3326,0.2,2,place,3,4,3,1,0.25
3327,0.2,2,place,3,4,3,2,0.03
3328,0.2,2,place,3,4,3,3,0.72
3329,0.2,2,place,3,4,4,1,0.03
3330,0.2,2,place,3,4,4,2,0.0
3331,0.2,2,place,3,4,4,3,0.96
3332,0.2,2,place,4,4,1,1,0.22
3333,0.2,2,place,4,4,1,2,0.43
3334,0.2,2,place,4,4,1,3,0.35
3335,0.2,2,place,4,4,1,4,0.0
3336,0.2,2,place,4,4,2,1,0.21
3337,0.2,2,place,4,4,2,2,0.4
3338,0.2,2,place,4,4,2,3,0.33
3339,0.2,2,place,4,4,2,4,0.05
3340,0.2,2,place,4,4,3,1,0.06
3341,0.2,2,place,4,4,3,2,0.12
3342,0.2,2,place,4,4,3,3,0.1
3343,0.2,2,place,4,4,3,4,0.72
3344,0.2,2,place,4,4,4,1,0.01
3345,0.2,2,place,4,4,4,2,0.02
3346,0.2,2,place,4,4,4,3,0.01
3347,0.2,2,place,4,4,4,4,0.96
3348,0.2,2,goal,2,4,1,1,1.0
3349,0.2,2,goal,2,4,1,2,0.0
3350,0.2,2,goal,2,4,2,1,0.96
3351,0.2,2,goal,2,4,2,2,0.04
3352,0.2,2,goal,2,4,3,1,0.32
3353,0.2,2,goal,2,4,3,2,0.68
3354,0.2,2,goal,2,4,4,1,0.05
3355,0.2,2,goal,2,4,4,2,0.95
3356,0.2,2,goal,3,4,1,1,0.06
3357,0.2,2,goal,3,4,1,2,0.93
3358,0.2,2,goal,3,4,1,3,0.0
3359,0.2,2,goal,3,4,2,1,0.06
3360,0.2,2,goal,3,4,2,2,0.9
3361,0.2,2,goal,3,4,2,3,0.04
3362,0.2,2,goal,3,4,3,1,0.02
3363,0.2,2,goal,3,4,3,2,0.3
3364,0.2,2,goal,3,4,3,3,0.68
3365,0.2,2,goal,3,4,4,1,0.0
3366,0.2,2,goal,3,4,4,2,0.04
3367,0.2,2,goal,3,4,4,3,0.95
3368,0.2,2,goal,4,4,1,1,0.05
3369,0.2,2,goal,4,4,1,2,0.33
3370,0.2,2,goal,4,4,1,3,0.62
3371,0.2,2,goal,4,4,1,4,0.0
3372,0.2,2,goal,4,4,2,1,0.05
3373,0.2,2,goal,4,4,2,2,0.32
3374,0.2,2,goal,4,4,2,3,0.59
3375,0.2,2,goal,4,4,2,4,0.04
3376,0.2,2,goal,4,4,3,1,0.02
3377,0.2,2,goal,4,4,3,2,0.1
3378,0.2,2,goal,4,4,3,3,0.2
3379,0.2,2,goal,4,4,3,4,0.68
3380,0.2,2,goal,4,4,4,1,0.0
3381,0.2,2,goal,4,4,4,2,0.02
3382,0.2,2,goal,4,4,4,3,0.03
3383,0.2,2,goal,4,4,4,4,0.95
3384,0.2,2,source,2,4,1,1,1.0
3385,0.2,2,source,2,4,1,2,0.0
3386,0.2,2,source,2,4,2,1,0.97
3387,0.2,2,source,2,4,2,2,0.03
3388,0.2,2,source,2,4,3,1,0.4
3389,0.2,2,source,2,4,3,2,0.6
3390,0.2,2,source,2,4,4,1,0.07
3391,0.2,2,source,2,4,4,2,0.93
3392,0.2,2,source,3,4,1,1,0.67
3393,0.2,2,source,3,4,1,2,0.33
3394,0.2,2,source,3,4,1,3,0.0
3395,0.2,2,source,3,4,2,1,0.65
3396,0.2,2,source,3,4,2,2,0.32
3397,0.2,2,source,3,4,2,3,0.03
3398,0.2,2,source,3,4,3,1,0.27
3399,0.2,2,source,3,4,3,2,0.13
3400,0.2,2,source,3,4,3,3,0.6
3401,0.2,2,source,3,4,4,1,0.05
3402,0.2,2,source,3,4,4,2,0.02
3403,0.2,2,source,3,4,4,3,0.93
3404,0.2,2,source,4,4,1,1,0.3
3405,0.2,2,source,4,4,1,2,0.39
3406,0.2,2,source,4,4,1,3,0.31
3407,0.2,2,source,4,4,1,4,0.0
3408,0.2,2,source,4,4,2,1,0.29
3409,0.2,2,source,4,4,2,2,0.38
3410,0.2,2,source,4,4,2,3,0.3
3411,0.2,2,source,4,4,2,4,0.03
3412,0.2,2,source,4,4,3,1,0.12
3413,0.2,2,source,4,4,3,2,0.15
3414,0.2,2,source,4,4,3,3,0.13
3415,0.2,2,source,4,4,3,4,0.6
3416,0.2,2,source,4,4,4,1,0.02
3417,0.2,2,source,4,4,4,2,0.03
3418,0.2,2,source,4,4,4,3,0.02
3419,0.2,2,source,4,4,4,4,0.93
3420,0.2,2,place,2,5,1,1,1.0
3421,0.2,2,place,2,5,1,2,0.0
3422,0.2,2,place,2,5,2,1,0.97
3423,0.2,2,place,2,5,2,2,0.03
3424,0.2,2,place,2,5,3,1,0.32
3425,0.2,2,place,2,5,3,2,0.68
3426,0.2,2,place,2,5,4,1,0.03
3427,0.2,2,place,2,5,4,2,0.97
3428,0.2,2,place,2,5,5,1,0.01
3429,0.2,2,place,2,5,5,2,0.99
3430,0.2,2,place,3,5,1,1,1.0
3431,0.2,2,place,3,5,1,2,0.0
3432,0.2,2,place,3,5,1,3,0.0
3433,0.2,2,place,3,5,2,1,0.95
3434,0.2,2,place,3,5,2,2,0.05
3435,0.2,2,place,3,5,2,3,0.0
3436,0.2,2,place,3,5,3,1,0.29
3437,0.2,2,place,3,5,3,2,0.68
3438,0.2,2,place,3,5,3,3,0.03
3439,0.2,2,place,3,5,4,1,0.04
3440,0.2,2,place,3,5,4,2,0.54
3441,0.2,2,place,3,5,4,3,0.42
3442,0.2,2,place,3,5,5,1,0.0
3443,0.2,2,place,3,5,5,2,0.12
3444,0.2,2,place,3,5,5,3,0.87
3445,0.2,2,place,4,5,1,1,0.71
3446,0.2,2,place,4,5,1,2,0.28
3447,0.2,2,place,4,5,1,3,0.0
3448,0.2,2,place,4,5,1,4,0.0
3449,0.2,2,place,4,5,2,1,0.68
3450,0.2,2,place,4,5,2,2,0.27
3451,0.2,2,place,4,5,2,3,0.05
3452,0.2,2,place,4,5,2,4,0.0
3453,0.2,2,place,4,5,3,1,0.21
3454,0.2,2,place,4,5,3,2,0.08
3455,0.2,2,place,4,5,3,3,0.68
3456,0.2,2,place,4,5,3,4,0.03
3457,0.2,2,place,4,5,4,1,0.03
3458,0.2,2,place,4,5,4,2,0.01
3459,0.2,2,place,4,5,4,3,0.58
3460,0.2,2,place,4,5,4,4,0.38
3461,0.2,2,place,4,5,5,1,0.0
3462,0.2,2,place,4,5,5,2,0.0
3463,0.2,2,place,4,5,5,3,0.14
3464,0.2,2,place,4,5,5,4,0.86
3465,0.2,2,place,5,5,1,1,0.33
3466,0.2,2,place,5,5,1,2,0.16
3467,0.2,2,place,5,5,1,3,0.51
3468,0.2,2,place,5,5,1,4,0.0
3469,0.2,2,place,5,5,1,5,0.0
3470,0.2,2,place,5,5,2,1,0.31
3471,0.2,2,place,5,5,2,2,0.15
3472,0.2,2,place,5,5,2,3,0.49
3473,0.2,2,place,5,5,2,4,0.05
3474,0.2,2,place,5,5,2,5,0.0
3475,0.2,2,place,5,5,3,1,0.1
3476,0.2,2,place,5,5,3,2,0.05
3477,0.2,2,place,5,5,3,3,0.15
3478,0.2,2,place,5,5,3,4,0.68
3479,0.2,2,place,5,5,3,5,0.03
3480,0.2,2,place,5,5,4,1,0.01
3481,0.2,2,place,5,5,4,2,0.01
3482,0.2,2,place,5,5,4,3,0.02
3483,0.2,2,place,5,5,4,4,0.55
3484,0.2,2,place,5,5,4,5,0.41
3485,0.2,2,place,5,5,5,1,0.0
3486,0.2,2,place,5,5,5,2,0.0
3487,0.2,2,place,5,5,5,3,0.0
3488,0.2,2,place,5,5,5,4,0.13
3489,0.2,2,place,5,5,5,5,0.87
3490,0.2,2,goal,2,5,1,1,1.0
3491,0.2,2,goal,2,5,1,2,0.0
3492,0.2,2,goal,2,5,2,1,0.97
3493,0.2,2,goal,2,5,2,2,0.03
3494,0.2,2,goal,2,5,3,1,0.35
3495,0.2,2,goal,2,5,3,2,0.65
3496,0.2,2,goal,2,5,4,1,0.04
3497,0.2,2,goal,2,5,4,2,0.96
3498,0.2,2,goal,2,5,5,1,0.01
3499,0.2,2,goal,2,5,5,2,0.99
3500,0.2,2,goal,3,5,1,1,1.0
3501,0.2,2,goal,3,5,1,2,0.0
3502,0.2,2,goal,3,5,1,3,0.0
3503,0.2,2,goal,3,5,2,1,0.96
3504,0.2,2,goal,3,5,2,2,0.03
3505,0.2,2,goal,3,5,2,3,0.01
3506,0.2,2,goal,3,5,3,1,0.35
3507,0.2,2,goal,3,5,3,2,0.41
3508,0.2,2,goal,3,5,3,3,0.24
3509,0.2,2,goal,3,5,4,1,0.04
3510,0.2,2,goal,3,5,4,2,0.23
3511,0.2,2,goal,3,5,4,3,0.73
3512,0.2,2,goal,3,5,5,1,0.01
3513,0.2,2,goal,3,5,5,2,0.07
3514,0.2,2,goal,3,5,5,3,0.92
3515,0.2,2,goal,4,5,1,1,0.42
3516,0.2,2,goal,4,5,1,2,0.58
3517,0.2,2,goal,4,5,1,3,0.0
3518,0.2,2,goal,4,5,1,4,0.0
3519,0.2,2,goal,4,5,2,1,0.4
3520,0.2,2,goal,4,5,2,2,0.56
3521,0.2,2,goal,4,5,2,3,0.04
3522,0.2,2,goal,4,5,2,4,0.0
3523,0.2,2,goal,4,5,3,1,0.14
3524,0.2,2,goal,4,5,3,2,0.19
3525,0.2,2,goal,4,5,3,3,0.63
3526,0.2,2,goal,4,5,3,4,0.04
3527,0.2,2,goal,4,5,4,1,0.02
3528,0.2,2,goal,4,5,4,2,0.03
3529,0.2,2,goal,4,5,4,3,0.52
3530,0.2,2,goal,4,5,4,4,0.44
3531,0.2,2,goal,4,5,5,1,0.0
3532,0.2,2,goal,4,5,5,2,0.0
3533,0.2,2,goal,4,5,5,3,0.13
3534,0.2,2,goal,4,5,5,4,0.86
3535,0.2,2,goal,5,5,1,1,0.13
3536,0.2,2,goal,5,5,1,2,0.38
3537,0.2,2,goal,5,5,1,3,0.49
3538,0.2,2,goal,5,5,1,4,0.0
3539,0.2,2,goal,5,5,1,5,0.0
3540,0.2,2,goal,5,5,2,1,0.12
3541,0.2,2,goal,5,5,2,2,0.36
3542,0.2,2,goal,5,5,2,3,0.47
3543,0.2,2,goal,5,5,2,4,0.04
3544,0.2,2,goal,5,5,2,5,0.0
3545,0.2,2,goal,5,5,3,1,0.04
3546,0.2,2,goal,5,5,3,2,0.12
3547,0.2,2,goal,5,5,3,3,0.16
3548,0.2,2,goal,5,5,3,4,0.65
3549,0.2,2,goal,5,5,3,5,0.02
3550,0.2,2,goal,5,5,4,1,0.01
3551,0.2,2,goal,5,5,4,2,0.02
3552,0.2,2,goal,5,5,4,3,0.02
3553,0.2,2,goal,5,5,4,4,0.61
3554,0.2,2,goal,5,5,4,5,0.35
3555,0.2,2,goal,5,5,5,1,0.0
3556,0.2,2,goal,5,5,5,2,0.0
3557,0.2,2,goal,5,5,5,3,0.0
3558,0.2,2,goal,5,5,5,4,0.16
3559,0.2,2,goal,5,5,5,5,0.83
3560,0.2,2,source,2,5,1,1,1.0
3561,0.2,2,source,2,5,1,2,0.0
3562,0.2,2,source,2,5,2,1,0.98
3563,0.2,2,source,2,5,2,2,0.02
3564,0.2,2,source,2,5,3,1,0.42
3565,0.2,2,source,2,5,3,2,0.58
3566,0.2,2,source,2,5,4,1,0.06
3567,0.2,2,source,2,5,4,2,0.94
3568,0.2,2,source,2,5,5,1,0.02
3569,0.2,2,source,2,5,5,2,0.98
3570,0.2,2,source,3,5,1,1,0.24
3571,0.2,2,source,3,5,1,2,0.75
3572,0.2,2,source,3,5,1,3,0.0
3573,0.2,2,source,3,5,2,1,0.24
3574,0.2,2,source,3,5,2,2,0.74
3575,0.2,2,source,3,5,2,3,0.02
3576,0.2,2,source,3,5,3,1,0.1
3577,0.2,2,source,3,5,3,2,0.32
3578,0.2,2,source,3,5,3,3,0.58
3579,0.2,2,source,3,5,4,1,0.02
3580,0.2,2,source,3,5,4,2,0.05
3581,0.2,2,source,3,5,4,3,0.94
3582,0.2,2,source,3,5,5,1,0.0
3583,0.2,2,source,3,5,5,2,0.01
3584,0.2,2,source,3,5,5,3,0.98
3585,0.2,2,source,4,5,1,1,0.15
3586,0.2,2,source,4,5,1,2,0.17
3587,0.2,2,source,4,5,1,3,0.68
3588,0.2,2,source,4,5,1,4,0.0
3589,0.2,2,source,4,5,2,1,0.15
3590,0.2,2,source,4,5,2,2,0.16
3591,0.2,2,source,4,5,2,3,0.67
3592,0.2,2,source,4,5,2,4,0.02
3593,0.2,2,source,4,5,3,1,0.06
3594,0.2,2,source,4,5,3,2,0.07
3595,0.2,2,source,4,5,3,3,0.29
3596,0.2,2,source,4,5,3,4,0.58
3597,0.2,2,source,4,5,4,1,0.01
3598,0.2,2,source,4,5,4,2,0.01
3599,0.2,2,source,4,5,4,3,0.04
3600,0.2,2,source,4,5,4,4,0.94
3601,0.2,2,source,4,5,5,1,0.0
3602,0.2,2,source,4,5,5,2,0.0
3603,0.2,2,source,4,5,5,3,0.01
3604,0.2,2,source,4,5,5,4,0.98
3605,0.2,2,source,5,5,1,1,0.32
3606,0.2,2,source,5,5,1,2,0.17
3607,0.2,2,source,5,5,1,3,0.25
3608,0.2,2,source,5,5,1,4,0.26
3609,0.2,2,source,5,5,1,5,0.0
3610,0.2,2,source,5,5,2,1,0.31
3611,0.2,2,source,5,5,2,2,0.16
3612,0.2,2,source,5,5,2,3,0.25
3613,0.2,2,source,5,5,2,4,0.25
3614,0.2,2,source,5,5,2,5,0.02
3615,0.2,2,source,5,5,3,1,0.14
3616,0.2,2,source,5,5,3,2,0.07
3617,0.2,2,source,5,5,3,3,0.11
3618,0.2,2,source,5,5,3,4,0.11
3619,0.2,2,source,5,5,3,5,0.58
3620,0.2,2,source,5,5,4,1,0.02
3621,0.2,2,source,5,5,4,2,0.01
3622,0.2,2,source,5,5,4,3,0.02
3623,0.2,2,source,5,5,4,4,0.02
3624,0.2,2,source,5,5,4,5,0.94
3625,0.2,2,source,5,5,5,1,0.01
3626,0.2,2,source,5,5,5,2,0.0
3627,0.2,2,source,5,5,5,3,0.0
3628,0.2,2,source,5,5,5,4,0.0
3629,0.2,2,source,5,5,5,5,0.98
3630,0.2,10,place,2,3,1,1,1.0
3631,0.2,10,place,2,3,1,2,0.0
3632,0.2,10,place,2,3,2,1,0.0
3633,0.2,10,place,2,3,2,2,1.0
3634,0.2,10,place,2,3,3,1,0.0
3635,0.2,10,place,2,3,3,2,1.0
3636,0.2,10,place,3,3,1,1,1.0
3637,0.2,10,place,3,3,1,2,0.0
3638,0.2,10,place,3,3,1,3,0.0
3639,0.2,10,place,3,3,2,1,0.0
3640,0.2,10,place,3,3,2,2,1.0
3641,0.2,10,place,3,3,2,3,0.0
3642,0.2,10,place,3,3,3,1,0.0
3643,0.2,10,place,3,3,3,2,0.0
3644,0.2,10,place,3,3,3,3,1.0
3645,0.2,10,goal,2,3,1,1,1.0
3646,0.2,10,goal,2,3,1,2,0.0
3647,0.2,10,goal,2,3,2,1,0.0
3648,0.2,10,goal,2,3,2,2,1.0
3649,0.2,10,goal,2,3,3,1,0.0
3650,0.2,10,goal,2,3,3,2,1.0
3651,0.2,10,goal,3,3,1,1,1.0
3652,0.2,10,goal,3,3,1,2,0.0
3653,0.2,10,goal,3,3,1,3,0.0
3654,0.2,10,goal,3,3,2,1,0.0
3655,0.2,10,goal,3,3,2,2,1.0
3656,0.2,10,goal,3,3,2,3,0.0
3657,0.2,10,goal,3,3,3,1,0.0
3658,0.2,10,goal,3,3,3,2,0.0
3659,0.2,10,goal,3,3,3,3,1.0
3660,0.2,10,source,2,3,1,1,1.0
3661,0.2,10,source,2,3,1,2,0.0
3662,0.2,10,source,2,3,2,1,0.0
3663,0.2,10,source,2,3,2,2,1.0
3664,0.2,10,source,2,3,3,1,0.0
3665,0.2,10,source,2,3,3,2,1.0
3666,0.2,10,source,3,3,1,1,1.0
3667,0.2,10,source,3,3,1,2,0.0
3668,0.2,10,source,3,3,1,3,0.0
3669,0.2,10,source,3,3,2,1,0.0
3670,0.2,10,source,3,3,2,2,1.0
3671,0.2,10,source,3,3,2,3,0.0
3672,0.2,10,source,3,3,3,1,0.0
3673,0.2,10,source,3,3,3,2,0.0
3674,0.2,10,source,3,3,3,3,1.0
3675,0.2,10,place,2,4,1,1,1.0
3676,0.2,10,place,2,4,1,2,0.0
3677,0.2,10,place,2,4,2,1,0.0
3678,0.2,10,place,2,4,2,2,1.0
3679,0.2,10,place,2,4,3,1,0.0
3680,0.2,10,place,2,4,3,2,1.0
3681,0.2,10,place,2,4,4,1,0.0
3682,0.2,10,place,2,4,4,2,1.0
3683,0.2,10,place,3,4,1,1,1.0
3684,0.2,10,place,3,4,1,2,0.0
3685,0.2,10,place,3,4,1,3,0.0
3686,0.2,10,place,3,4,2,1,0.0
3687,0.2,10,place,3,4,2,2,1.0
3688,0.2,10,place,3,4,2,3,0.0
3689,0.2,10,place,3,4,3,1,0.0
3690,0.2,10,place,3,4,3,2,0.0
3691,0.2,10,place,3,4,3,3,1.0
3692,0.2,10,place,3,4,4,1,0.0
3693,0.2,10,place,3,4,4,2,0.0
3694,0.2,10,place,3,4,4,3,1.0
3695,0.2,10,place,4,4,1,1,1.0
3696,0.2,10,place,4,4,1,2,0.0
3697,0.2,10,place,4,4,1,3,0.0
3698,0.2,10,place,4,4,1,4,0.0
3699,0.2,10,place,4,4,2,1,0.0
3700,0.2,10,place,4,4,2,2,1.0
3701,0.2,10,place,4,4,2,3,0.0
3702,0.2,10,place,4,4,2,4,0.0
3703,0.2,10,place,4,4,3,1,0.0
3704,0.2,10,place,4,4,3,2,0.0
3705,0.2,10,place,4,4,3,3,1.0
3706,0.2,10,place,4,4,3,4,0.0
3707,0.2,10,place,4,4,4,1,0.0
3708,0.2,10,place,4,4,4,2,0.0
3709,0.2,10,place,4,4,4,3,0.0
3710,0.2,10,place,4,4,4,4,1.0
3711,0.2,10,goal,2,4,1,1,1.0
3712,0.2,10,goal,2,4,1,2,0.0
3713,0.2,10,goal,2,4,2,1,0.0
3714,0.2,10,goal,2,4,2,2,1.0
3715,0.2,10,goal,2,4,3,1,0.0
3716,0.2,10,goal,2,4,3,2,1.0
3717,0.2,10,goal,2,4,4,1,0.0
3718,0.2,10,goal,2,4,4,2,1.0
3719,0.2,10,goal,3,4,1,1,1.0
3720,0.2,10,goal,3,4,1,2,0.0
3721,0.2,10,goal,3,4,1,3,0.0
3722,0.2,10,goal,3,4,2,1,0.0
3723,0.2,10,goal,3,4,2,2,1.0
3724,0.2,10,goal,3,4,2,3,0.0
3725,0.2,10,goal,3,4,3,1,0.0
3726,0.2,10,goal,3,4,3,2,0.0
3727,0.2,10,goal,3,4,3,3,1.0
3728,0.2,10,goal,3,4,4,1,0.0
3729,0.2,10,goal,3,4,4,2,0.0
3730,0.2,10,goal,3,4,4,3,1.0
3731,0.2,10,goal,4,4,1,1,1.0
3732,0.2,10,goal,4,4,1,2,0.0
3733,0.2,10,goal,4,4,1,3,0.0
3734,0.2,10,goal,4,4,1,4,0.0
3735,0.2,10,goal,4,4,2,1,0.0
3736,0.2,10,goal,4,4,2,2,1.0
3737,0.2,10,goal,4,4,2,3,0.0
3738,0.2,10,goal,4,4,2,4,0.0
3739,0.2,10,goal,4,4,3,1,0.0
3740,0.2,10,goal,4,4,3,2,0.0
3741,0.2,10,goal,4,4,3,3,1.0
3742,0.2,10,goal,4,4,3,4,0.0
3743,0.2,10,goal,4,4,4,1,0.0
3744,0.2,10,goal,4,4,4,2,0.0
3745,0.2,10,goal,4,4,4,3,0.0
3746,0.2,10,goal,4,4,4,4,1.0
3747,0.2,10,source,2,4,1,1,1.0
3748,0.2,10,source,2,4,1,2,0.0
3749,0.2,10,source,2,4,2,1,0.0
3750,0.2,10,source,2,4,2,2,1.0
3751,0.2,10,source,2,4,3,1,0.0
3752,0.2,10,source,2,4,3,2,1.0
3753,0.2,10,source,2,4,4,1,0.0
3754,0.2,10,source,2,4,4,2,1.0
3755,0.2,10,source,3,4,1,1,1.0
3756,0.2,10,source,3,4,1,2,0.0
3757,0.2,10,source,3,4,1,3,0.0
3758,0.2,10,source,3,4,2,1,0.0
3759,0.2,10,source,3,4,2,2,1.0
3760,0.2,10,source,3,4,2,3,0.0
3761,0.2,10,source,3,4,3,1,0.0
3762,0.2,10,source,3,4,3,2,0.0
3763,0.2,10,source,3,4,3,3,1.0
3764,0.2,10,source,3,4,4,1,0.0
3765,0.2,10,source,3,4,4,2,0.0
3766,0.2,10,source,3,4,4,3,1.0
3767,0.2,10,source,4,4,1,1,0.89
3768,0.2,10,source,4,4,1,2,0.11
3769,0.2,10,source,4,4,1,3,0.0
3770,0.2,10,source,4,4,1,4,0.0
3771,0.2,10,source,4,4,2,1,0.0
3772,0.2,10,source,4,4,2,2,0.0
3773,0.2,10,source,4,4,2,3,1.0
3774,0.2,10,source,4,4,2,4,0.0
3775,0.2,10,source,4,4,3,1,0.0
3776,0.2,10,source,4,4,3,2,0.0
3777,0.2,10,source,4,4,3,3,0.0
3778,0.2,10,source,4,4,3,4,1.0
3779,0.2,10,source,4,4,4,1,0.0
3780,0.2,10,source,4,4,4,2,0.0
3781,0.2,10,source,4,4,4,3,0.0
3782,0.2,10,source,4,4,4,4,1.0
3783,0.2,10,place,2,5,1,1,1.0
3784,0.2,10,place,2,5,1,2,0.0
3785,0.2,10,place,2,5,2,1,0.0
3786,0.2,10,place,2,5,2,2,1.0
3787,0.2,10,place,2,5,3,1,0.0
3788,0.2,10,place,2,5,3,2,1.0
3789,0.2,10,place,2,5,4,1,0.0
3790,0.2,10,place,2,5,4,2,1.0
3791,0.2,10,place,2,5,5,1,0.0
3792,0.2,10,place,2,5,5,2,1.0
3793,0.2,10,place,3,5,1,1,1.0
3794,0.2,10,place,3,5,1,2,0.0
3795,0.2,10,place,3,5,1,3,0.0
3796,0.2,10,place,3,5,2,1,0.0
3797,0.2,10,place,3,5,2,2,1.0
3798,0.2,10,place,3,5,2,3,0.0
3799,0.2,10,place,3,5,3,1,0.0
3800,0.2,10,place,3,5,3,2,0.0
3801,0.2,10,place,3,5,3,3,1.0
3802,0.2,10,place,3,5,4,1,0.0
3803,0.2,10,place,3,5,4,2,0.0
3804,0.2,10,place,3,5,4,3,1.0
3805,0.2,10,place,3,5,5,1,0.0
3806,0.2,10,place,3,5,5,2,0.0
3807,0.2,10,place,3,5,5,3,1.0
3808,0.2,10,place,4,5,1,1,0.58
3809,0.2,10,place,4,5,1,2,0.42
3810,0.2,10,place,4,5,1,3,0.0
3811,0.2,10,place,4,5,1,4,0.0
3812,0.2,10,place,4,5,2,1,0.0
3813,0.2,10,place,4,5,2,2,0.0
3814,0.2,10,place,4,5,2,3,1.0
3815,0.2,10,place,4,5,2,4,0.0
3816,0.2,10,place,4,5,3,1,0.0
3817,0.2,10,place,4,5,3,2,0.0
3818,0.2,10,place,4,5,3,3,0.0
3819,0.2,10,place,4,5,3,4,1.0
3820,0.2,10,place,4,5,4,1,0.0
3821,0.2,10,place,4,5,4,2,0.0
3822,0.2,10,place,4,5,4,3,0.0
3823,0.2,10,place,4,5,4,4,1.0
3824,0.2,10,place,4,5,5,1,0.0
3825,0.2,10,place,4,5,5,2,0.0
3826,0.2,10,place,4,5,5,3,0.0
3827,0.2,10,place,4,5,5,4,1.0
3828,0.2,10,place,5,5,1,1,0.29
3829,0.2,10,place,5,5,1,2,0.71
3830,0.2,10,place,5,5,1,3,0.0
3831,0.2,10,place,5,5,1,4,0.0
3832,0.2,10,place,5,5,1,5,0.0
3833,0.2,10,place,5,5,2,1,0.0
3834,0.2,10,place,5,5,2,2,0.0
3835,0.2,10,place,5,5,2,3,1.0
3836,0.2,10,place,5,5,2,4,0.0
3837,0.2,10,place,5,5,2,5,0.0
3838,0.2,10,place,5,5,3,1,0.0
3839,0.2,10,place,5,5,3,2,0.0
3840,0.2,10,place,5,5,3,3,0.0
3841,0.2,10,place,5,5,3,4,1.0
3842,0.2,10,place,5,5,3,5,0.0
3843,0.2,10,place,5,5,4,1,0.0
3844,0.2,10,place,5,5,4,2,0.0
3845,0.2,10,place,5,5,4,3,0.0
3846,0.2,10,place,5,5,4,4,0.0
3847,0.2,10,place,5,5,4,5,1.0
3848,0.2,10,place,5,5,5,1,0.0
3849,0.2,10,place,5,5,5,2,0.0
3850,0.2,10,place,5,5,5,3,0.0
3851,0.2,10,place,5,5,5,4,0.0
3852,0.2,10,place,5,5,5,5,1.0
3853,0.2,10,goal,2,5,1,1,1.0
3854,0.2,10,goal,2,5,1,2,0.0
3855,0.2,10,goal,2,5,2,1,0.0
3856,0.2,10,goal,2,5,2,2,1.0
3857,0.2,10,goal,2,5,3,1,0.0
3858,0.2,10,goal,2,5,3,2,1.0
3859,0.2,10,goal,2,5,4,1,0.0
3860,0.2,10,goal,2,5,4,2,1.0
3861,0.2,10,goal,2,5,5,1,0.0
3862,0.2,10,goal,2,5,5,2,1.0
3863,0.2,10,goal,3,5,1,1,1.0
3864,0.2,10,goal,3,5,1,2,0.0
3865,0.2,10,goal,3,5,1,3,0.0
3866,0.2,10,goal,3,5,2,1,0.0
3867,0.2,10,goal,3,5,2,2,1.0
3868,0.2,10,goal,3,5,2,3,0.0
